"NAME [String]","METHOD [String]","degree [Int]","C [Double]","foldSize [Int]","featuresColumn [String]","scalerType [String]","coef0 [Double]","rocAuc [Double]","rocAuc_1 [Double]","rocAuc_2 [Double]","rocAuc_3 [Double]"
"data_lipinski","SVC_POLY_FP","3","1.0E-4","2000","cdk_fp","Standard","0.0","0.4919285391844232","0.23958333333333334","0.6694352159468439","0.5667670682730923"
"data_lipinski","SVC_POLY_FP","4","1.0E-4","2000","cdk_fp","Standard","0.0","0.5634351729546463","0.7757936507936509","0.35326688815060914","0.5612449799196787"
"data_lipinski","SVC_POLY_FP","2","0.001","2000","cdk_fp","Standard","0.0","0.503729851113572","0.2490079365079365","0.6788482834994464","0.5833333333333331"
"data_lipinski","SVC_POLY_FP","3","0.001","2000","cdk_fp","Standard","0.0","0.37897172855319394","0.23958333333333334","0.33056478405315615","0.5667670682730923"
"data_lipinski","SVC_POLY_FP","4","0.001","2000","cdk_fp","Standard","0.0","0.5634351729546463","0.7757936507936509","0.35326688815060914","0.5612449799196787"
"data_lipinski","SVC_POLY_FP","2","0.01","2000","cdk_fp","Standard","0.0","0.6710578934416143","0.7509920634920635","0.6788482834994464","0.5833333333333331"
"data_lipinski","SVC_POLY_FP","3","0.01","2000","cdk_fp","Standard","0.0","0.5525828396643051","0.7604166666666667","0.33056478405315615","0.5667670682730923"
"data_lipinski","SVC_POLY_FP","4","0.01","2000","cdk_fp","Standard","0.0","0.4773948136584729","0.22420634920634921","0.646733111849391","0.5612449799196787"
"data_lipinski","SVC_POLY_FP","2","0.1","2000","cdk_fp","Standard","0.0","0.6710578934416143","0.7509920634920635","0.6788482834994464","0.5833333333333331"
"data_lipinski","SVC_POLY_FP","3","0.1","2000","cdk_fp","Standard","0.0","0.4919285391844232","0.23958333333333334","0.6694352159468439","0.5667670682730923"
"data_lipinski","SVC_POLY_FP","4","0.1","2000","cdk_fp","Standard","0.0","0.4773948136584729","0.22420634920634921","0.646733111849391","0.5612449799196787"
"data_lipinski","SVC_POLY_FP","2","1.0","2000","cdk_fp","Standard","0.0","0.5518257044419834","0.7509920634920635","0.32115171650055374","0.5833333333333331"
"data_lipinski","SVC_POLY_FP","3","1.0","2000","cdk_fp","Standard","0.0","0.6655396502955343","0.7604166666666667","0.6694352159468439","0.5667670682730923"
"data_lipinski","SVC_POLY_FP","4","1.0","2000","cdk_fp","Standard","0.0","0.4365648270453539","0.22420634920634921","0.646733111849391","0.4387550200803213"
"data_lipinski","SVC_POLY_FP","2","1.0E-4","1000","rdkit_fp","MaxMin","2.0","0.7375817870967073","0.7504960317460317","0.7408637873754154","0.7213855421686746"
"data_lipinski","SVC_POLY_FP","3","1.0E-4","1000","rdkit_fp","MaxMin","2.0","0.7166569100321553","0.7633928571428572","0.7153931339977853","0.6711847389558232"
"data_lipinski","SVC_POLY_FP","4","1.0E-4","1000","rdkit_fp","MaxMin","2.0","0.7233137514991675","0.7981150793650794","0.6810631229235881","0.6907630522088353"
"data_lipinski","SVC_POLY_FP","2","0.001","1000","rdkit_fp","MaxMin","2.0","0.7368680146944367","0.7529761904761906","0.7397563676633445","0.717871485943775"
"data_lipinski","SVC_POLY_FP","3","0.001","1000","rdkit_fp","MaxMin","2.0","0.7367381578732797","0.8010912698412699","0.698781838316722","0.7103413654618473"
"data_lipinski","SVC_POLY_FP","4","0.001","1000","rdkit_fp","MaxMin","2.0","0.7136622810918833","0.7852182539682541","0.6650055370985604","0.6907630522088353"
"data_lipinski","SVC_POLY_FP","2","0.01","1000","rdkit_fp","MaxMin","2.0","0.7443788628118972","0.7926587301587302","0.7281284606866002","0.7123493975903613"
"data_lipinski","SVC_POLY_FP","3","0.01","1000","rdkit_fp","MaxMin","2.0","0.7293438241708065","0.7966269841269842","0.681063122923588","0.7103413654618473"
"data_lipinski","SVC_POLY_FP","4","0.01","1000","rdkit_fp","MaxMin","2.0","0.7136622810918833","0.7852182539682541","0.6650055370985604","0.6907630522088353"
"data_lipinski","SVC_POLY_FP","2","0.1","1000","rdkit_fp","MaxMin","2.0","0.7485173714422104","0.8000992063492065","0.7115171650055372","0.7339357429718876"
"data_lipinski","SVC_POLY_FP","3","0.1","1000","rdkit_fp","MaxMin","2.0","0.7293438241708065","0.7966269841269842","0.681063122923588","0.7103413654618473"
"data_lipinski","SVC_POLY_FP","4","0.1","1000","rdkit_fp","MaxMin","2.0","0.7136622810918833","0.7852182539682541","0.6650055370985604","0.6907630522088353"
"data_lipinski","SVC_POLY_FP","2","1.0","1000","rdkit_fp","MaxMin","2.0","0.7485173714422104","0.8000992063492065","0.7115171650055372","0.7339357429718876"
"data_lipinski","SVC_POLY_FP","3","1.0","1000","rdkit_fp","MaxMin","2.0","0.7293438241708065","0.7966269841269842","0.681063122923588","0.7103413654618473"
"data_lipinski","SVC_POLY_FP","4","1.0","1000","rdkit_fp","MaxMin","2.0","0.7136622810918833","0.7852182539682541","0.6650055370985604","0.6907630522088353"
"data_lipinski","SVC_POLY_FP","2","1.0E-4","1500","rdkit_fp","MaxMin","2.0","0.7465597902870248","0.7748015873015873","0.7475083056478405","0.7173694779116465"
"data_lipinski","SVC_POLY_FP","3","1.0E-4","1500","rdkit_fp","MaxMin","2.0","0.7268733942784796","0.7862103174603176","0.6971207087486156","0.6972891566265059"
"data_lipinski","SVC_POLY_FP","4","1.0E-4","1500","rdkit_fp","MaxMin","2.0","0.7159332234808559","0.8005952380952381","0.6539313399778517","0.6932730923694779"
"data_lipinski","SVC_POLY_FP","2","0.001","1500","rdkit_fp","MaxMin","2.0","0.7398248864783609","0.7752976190476191","0.7408637873754154","0.7033132530120481"
"data_lipinski","SVC_POLY_FP","3","0.001","1500","rdkit_fp","MaxMin","2.0","0.7365188420718681","0.8219246031746033","0.678294573643411","0.7093373493975903"
"data_lipinski","SVC_POLY_FP","4","0.001","1500","rdkit_fp","MaxMin","2.0","0.7164292552268877","0.8020833333333334","0.6539313399778517","0.6932730923694779"
"data_lipinski","SVC_POLY_FP","2","0.01","1500","rdkit_fp","MaxMin","2.0","0.741374458705994","0.8090277777777778","0.6982281284606865","0.716867469879518"
"data_lipinski","SVC_POLY_FP","3","0.01","1500","rdkit_fp","MaxMin","2.0","0.7359843582525007","0.8214285714285715","0.6771871539313401","0.7093373493975903"
"data_lipinski","SVC_POLY_FP","4","0.01","1500","rdkit_fp","MaxMin","2.0","0.7164292552268877","0.8020833333333334","0.6539313399778517","0.6932730923694779"
"data_lipinski","SVC_POLY_FP","2","0.1","1500","rdkit_fp","MaxMin","2.0","0.7490459253032804","0.828373015873016","0.6998892580287929","0.7188755020080321"
"data_lipinski","SVC_POLY_FP","3","0.1","1500","rdkit_fp","MaxMin","2.0","0.7359843582525007","0.8214285714285715","0.6771871539313401","0.7093373493975903"
"data_lipinski","SVC_POLY_FP","4","0.1","1500","rdkit_fp","MaxMin","2.0","0.7164292552268877","0.8020833333333334","0.6539313399778517","0.6932730923694779"
"data_lipinski","SVC_POLY_FP","2","1.0","1500","rdkit_fp","MaxMin","2.0","0.7490459253032804","0.828373015873016","0.6998892580287929","0.7188755020080321"
"data_lipinski","SVC_POLY_FP","3","1.0","1500","rdkit_fp","MaxMin","2.0","0.7359843582525007","0.8214285714285715","0.6771871539313401","0.7093373493975903"
"data_lipinski","SVC_POLY_FP","4","1.0","1500","rdkit_fp","MaxMin","2.0","0.5150403663379987","0.19791666666666663","0.6539313399778517","0.6932730923694779"
"data_lipinski","SVC_POLY_FP","2","1.0E-4","2000","rdkit_fp","MaxMin","2.0","0.7578558512381012","0.783234126984127","0.7674418604651165","0.7228915662650601"
"data_lipinski","SVC_POLY_FP","3","1.0E-4","2000","rdkit_fp","MaxMin","2.0","0.7322995377597508","0.7807539682539684","0.7148394241417498","0.7013052208835341"
"data_lipinski","SVC_POLY_FP","4","1.0E-4","2000","rdkit_fp","MaxMin","2.0","0.719267203550266","0.779265873015873","0.6561461794019934","0.7223895582329317"
"data_lipinski","SVC_POLY_FP","2","0.001","2000","rdkit_fp","MaxMin","2.0","0.7541617651855114","0.7881944444444445","0.7569213732004432","0.7173694779116465"
"data_lipinski","SVC_POLY_FP","3","0.001","2000","rdkit_fp","MaxMin","2.0","0.7372086166741533","0.7966269841269842","0.6810631229235881","0.7339357429718875"
"data_lipinski","SVC_POLY_FP","4","0.001","2000","rdkit_fp","MaxMin","2.0","0.719267203550266","0.779265873015873","0.6561461794019934","0.7223895582329317"
"data_lipinski","SVC_POLY_FP","2","0.01","2000","rdkit_fp","MaxMin","2.0","0.7505333719521867","0.7981150793650794","0.7115171650055372","0.7419678714859437"
"data_lipinski","SVC_POLY_FP","3","0.01","2000","rdkit_fp","MaxMin","2.0","0.5388266799201235","0.20535714285714285","0.67718715393134","0.7339357429718875"
"data_lipinski","SVC_POLY_FP","4","0.01","2000","rdkit_fp","MaxMin","2.0","0.719267203550266","0.779265873015873","0.6561461794019934","0.7223895582329317"
"data_lipinski","SVC_POLY_FP","2","0.1","2000","rdkit_fp","MaxMin","2.0","0.7527457560029709","0.8035714285714286","0.7026578073089702","0.752008032128514"
"data_lipinski","SVC_POLY_FP","3","0.1","2000","rdkit_fp","MaxMin","2.0","0.7352552513486948","0.7946428571428572","0.67718715393134","0.7339357429718875"
"data_lipinski","SVC_POLY_FP","4","0.1","2000","rdkit_fp","MaxMin","2.0","0.719267203550266","0.779265873015873","0.6561461794019934","0.7223895582329317"
"data_lipinski","SVC_POLY_FP","2","1.0","2000","rdkit_fp","MaxMin","2.0","0.7527457560029709","0.8035714285714286","0.7026578073089702","0.752008032128514"
"data_lipinski","SVC_POLY_FP","3","1.0","2000","rdkit_fp","MaxMin","2.0","0.7352552513486948","0.7946428571428572","0.67718715393134","0.7339357429718875"
"data_lipinski","SVC_POLY_FP","4","1.0","2000","rdkit_fp","MaxMin","2.0","0.5330899548730174","0.220734126984127","0.6561461794019934","0.7223895582329317"
"data_lipinski","SVC_POLY_FP","2","1.0E-4","1000","cdk_fp","MaxMin","2.0","0.7041453002856758","0.7103174603174603","0.7259136212624585","0.6762048192771084"
"data_lipinski","SVC_POLY_FP","3","1.0E-4","1000","cdk_fp","MaxMin","2.0","0.6933383219107512","0.7063492063492064","0.7115171650055372","0.6621485943775098"
"data_lipinski","SVC_POLY_FP","4","1.0E-4","1000","cdk_fp","MaxMin","2.0","0.5435607787369485","0.2643849206349206","0.6971207087486158","0.6691767068273092"
"data_lipinski","SVC_POLY_FP","2","0.001","1000","cdk_fp","MaxMin","2.0","0.7028066121999997","0.7103174603174603","0.7259136212624585","0.6721887550200801"
"data_lipinski","SVC_POLY_FP","3","0.001","1000","cdk_fp","MaxMin","2.0","0.7076703361989857","0.732638888888889","0.707641196013289","0.6827309236947791"
"data_lipinski","SVC_POLY_FP","4","0.001","1000","cdk_fp","MaxMin","2.0","0.6788390179396063","0.7361111111111112","0.6312292358803987","0.6691767068273092"
"data_lipinski","SVC_POLY_FP","2","0.01","1000","cdk_fp","MaxMin","2.0","0.7092677650431923","0.7331349206349207","0.6998892580287931","0.6947791164658633"
"data_lipinski","SVC_POLY_FP","3","0.01","1000","cdk_fp","MaxMin","2.0","0.6920818656686546","0.7395833333333334","0.6539313399778516","0.6827309236947791"
"data_lipinski","SVC_POLY_FP","4","0.01","1000","cdk_fp","MaxMin","2.0","0.6788390179396063","0.7361111111111112","0.6312292358803987","0.6691767068273092"
"data_lipinski","SVC_POLY_FP","2","0.1","1000","cdk_fp","MaxMin","2.0","0.7064069307870092","0.7450396825396827","0.6794019933554817","0.6947791164658633"
"data_lipinski","SVC_POLY_FP","3","0.1","1000","cdk_fp","MaxMin","2.0","0.6920818656686546","0.7395833333333334","0.6539313399778516","0.6827309236947791"
"data_lipinski","SVC_POLY_FP","4","0.1","1000","cdk_fp","MaxMin","2.0","0.6788390179396063","0.7361111111111112","0.6312292358803987","0.6691767068273092"
"data_lipinski","SVC_POLY_FP","2","1.0","1000","cdk_fp","MaxMin","2.0","0.7064069307870092","0.7450396825396827","0.6794019933554817","0.6947791164658633"
"data_lipinski","SVC_POLY_FP","3","1.0","1000","cdk_fp","MaxMin","2.0","0.6920818656686546","0.7395833333333334","0.6539313399778516","0.6827309236947791"
"data_lipinski","SVC_POLY_FP","4","1.0","1000","cdk_fp","MaxMin","2.0","0.6788390179396063","0.7361111111111112","0.6312292358803987","0.6691767068273092"
"data_lipinski","SVC_POLY_FP","2","1.0E-4","1500","cdk_fp","MaxMin","2.0","0.7112839971921648","0.7256944444444445","0.731450719822813","0.6767068273092369"
"data_lipinski","SVC_POLY_FP","3","1.0E-4","1500","cdk_fp","MaxMin","2.0","0.6920473514582509","0.7311507936507936","0.6893687707641196","0.6556224899598393"
"data_lipinski","SVC_POLY_FP","4","1.0E-4","1500","cdk_fp","MaxMin","2.0","0.724340097562639","0.8030753968253969","0.7093023255813955","0.6606425702811245"
"data_lipinski","SVC_POLY_FP","2","0.001","1500","cdk_fp","MaxMin","2.0","0.7102073391387624","0.7296626984126985","0.7242524916943521","0.6767068273092368"
"data_lipinski","SVC_POLY_FP","3","0.001","1500","cdk_fp","MaxMin","2.0","0.7238458262729767","0.7827380952380953","0.7015503875968992","0.6872489959839356"
"data_lipinski","SVC_POLY_FP","4","0.001","1500","cdk_fp","MaxMin","2.0","0.7241939796839629","0.8020833333333334","0.7098560354374308","0.6606425702811245"
"data_lipinski","SVC_POLY_FP","2","0.01","1500","cdk_fp","MaxMin","2.0","0.7195098222346751","0.761904761904762","0.6993355481727576","0.697289156626506"
"data_lipinski","SVC_POLY_FP","3","0.01","1500","cdk_fp","MaxMin","2.0","0.7289984040999732","0.7926587301587302","0.7070874861572537","0.6872489959839356"
"data_lipinski","SVC_POLY_FP","4","0.01","1500","cdk_fp","MaxMin","2.0","0.7241939796839629","0.8020833333333334","0.7098560354374308","0.6606425702811245"
"data_lipinski","SVC_POLY_FP","2","0.1","1500","cdk_fp","MaxMin","2.0","0.7261812569584355","0.7802579365079366","0.7009966777408638","0.697289156626506"
"data_lipinski","SVC_POLY_FP","3","0.1","1500","cdk_fp","MaxMin","2.0","0.7289984040999732","0.7926587301587302","0.7070874861572537","0.6872489959839356"
"data_lipinski","SVC_POLY_FP","4","0.1","1500","cdk_fp","MaxMin","2.0","0.522805090795074","0.19791666666666666","0.7098560354374308","0.6606425702811245"
"data_lipinski","SVC_POLY_FP","2","1.0","1500","cdk_fp","MaxMin","2.0","0.7261812569584355","0.7802579365079366","0.7009966777408638","0.697289156626506"
"data_lipinski","SVC_POLY_FP","3","1.0","1500","cdk_fp","MaxMin","2.0","0.7289984040999732","0.7926587301587302","0.7070874861572537","0.6872489959839356"
"data_lipinski","SVC_POLY_FP","4","1.0","1500","cdk_fp","MaxMin","2.0","0.7241939796839629","0.8020833333333334","0.7098560354374308","0.6606425702811245"
"data_lipinski","SVC_POLY_FP","2","1.0E-4","2000","cdk_fp","MaxMin","2.0","0.7037371523747259","0.7053571428571429","0.7336655592469546","0.6721887550200802"
"data_lipinski","SVC_POLY_FP","3","1.0E-4","2000","cdk_fp","MaxMin","2.0","0.6847121320275565","0.6949404761904763","0.7070874861572537","0.6521084337349398"
"data_lipinski","SVC_POLY_FP","4","1.0E-4","2000","cdk_fp","MaxMin","2.0","0.5331197436479028","0.24404761904761904","0.6816168327796234","0.6736947791164659"
"data_lipinski","SVC_POLY_FP","2","0.001","2000","cdk_fp","MaxMin","2.0","0.7045721182997031","0.7088293650793651","0.7286821705426357","0.6762048192771084"
"data_lipinski","SVC_POLY_FP","3","0.001","2000","cdk_fp","MaxMin","2.0","0.7057375867441712","0.7450396825396826","0.6794019933554817","0.6927710843373494"
"data_lipinski","SVC_POLY_FP","4","0.001","2000","cdk_fp","MaxMin","2.0","0.7037546642828234","0.755952380952381","0.6816168327796234","0.6736947791164659"
"data_lipinski","SVC_POLY_FP","2","0.01","2000","cdk_fp","MaxMin","2.0","0.7124404317157889","0.7366071428571429","0.6893687707641196","0.7113453815261043"
"data_lipinski","SVC_POLY_FP","3","0.01","2000","cdk_fp","MaxMin","2.0","0.7063412842955432","0.7485119047619049","0.6777408637873754","0.6927710843373494"
"data_lipinski","SVC_POLY_FP","4","0.01","2000","cdk_fp","MaxMin","2.0","0.7037546642828234","0.755952380952381","0.6816168327796234","0.6736947791164659"
"data_lipinski","SVC_POLY_FP","2","0.1","2000","cdk_fp","MaxMin","2.0","0.712082827433766","0.7410714285714286","0.6838316722037653","0.7113453815261043"
"data_lipinski","SVC_POLY_FP","3","0.1","2000","cdk_fp","MaxMin","2.0","0.7063412842955432","0.7485119047619049","0.6777408637873754","0.6927710843373494"
"data_lipinski","SVC_POLY_FP","4","0.1","2000","cdk_fp","MaxMin","2.0","0.7037546642828234","0.755952380952381","0.6816168327796234","0.6736947791164659"
"data_lipinski","SVC_POLY_FP","2","1.0","2000","cdk_fp","MaxMin","2.0","0.712082827433766","0.7410714285714286","0.6838316722037653","0.7113453815261043"
"data_lipinski","SVC_POLY_FP","3","1.0","2000","cdk_fp","MaxMin","2.0","0.7063412842955432","0.7485119047619049","0.6777408637873754","0.6927710843373494"
"data_lipinski","SVC_POLY_FP","4","1.0","2000","cdk_fp","MaxMin","2.0","0.7037546642828234","0.755952380952381","0.6816168327796234","0.6736947791164659"
"data_lipinski","SVC_POLY_FP","2","1.0E-4","1000","rdkit_fp","Standard","2.0","0.7226376899254457","0.7777777777777779","0.6943521594684385","0.6957831325301205"
"data_lipinski","SVC_POLY_FP","3","1.0E-4","1000","rdkit_fp","Standard","2.0","0.7236135386877892","0.7817460317460319","0.6993355481727574","0.6897590361445782"
"data_lipinski","SVC_POLY_FP","4","1.0E-4","1000","rdkit_fp","Standard","2.0","0.7156091605254536","0.7852182539682541","0.689922480620155","0.6716867469879518"
"data_lipinski","SVC_POLY_FP","2","0.001","1000","rdkit_fp","Standard","2.0","0.7226376899254457","0.7777777777777779","0.6943521594684385","0.6957831325301205"
"data_lipinski","SVC_POLY_FP","3","0.001","1000","rdkit_fp","Standard","2.0","0.7236135386877892","0.7817460317460319","0.6993355481727574","0.6897590361445782"
"data_lipinski","SVC_POLY_FP","4","0.001","1000","rdkit_fp","Standard","2.0","0.41100582655464973","0.21478174603174605","0.689922480620155","0.3283132530120481"
"data_lipinski","SVC_POLY_FP","2","0.01","1000","rdkit_fp","Standard","2.0","0.7226376899254457","0.7777777777777779","0.6943521594684385","0.6957831325301205"
"data_lipinski","SVC_POLY_FP","3","0.01","1000","rdkit_fp","Standard","2.0","0.4028924854085963","0.21825396825396826","0.30066445182724255","0.6897590361445782"
"data_lipinski","SVC_POLY_FP","4","0.01","1000","rdkit_fp","Standard","2.0","0.474536342120049","0.7852182539682541","0.310077519379845","0.3283132530120481"
"data_lipinski","SVC_POLY_FP","2","0.1","1000","rdkit_fp","Standard","2.0","0.7226376899254457","0.7777777777777779","0.6943521594684385","0.6957831325301205"
"data_lipinski","SVC_POLY_FP","3","0.1","1000","rdkit_fp","Standard","2.0","0.4092768267607158","0.21825396825396826","0.6993355481727574","0.31024096385542166"
"data_lipinski","SVC_POLY_FP","4","0.1","1000","rdkit_fp","Standard","2.0","0.525463657879951","0.21478174603174605","0.689922480620155","0.6716867469879518"
"data_lipinski","SVC_POLY_FP","2","1.0","1000","rdkit_fp","Standard","2.0","0.7226376899254457","0.7777777777777779","0.6943521594684385","0.6957831325301205"
"data_lipinski","SVC_POLY_FP","3","1.0","1000","rdkit_fp","Standard","2.0","0.7236135386877892","0.7817460317460319","0.6993355481727574","0.6897590361445782"
