"NAME [String]","METHOD [String]","layers [String]","foldSize [Int]","featuresColumn [String]","scalerType [String]","lambda [Double]","rocAuc [Double]","rocAuc_1 [Double]","rocAuc_2 [Double]","rocAuc_3 [Double]"
"data_tuberculosis","SVC_NNC_FP","75","2000","rdkit_fp","MaxMin","0.001","0.5943759272937389","0.5979733727650048","0.5753650102459016","0.6097893988703101"
"data_tuberculosis","SVC_NNC_FP","100","2000","rdkit_fp","MaxMin","0.001","0.5887392331929652","0.5943407083152841","0.5788651596653006","0.593011831598311"
"data_tuberculosis","SVC_NNC_FP","50","1000","cdk_fp","MaxMin","0.001","0.650197586472419","0.655574880548745","0.6522669057377043","0.6427509731308076"
"data_tuberculosis","SVC_NNC_FP","75","1000","cdk_fp","MaxMin","0.001","0.6462242162663004","0.6435857850561356","0.6503159153005462","0.6447709484422193"
"data_tuberculosis","SVC_NNC_FP","100","1000","cdk_fp","MaxMin","0.001","0.6442894788436552","0.6445314069137845","0.6461812670765033","0.6421557625406781"
"data_tuberculosis","SVC_NNC_FP","50","1500","cdk_fp","MaxMin","0.001","0.6489267148390976","0.6346924883317177","0.6630880720628431","0.6489995841227317"
"data_tuberculosis","SVC_NNC_FP","75","1500","cdk_fp","MaxMin","0.001","0.6430729427636461","0.6305289294062352","0.6593259050546469","0.6393639938300562"
"data_tuberculosis","SVC_NNC_FP","100","1500","cdk_fp","MaxMin","0.001","0.6372772909362306","0.6234563076017782","0.6456988558743177","0.642676709332596"
"data_tuberculosis","SVC_NNC_FP","50","2000","cdk_fp","MaxMin","0.001","0.6082030231464645","0.5976378995686619","0.6204048198428961","0.6065663500278354"
"data_tuberculosis","SVC_NNC_FP","75","2000","cdk_fp","MaxMin","0.001","0.5939827412711195","0.6069475521856242","0.5820686048497268","0.5929320667780075"
"data_tuberculosis","SVC_NNC_FP","100","2000","cdk_fp","MaxMin","0.001","0.5989623220761088","0.5955463490419471","0.6063764728483607","0.5949641443380183"
"data_tuberculosis","SVC_NNC_FP","50","1000","rdkit_fp","Standard","0.001","0.6112080148083998","0.60368564532992","0.6131296960382514","0.616808703057028"
"data_tuberculosis","SVC_NNC_FP","75","1000","rdkit_fp","Standard","0.001","0.6138792330963428","0.604754491160987","0.6155268101092897","0.621356398018752"
"data_tuberculosis","SVC_NNC_FP","100","1000","rdkit_fp","Standard","0.001","0.6113742993090375","0.6023030397780014","0.6199026639344263","0.611917194214685"
"data_tuberculosis","SVC_NNC_FP","50","1500","rdkit_fp","Standard","0.001","0.6121539439997138","0.618983331650539","0.6024504781420765","0.6150280222065259"
"data_tuberculosis","SVC_NNC_FP","75","1500","rdkit_fp","Standard","0.001","0.6171093599105594","0.6207524370662054","0.6081113387978142","0.6224643038676586"
"data_tuberculosis","SVC_NNC_FP","100","1500","rdkit_fp","Standard","0.001","0.6099724536829944","0.608649345827267","0.6068775614754098","0.6143904537463061"
"data_tuberculosis","SVC_NNC_FP","50","2000","rdkit_fp","Standard","0.001","0.6169732486406332","0.611683261190311","0.6187030396174863","0.6205334451141021"
"data_tuberculosis","SVC_NNC_FP","75","2000","rdkit_fp","Standard","0.001","0.6146112271950965","0.615793622100844","0.618459699453552","0.6095803600308937"
"data_tuberculosis","SVC_NNC_FP","100","2000","rdkit_fp","Standard","0.001","0.6143939980745675","0.6057028272030763","0.6163763661202186","0.6211028009004074"
"data_tuberculosis","SVC_NNC_FP","50","1000","cdk_fp","Standard","0.001","0.6128699006399652","0.6017851733875301","0.619408512636612","0.6174160158957535"
"data_tuberculosis","SVC_NNC_FP","75","1000","cdk_fp","Standard","0.001","0.6092445858794159","0.608802425829482","0.6031634221311475","0.6157679096776182"
"data_tuberculosis","SVC_NNC_FP","100","1000","cdk_fp","Standard","0.001","0.6131361634608606","0.6053472690419038","0.6090879012978141","0.6249733200428641"
"data_tuberculosis","SVC_NNC_FP","50","1500","cdk_fp","Standard","0.001","0.6232256842705769","0.6190956988862073","0.622533512636612","0.6280478412889114"
"data_tuberculosis","SVC_NNC_FP","75","1500","cdk_fp","Standard","0.001","0.6199040145807381","0.6164547974295588","0.6294185450819672","0.6138387012306886"
"data_tuberculosis","SVC_NNC_FP","100","1500","cdk_fp","Standard","0.001","0.6140861936384469","0.6112370492689616","0.619104337431694","0.611917194214685"
"data_tuberculosis","SVC_NNC_FP","50","2000","cdk_fp","Standard","0.001","0.6223313721554901","0.6177261214195836","0.6134829661885246","0.635785028858362"
"data_tuberculosis","SVC_NNC_FP","75","2000","cdk_fp","Standard","0.001","0.6204636824787548","0.6132868013553552","0.6167733948087432","0.6313308512721664"
"data_tuberculosis","SVC_NNC_FP","100","2000","cdk_fp","Standard","0.001","0.6267299852943204","0.6156796263545137","0.632453893442623","0.6320564360858248"
"data_tuberculosis","SVC_NNC_FP","50","1000","rdkit_fp","MaxMin","0.01","0.625073442131196","0.629741273082781","0.6157781548838785","0.629700898426928"
"data_tuberculosis","SVC_NNC_FP","75","1000","rdkit_fp","MaxMin","0.01","0.6266271487153916","0.63273881837438","0.6222672259221297","0.6248754018496653"
"data_tuberculosis","SVC_NNC_FP","100","1000","rdkit_fp","MaxMin","0.01","0.6240876597348632","0.6230708934118053","0.621525465334702","0.6276666204580825"
"data_tuberculosis","SVC_NNC_FP","50","1500","rdkit_fp","MaxMin","0.01","0.6298304828848932","0.6303041949348984","0.6340681565915326","0.6251190971282486"
"data_tuberculosis","SVC_NNC_FP","75","1500","rdkit_fp","MaxMin","0.01","0.6300797306372052","0.6307987193392182","0.6292120261270496","0.630228446445348"
"data_tuberculosis","SVC_NNC_FP","100","1500","rdkit_fp","MaxMin","0.01","0.6109393261873524","0.5790517073848616","0.639854956454919","0.6139113147222764"
"data_tuberculosis","SVC_NNC_FP","50","2000","rdkit_fp","MaxMin","0.01","0.5872654170069214","0.5901912631488664","0.5764659110314208","0.595139076840477"
"data_tuberculosis","SVC_NNC_FP","75","2000","rdkit_fp","MaxMin","0.01","0.5943759272937389","0.5979733727650048","0.5753650102459016","0.6097893988703101"
"data_tuberculosis","SVC_NNC_FP","100","2000","rdkit_fp","MaxMin","0.01","0.5887392331929652","0.5943407083152841","0.5788651596653006","0.593011831598311"
"data_tuberculosis","SVC_NNC_FP","50","1000","cdk_fp","MaxMin","0.01","0.650197586472419","0.655574880548745","0.6522669057377043","0.6427509731308076"
"data_tuberculosis","SVC_NNC_FP","75","1000","cdk_fp","MaxMin","0.01","0.6462242162663004","0.6435857850561356","0.6503159153005462","0.6447709484422193"
"data_tuberculosis","SVC_NNC_FP","100","1000","cdk_fp","MaxMin","0.01","0.6442894788436552","0.6445314069137845","0.6461812670765033","0.6421557625406781"
"data_tuberculosis","SVC_NNC_FP","50","1500","cdk_fp","MaxMin","0.01","0.6489267148390976","0.6346924883317177","0.6630880720628431","0.6489995841227317"
"data_tuberculosis","SVC_NNC_FP","75","1500","cdk_fp","MaxMin","0.01","0.6430729427636461","0.6305289294062352","0.6593259050546469","0.6393639938300562"
"data_tuberculosis","SVC_NNC_FP","100","1500","cdk_fp","MaxMin","0.01","0.6372772909362306","0.6234563076017782","0.6456988558743177","0.642676709332596"
"data_tuberculosis","SVC_NNC_FP","50","2000","cdk_fp","MaxMin","0.01","0.6082030231464645","0.5976378995686619","0.6204048198428961","0.6065663500278354"
"data_tuberculosis","SVC_NNC_FP","75","2000","cdk_fp","MaxMin","0.01","0.5939827412711195","0.6069475521856242","0.5820686048497268","0.5929320667780075"
"data_tuberculosis","SVC_NNC_FP","100","2000","cdk_fp","MaxMin","0.01","0.5989623220761088","0.5955463490419471","0.6063764728483607","0.5949641443380183"
"data_tuberculosis","SVC_NNC_FP","50","1000","rdkit_fp","Standard","0.01","0.6112080148083998","0.60368564532992","0.6131296960382514","0.616808703057028"
"data_tuberculosis","SVC_NNC_FP","75","1000","rdkit_fp","Standard","0.01","0.6138792330963428","0.604754491160987","0.6155268101092897","0.621356398018752"
"data_tuberculosis","SVC_NNC_FP","100","1000","rdkit_fp","Standard","0.01","0.6113742993090375","0.6023030397780014","0.6199026639344263","0.611917194214685"
"data_tuberculosis","SVC_NNC_FP","50","1500","rdkit_fp","Standard","0.01","0.6121539439997138","0.618983331650539","0.6024504781420765","0.6150280222065259"
"data_tuberculosis","SVC_NNC_FP","75","1500","rdkit_fp","Standard","0.01","0.6171093599105594","0.6207524370662054","0.6081113387978142","0.6224643038676586"
"data_tuberculosis","SVC_NNC_FP","100","1500","rdkit_fp","Standard","0.01","0.6099724536829944","0.608649345827267","0.6068775614754098","0.6143904537463061"
"data_tuberculosis","SVC_NNC_FP","50","2000","rdkit_fp","Standard","0.01","0.6169732486406332","0.611683261190311","0.6187030396174863","0.6205334451141021"
"data_tuberculosis","SVC_NNC_FP","75","2000","rdkit_fp","Standard","0.01","0.6146112271950965","0.615793622100844","0.618459699453552","0.6095803600308937"
"data_tuberculosis","SVC_NNC_FP","100","2000","rdkit_fp","Standard","0.01","0.6143939980745675","0.6057028272030763","0.6163763661202186","0.6211028009004074"
"data_tuberculosis","SVC_NNC_FP","50","1000","cdk_fp","Standard","0.01","0.6128699006399652","0.6017851733875301","0.619408512636612","0.6174160158957535"
"data_tuberculosis","SVC_NNC_FP","75","1000","cdk_fp","Standard","0.01","0.6092445858794159","0.608802425829482","0.6031634221311475","0.6157679096776182"
"data_tuberculosis","SVC_NNC_FP","100","1000","cdk_fp","Standard","0.01","0.6131361634608606","0.6053472690419038","0.6090879012978141","0.6249733200428641"
"data_tuberculosis","SVC_NNC_FP","50","1500","cdk_fp","Standard","0.01","0.6232256842705769","0.6190956988862073","0.622533512636612","0.6280478412889114"
"data_tuberculosis","SVC_NNC_FP","75","1500","cdk_fp","Standard","0.01","0.6199040145807381","0.6164547974295588","0.6294185450819672","0.6138387012306886"
"data_tuberculosis","SVC_NNC_FP","100","1500","cdk_fp","Standard","0.01","0.6140861936384469","0.6112370492689616","0.619104337431694","0.611917194214685"
"data_tuberculosis","SVC_NNC_FP","50","2000","cdk_fp","Standard","0.01","0.6223313721554901","0.6177261214195836","0.6134829661885246","0.635785028858362"
"data_tuberculosis","SVC_NNC_FP","75","2000","cdk_fp","Standard","0.01","0.6204636824787548","0.6132868013553552","0.6167733948087432","0.6313308512721664"
"data_tuberculosis","SVC_NNC_FP","100","2000","cdk_fp","Standard","0.01","0.6267299852943204","0.6156796263545137","0.632453893442623","0.6320564360858248"
"data_tuberculosis","SVC_NNC_FP","50","1000","rdkit_fp","MaxMin","0.1","0.625073442131196","0.629741273082781","0.6157781548838785","0.629700898426928"
"data_tuberculosis","SVC_NNC_FP","75","1000","rdkit_fp","MaxMin","0.1","0.6266271487153916","0.63273881837438","0.6222672259221297","0.6248754018496653"
"data_tuberculosis","SVC_NNC_FP","100","1000","rdkit_fp","MaxMin","0.1","0.6240876597348632","0.6230708934118053","0.621525465334702","0.6276666204580825"
"data_tuberculosis","SVC_NNC_FP","50","1500","rdkit_fp","MaxMin","0.1","0.6298304828848932","0.6303041949348984","0.6340681565915326","0.6251190971282486"
"data_tuberculosis","SVC_NNC_FP","75","1500","rdkit_fp","MaxMin","0.1","0.6300797306372052","0.6307987193392182","0.6292120261270496","0.630228446445348"
"data_tuberculosis","SVC_NNC_FP","100","1500","rdkit_fp","MaxMin","0.1","0.6109393261873524","0.5790517073848616","0.639854956454919","0.6139113147222764"
"data_tuberculosis","SVC_NNC_FP","50","2000","rdkit_fp","MaxMin","0.1","0.5872654170069214","0.5901912631488664","0.5764659110314208","0.595139076840477"
"data_tuberculosis","SVC_NNC_FP","75","2000","rdkit_fp","MaxMin","0.1","0.5943759272937389","0.5979733727650048","0.5753650102459016","0.6097893988703101"
"data_tuberculosis","SVC_NNC_FP","100","2000","rdkit_fp","MaxMin","0.1","0.5887392331929652","0.5943407083152841","0.5788651596653006","0.593011831598311"
"data_tuberculosis","SVC_NNC_FP","50","1000","cdk_fp","MaxMin","0.1","0.650197586472419","0.655574880548745","0.6522669057377043","0.6427509731308076"
"data_tuberculosis","SVC_NNC_FP","75","1000","cdk_fp","MaxMin","0.1","0.6462242162663004","0.6435857850561356","0.6503159153005462","0.6447709484422193"
"data_tuberculosis","SVC_NNC_FP","100","1000","cdk_fp","MaxMin","0.1","0.6442894788436552","0.6445314069137845","0.6461812670765033","0.6421557625406781"
"data_tuberculosis","SVC_NNC_FP","50","1500","cdk_fp","MaxMin","0.1","0.6489267148390976","0.6346924883317177","0.6630880720628431","0.6489995841227317"
"data_tuberculosis","SVC_NNC_FP","75","1500","cdk_fp","MaxMin","0.1","0.6430729427636461","0.6305289294062352","0.6593259050546469","0.6393639938300562"
"data_tuberculosis","SVC_NNC_FP","100","1500","cdk_fp","MaxMin","0.1","0.6372772909362306","0.6234563076017782","0.6456988558743177","0.642676709332596"
"data_tuberculosis","SVC_NNC_FP","50","2000","cdk_fp","MaxMin","0.1","0.6082030231464645","0.5976378995686619","0.6204048198428961","0.6065663500278354"
"data_tuberculosis","SVC_NNC_FP","75","2000","cdk_fp","MaxMin","0.1","0.5939827412711195","0.6069475521856242","0.5820686048497268","0.5929320667780075"
"data_tuberculosis","SVC_NNC_FP","100","2000","cdk_fp","MaxMin","0.1","0.5989623220761088","0.5955463490419471","0.6063764728483607","0.5949641443380183"
"data_tuberculosis","SVC_NNC_FP","50","1000","rdkit_fp","Standard","0.1","0.6112080148083998","0.60368564532992","0.6131296960382514","0.616808703057028"
"data_tuberculosis","SVC_NNC_FP","75","1000","rdkit_fp","Standard","0.1","0.6138792330963428","0.604754491160987","0.6155268101092897","0.621356398018752"
"data_tuberculosis","SVC_NNC_FP","100","1000","rdkit_fp","Standard","0.1","0.6113742993090375","0.6023030397780014","0.6199026639344263","0.611917194214685"
"data_tuberculosis","SVC_NNC_FP","50","1500","rdkit_fp","Standard","0.1","0.6121539439997138","0.618983331650539","0.6024504781420765","0.6150280222065259"
"data_tuberculosis","SVC_NNC_FP","75","1500","rdkit_fp","Standard","0.1","0.6171093599105594","0.6207524370662054","0.6081113387978142","0.6224643038676586"
"data_tuberculosis","SVC_NNC_FP","100","1500","rdkit_fp","Standard","0.1","0.6099724536829944","0.608649345827267","0.6068775614754098","0.6143904537463061"
"data_tuberculosis","SVC_NNC_FP","50","2000","rdkit_fp","Standard","0.1","0.6169732486406332","0.611683261190311","0.6187030396174863","0.6205334451141021"
"data_tuberculosis","SVC_NNC_FP","75","2000","rdkit_fp","Standard","0.1","0.6146112271950965","0.615793622100844","0.618459699453552","0.6095803600308937"
"data_tuberculosis","SVC_NNC_FP","100","2000","rdkit_fp","Standard","0.1","0.6143939980745675","0.6057028272030763","0.6163763661202186","0.6211028009004074"
"data_tuberculosis","SVC_NNC_FP","50","1000","cdk_fp","Standard","0.1","0.6128699006399652","0.6017851733875301","0.619408512636612","0.6174160158957535"
"data_tuberculosis","SVC_NNC_FP","75","1000","cdk_fp","Standard","0.1","0.6092445858794159","0.608802425829482","0.6031634221311475","0.6157679096776182"
"data_tuberculosis","SVC_NNC_FP","100","1000","cdk_fp","Standard","0.1","0.6131361634608606","0.6053472690419038","0.6090879012978141","0.6249733200428641"
"data_tuberculosis","SVC_NNC_FP","50","1500","cdk_fp","Standard","0.1","0.6232256842705769","0.6190956988862073","0.622533512636612","0.6280478412889114"
"data_tuberculosis","SVC_NNC_FP","75","1500","cdk_fp","Standard","0.1","0.6199040145807381","0.6164547974295588","0.6294185450819672","0.6138387012306886"
"data_tuberculosis","SVC_NNC_FP","100","1500","cdk_fp","Standard","0.1","0.6140861936384469","0.6112370492689616","0.619104337431694","0.611917194214685"
"data_tuberculosis","SVC_NNC_FP","50","2000","cdk_fp","Standard","0.1","0.6223313721554901","0.6177261214195836","0.6134829661885246","0.635785028858362"
"data_tuberculosis","SVC_NNC_FP","75","2000","cdk_fp","Standard","0.1","0.6204636824787548","0.6132868013553552","0.6167733948087432","0.6313308512721664"
"data_tuberculosis","SVC_NNC_FP","100","2000","cdk_fp","Standard","0.1","0.6267299852943204","0.6156796263545137","0.632453893442623","0.6320564360858248"
"data_tuberculosis","SVC_NNC_FP","50","1000","rdkit_fp","MaxMin","1.0","0.625073442131196","0.629741273082781","0.6157781548838785","0.629700898426928"
"data_tuberculosis","SVC_NNC_FP","75","1000","rdkit_fp","MaxMin","1.0","0.6266271487153916","0.63273881837438","0.6222672259221297","0.6248754018496653"
"data_tuberculosis","SVC_NNC_FP","100","1000","rdkit_fp","MaxMin","1.0","0.6240876597348632","0.6230708934118053","0.621525465334702","0.6276666204580825"
"data_tuberculosis","SVC_NNC_FP","50","1500","rdkit_fp","MaxMin","1.0","0.6298304828848932","0.6303041949348984","0.6340681565915326","0.6251190971282486"
"data_tuberculosis","SVC_NNC_FP","75","1500","rdkit_fp","MaxMin","1.0","0.6300797306372052","0.6307987193392182","0.6292120261270496","0.630228446445348"
"data_tuberculosis","SVC_NNC_FP","100","1500","rdkit_fp","MaxMin","1.0","0.6109393261873524","0.5790517073848616","0.639854956454919","0.6139113147222764"
"data_tuberculosis","SVC_NNC_FP","50","2000","rdkit_fp","MaxMin","1.0","0.5872654170069214","0.5901912631488664","0.5764659110314208","0.595139076840477"
"data_tuberculosis","SVC_NNC_FP","75","2000","rdkit_fp","MaxMin","1.0","0.5943759272937389","0.5979733727650048","0.5753650102459016","0.6097893988703101"
"data_tuberculosis","SVC_NNC_FP","100","2000","rdkit_fp","MaxMin","1.0","0.5887392331929652","0.5943407083152841","0.5788651596653006","0.593011831598311"
"data_tuberculosis","SVC_NNC_FP","50","1000","cdk_fp","MaxMin","1.0","0.650197586472419","0.655574880548745","0.6522669057377043","0.6427509731308076"
"data_tuberculosis","SVC_NNC_FP","75","1000","cdk_fp","MaxMin","1.0","0.6462242162663004","0.6435857850561356","0.6503159153005462","0.6447709484422193"
"data_tuberculosis","SVC_NNC_FP","100","1000","cdk_fp","MaxMin","1.0","0.6442894788436552","0.6445314069137845","0.6461812670765033","0.6421557625406781"
"data_tuberculosis","SVC_NNC_FP","50","1500","cdk_fp","MaxMin","1.0","0.6489267148390976","0.6346924883317177","0.6630880720628431","0.6489995841227317"
"data_tuberculosis","SVC_NNC_FP","75","1500","cdk_fp","MaxMin","1.0","0.6430729427636461","0.6305289294062352","0.6593259050546469","0.6393639938300562"
"data_tuberculosis","SVC_NNC_FP","100","1500","cdk_fp","MaxMin","1.0","0.6372772909362306","0.6234563076017782","0.6456988558743177","0.642676709332596"
"data_tuberculosis","SVC_NNC_FP","50","2000","cdk_fp","MaxMin","1.0","0.6082030231464645","0.5976378995686619","0.6204048198428961","0.6065663500278354"
"data_tuberculosis","SVC_NNC_FP","75","2000","cdk_fp","MaxMin","1.0","0.5939827412711195","0.6069475521856242","0.5820686048497268","0.5929320667780075"
"data_tuberculosis","SVC_NNC_FP","100","2000","cdk_fp","MaxMin","1.0","0.5989623220761088","0.5955463490419471","0.6063764728483607","0.5949641443380183"
"data_tuberculosis","SVC_NNC_FP","50","1000","rdkit_fp","Standard","1.0","0.6112080148083998","0.60368564532992","0.6131296960382514","0.616808703057028"
"data_tuberculosis","SVC_NNC_FP","75","1000","rdkit_fp","Standard","1.0","0.6138792330963428","0.604754491160987","0.6155268101092897","0.621356398018752"
"data_tuberculosis","SVC_NNC_FP","100","1000","rdkit_fp","Standard","1.0","0.6113742993090375","0.6023030397780014","0.6199026639344263","0.611917194214685"
"data_tuberculosis","SVC_NNC_FP","50","1500","rdkit_fp","Standard","1.0","0.6121539439997138","0.618983331650539","0.6024504781420765","0.6150280222065259"
"data_tuberculosis","SVC_NNC_FP","75","1500","rdkit_fp","Standard","1.0","0.6171093599105594","0.6207524370662054","0.6081113387978142","0.6224643038676586"
"data_tuberculosis","SVC_NNC_FP","100","1500","rdkit_fp","Standard","1.0","0.6099724536829944","0.608649345827267","0.6068775614754098","0.6143904537463061"
"data_tuberculosis","SVC_NNC_FP","50","2000","rdkit_fp","Standard","1.0","0.6169732486406332","0.611683261190311","0.6187030396174863","0.6205334451141021"
"data_tuberculosis","SVC_NNC_FP","75","2000","rdkit_fp","Standard","1.0","0.6146112271950965","0.615793622100844","0.618459699453552","0.6095803600308937"
"data_tuberculosis","SVC_NNC_FP","100","2000","rdkit_fp","Standard","1.0","0.6143939980745675","0.6057028272030763","0.6163763661202186","0.6211028009004074"
"data_tuberculosis","SVC_NNC_FP","50","1000","cdk_fp","Standard","1.0","0.6128699006399652","0.6017851733875301","0.619408512636612","0.6174160158957535"
"data_tuberculosis","SVC_NNC_FP","75","1000","cdk_fp","Standard","1.0","0.6092445858794159","0.608802425829482","0.6031634221311475","0.6157679096776182"
"data_tuberculosis","SVC_NNC_FP","100","1000","cdk_fp","Standard","1.0","0.6131361634608606","0.6053472690419038","0.6090879012978141","0.6249733200428641"
"data_tuberculosis","SVC_NNC_FP","50","1500","cdk_fp","Standard","1.0","0.6232256842705769","0.6190956988862073","0.622533512636612","0.6280478412889114"
"data_tuberculosis","SVC_NNC_FP","75","1500","cdk_fp","Standard","1.0","0.6199040145807381","0.6164547974295588","0.6294185450819672","0.6138387012306886"
"data_tuberculosis","SVC_NNC_FP","100","1500","cdk_fp","Standard","1.0","0.6140861936384469","0.6112370492689616","0.619104337431694","0.611917194214685"
"data_tuberculosis","SVC_NNC_FP","50","2000","cdk_fp","Standard","1.0","0.6223313721554901","0.6177261214195836","0.6134829661885246","0.635785028858362"
"data_tuberculosis","SVC_NNC_FP","75","2000","cdk_fp","Standard","1.0","0.6204636824787548","0.6132868013553552","0.6167733948087432","0.6313308512721664"
"data_tuberculosis","SVC_NNC_FP","100","2000","cdk_fp","Standard","1.0","0.6267299852943204","0.6156796263545137","0.632453893442623","0.6320564360858248"
"data_tuberculosis","SVC_NNC_FP","50","1000","rdkit_fp","MaxMin","10.0","0.625073442131196","0.629741273082781","0.6157781548838785","0.629700898426928"
"data_tuberculosis","SVC_NNC_FP","75","1000","rdkit_fp","MaxMin","10.0","0.6266271487153916","0.63273881837438","0.6222672259221297","0.6248754018496653"
"data_tuberculosis","SVC_NNC_FP","100","1000","rdkit_fp","MaxMin","10.0","0.6240876597348632","0.6230708934118053","0.621525465334702","0.6276666204580825"
"data_tuberculosis","SVC_NNC_FP","50","1500","rdkit_fp","MaxMin","10.0","0.6298304828848932","0.6303041949348984","0.6340681565915326","0.6251190971282486"
"data_tuberculosis","SVC_NNC_FP","75","1500","rdkit_fp","MaxMin","10.0","0.6300797306372052","0.6307987193392182","0.6292120261270496","0.630228446445348"
"data_tuberculosis","SVC_NNC_FP","100","1500","rdkit_fp","MaxMin","10.0","0.6109393261873524","0.5790517073848616","0.639854956454919","0.6139113147222764"
"data_tuberculosis","SVC_NNC_FP","50","2000","rdkit_fp","MaxMin","10.0","0.5872654170069214","0.5901912631488664","0.5764659110314208","0.595139076840477"
"data_tuberculosis","SVC_NNC_FP","75","2000","rdkit_fp","MaxMin","10.0","0.5943759272937389","0.5979733727650048","0.5753650102459016","0.6097893988703101"
"data_tuberculosis","SVC_NNC_FP","100","2000","rdkit_fp","MaxMin","10.0","0.5887392331929652","0.5943407083152841","0.5788651596653006","0.593011831598311"
"data_tuberculosis","SVC_NNC_FP","50","1000","cdk_fp","MaxMin","10.0","0.650197586472419","0.655574880548745","0.6522669057377043","0.6427509731308076"
"data_tuberculosis","SVC_NNC_FP","75","1000","cdk_fp","MaxMin","10.0","0.6462242162663004","0.6435857850561356","0.6503159153005462","0.6447709484422193"
"data_tuberculosis","SVC_NNC_FP","100","1000","cdk_fp","MaxMin","10.0","0.6442894788436552","0.6445314069137845","0.6461812670765033","0.6421557625406781"
"data_tuberculosis","SVC_NNC_FP","50","1500","cdk_fp","MaxMin","10.0","0.6489267148390976","0.6346924883317177","0.6630880720628431","0.6489995841227317"
"data_tuberculosis","SVC_NNC_FP","75","1500","cdk_fp","MaxMin","10.0","0.6430729427636461","0.6305289294062352","0.6593259050546469","0.6393639938300562"
"data_tuberculosis","SVC_NNC_FP","100","1500","cdk_fp","MaxMin","10.0","0.6372772909362306","0.6234563076017782","0.6456988558743177","0.642676709332596"
"data_tuberculosis","SVC_NNC_FP","50","2000","cdk_fp","MaxMin","10.0","0.6082030231464645","0.5976378995686619","0.6204048198428961","0.6065663500278354"
"data_tuberculosis","SVC_NNC_FP","75","2000","cdk_fp","MaxMin","10.0","0.5939827412711195","0.6069475521856242","0.5820686048497268","0.5929320667780075"
"data_tuberculosis","SVC_NNC_FP","100","2000","cdk_fp","MaxMin","10.0","0.5989623220761088","0.5955463490419471","0.6063764728483607","0.5949641443380183"
"data_tuberculosis","SVC_NNC_FP","50","1000","rdkit_fp","Standard","10.0","0.6112080148083998","0.60368564532992","0.6131296960382514","0.616808703057028"
"data_tuberculosis","SVC_NNC_FP","75","1000","rdkit_fp","Standard","10.0","0.6138792330963428","0.604754491160987","0.6155268101092897","0.621356398018752"
"data_tuberculosis","SVC_NNC_FP","100","1000","rdkit_fp","Standard","10.0","0.6113742993090375","0.6023030397780014","0.6199026639344263","0.611917194214685"
"data_tuberculosis","SVC_NNC_FP","50","1500","rdkit_fp","Standard","10.0","0.6121539439997138","0.618983331650539","0.6024504781420765","0.6150280222065259"
"data_tuberculosis","SVC_NNC_FP","75","1500","rdkit_fp","Standard","10.0","0.6171093599105594","0.6207524370662054","0.6081113387978142","0.6224643038676586"
"data_tuberculosis","SVC_NNC_FP","100","1500","rdkit_fp","Standard","10.0","0.6099724536829944","0.608649345827267","0.6068775614754098","0.6143904537463061"
"data_tuberculosis","SVC_NNC_FP","50","2000","rdkit_fp","Standard","10.0","0.6169732486406332","0.611683261190311","0.6187030396174863","0.6205334451141021"
"data_tuberculosis","SVC_NNC_FP","75","2000","rdkit_fp","Standard","10.0","0.6146112271950965","0.615793622100844","0.618459699453552","0.6095803600308937"
"data_tuberculosis","SVC_NNC_FP","100","2000","rdkit_fp","Standard","10.0","0.6143939980745675","0.6057028272030763","0.6163763661202186","0.6211028009004074"
"data_tuberculosis","SVC_NNC_FP","50","1000","cdk_fp","Standard","10.0","0.6128699006399652","0.6017851733875301","0.619408512636612","0.6174160158957535"
"data_tuberculosis","SVC_NNC_FP","75","1000","cdk_fp","Standard","10.0","0.6092445858794159","0.608802425829482","0.6031634221311475","0.6157679096776182"
"data_tuberculosis","SVC_NNC_FP","100","1000","cdk_fp","Standard","10.0","0.6131361634608606","0.6053472690419038","0.6090879012978141","0.6249733200428641"
"data_tuberculosis","SVC_NNC_FP","50","1500","cdk_fp","Standard","10.0","0.6232256842705769","0.6190956988862073","0.622533512636612","0.6280478412889114"
"data_tuberculosis","SVC_NNC_FP","75","1500","cdk_fp","Standard","10.0","0.6199040145807381","0.6164547974295588","0.6294185450819672","0.6138387012306886"
"data_tuberculosis","SVC_NNC_FP","100","1500","cdk_fp","Standard","10.0","0.6140861936384469","0.6112370492689616","0.619104337431694","0.611917194214685"
"data_tuberculosis","SVC_NNC_FP","50","2000","cdk_fp","Standard","10.0","0.6223313721554901","0.6177261214195836","0.6134829661885246","0.635785028858362"
"data_tuberculosis","SVC_NNC_FP","75","2000","cdk_fp","Standard","10.0","0.6204636824787548","0.6132868013553552","0.6167733948087432","0.6313308512721664"
"data_tuberculosis","SVC_NNC_FP","100","2000","cdk_fp","Standard","10.0","0.6267299852943204","0.6156796263545137","0.632453893442623","0.6320564360858248"
"data_malaria","SVC_NNC_FP","50","1000","rdkit_fp","MaxMin","0.001","0.8637955045769247","0.8835529622587905","0.9184787483840329","0.7893548030879504"
"data_malaria","SVC_NNC_FP","75","1000","rdkit_fp","MaxMin","0.001","0.8567963202658521","0.8778505321357546","0.9218320449568635","0.770706383704938"
"data_malaria","SVC_NNC_FP","100","1000","rdkit_fp","MaxMin","0.001","0.8760123558136431","0.8759205839288446","0.9179959369970715","0.8341205465150131"
