"NAME [String]","METHOD [String]","gamma [Double]","foldSize [Int]","featuresColumn [String]","scalerType [String]","C [Double]","rocAuc [Double]","rocAuc_1 [Double]","rocAuc_2 [Double]","rocAuc_3 [Double]"
"data_herg","SVC_RBF_FP","0.001","1000","cdk_fp","Standard","1.0","0.8634969558298892","0.8233099454282213","0.8655626184900189","0.9016183035714276"
"data_herg","SVC_RBF_FP","0.01","1000","cdk_fp","Standard","1.0","0.79797552901113","0.748969818465307","0.8124790899966544","0.8324776785714285"
"data_herg","SVC_RBF_FP","0.1","1000","cdk_fp","Standard","1.0","0.6176073989949807","0.5613932509188105","0.5780918924947028","0.7133370535714288"
"data_herg","SVC_RBF_FP","1.0","1000","cdk_fp","Standard","1.0","0.5348217953620124","0.5237220180420982","0.5413460466153674","0.5393973214285714"
"data_herg","SVC_RBF_FP","1.0E-4","1500","cdk_fp","Standard","1.0","0.8653209401054599","0.8137877269183649","0.8873090219694435","0.8948660714285713"
"data_herg","SVC_RBF_FP","0.001","1500","cdk_fp","Standard","1.0","0.8589351701829094","0.8169617997549851","0.8643358982937437","0.8955078124999996"
"data_herg","SVC_RBF_FP","0.01","1500","cdk_fp","Standard","1.0","0.6681300447765207","0.555295689943201","0.623396899743504","0.8256975446428568"
"data_herg","SVC_RBF_FP","0.1","1500","cdk_fp","Standard","1.0","0.58551248386593","0.5629524445929389","0.5683338909334225","0.6252511160714286"
"data_herg","SVC_RBF_FP","1.0","1500","cdk_fp","Standard","1.0","0.5348310886968326","0.5237220180420982","0.5413739266198283","0.5393973214285714"
"data_herg","SVC_RBF_FP","1.0E-4","2000","cdk_fp","Standard","1.0","0.867939297538952","0.82230760663771","0.8811196609791457","0.9003906250000003"
"data_herg","SVC_RBF_FP","0.001","2000","cdk_fp","Standard","1.0","0.8519106826884153","0.8114210936629933","0.8534069365451098","0.8909040178571429"
"data_herg","SVC_RBF_FP","0.01","2000","cdk_fp","Standard","1.0","0.6534874814372779","0.5634814567323753","0.5786216125794581","0.8183593750000006"
"data_herg","SVC_RBF_FP","0.1","2000","cdk_fp","Standard","1.0","0.5799596510107244","0.578349482124958","0.5637058101929295","0.5978236607142857"
"data_herg","SVC_RBF_FP","1.0","2000","cdk_fp","Standard","1.0","0.5348310886968326","0.5237220180420982","0.5413739266198283","0.5393973214285714"
"data_herg","SVC_RBF_FP","1.0E-4","1000","rdkit_fp","MaxMin","10.0","0.8618895213198462","0.8114767791513534","0.8916583026653283","0.8825334821428568"
"data_herg","SVC_RBF_FP","0.001","1000","rdkit_fp","MaxMin","10.0","0.8621645586292636","0.8204978282659542","0.8824579011932641","0.8835379464285723"
"data_herg","SVC_RBF_FP","0.01","1000","rdkit_fp","MaxMin","10.0","0.8461765650766065","0.8033466978505392","0.8586204973792795","0.8765625000000008"
"data_herg","SVC_RBF_FP","0.1","1000","rdkit_fp","MaxMin","10.0","0.8532402031771086","0.810363069384119","0.8580628972900636","0.8912946428571434"
"data_herg","SVC_RBF_FP","1.0","1000","rdkit_fp","MaxMin","10.0","0.7287600060987468","0.5938578906337005","0.7711051633768261","0.8213169642857138"
"data_herg","SVC_RBF_FP","1.0E-4","1500","rdkit_fp","MaxMin","10.0","0.8680987658315903","0.814038311615993","0.8983495037359205","0.891908482142857"
"data_herg","SVC_RBF_FP","0.001","1500","rdkit_fp","MaxMin","10.0","0.8687273835728653","0.823226417195679","0.8880896620943459","0.8948660714285709"
"data_herg","SVC_RBF_FP","0.01","1500","rdkit_fp","MaxMin","10.0","0.8574935076019289","0.8171845417084307","0.8640013382402141","0.8912946428571419"
"data_herg","SVC_RBF_FP","0.1","1500","rdkit_fp","MaxMin","10.0","0.855914357142359","0.8180198240338566","0.8542433366789338","0.8954799107142866"
"data_herg","SVC_RBF_FP","1.0","1500","rdkit_fp","MaxMin","10.0","0.6617873350700489","0.5691335338010913","0.5846994535519126","0.8315290178571431"
"data_herg","SVC_RBF_FP","1.0E-4","2000","rdkit_fp","MaxMin","10.0","0.867929760479207","0.8146508519879723","0.9028103044496487","0.8863281250000001"
"data_herg","SVC_RBF_FP","0.001","2000","rdkit_fp","MaxMin","10.0","0.8671289714067317","0.8187715781267405","0.8952269432363109","0.8873883928571435"
"data_herg","SVC_RBF_FP","0.01","2000","rdkit_fp","MaxMin","10.0","0.8568893720283844","0.8124234324535028","0.8753763800602208","0.8828683035714301"
"data_herg","SVC_RBF_FP","0.1","2000","rdkit_fp","MaxMin","10.0","0.8516655509357237","0.8165441585922715","0.8522359763577562","0.8862165178571435"
"data_herg","SVC_RBF_FP","1.0","2000","rdkit_fp","MaxMin","10.0","0.6556567058118935","0.5714723243122838","0.5842533734805399","0.811244419642857"
"data_herg","SVC_RBF_FP","1.0E-4","1000","cdk_fp","MaxMin","10.0","0.8554021415829497","0.7946319189219289","0.8846325415412065","0.8869419642857138"
"data_herg","SVC_RBF_FP","0.001","1000","cdk_fp","MaxMin","10.0","0.8593181930790958","0.807718008686937","0.882903981264637","0.8873325892857133"
"data_herg","SVC_RBF_FP","0.01","1000","cdk_fp","MaxMin","10.0","0.8472898902212056","0.7959126851542487","0.8536299765807962","0.8923270089285721"
"data_herg","SVC_RBF_FP","0.1","1000","cdk_fp","MaxMin","10.0","0.8517865051424334","0.8042655084085096","0.8496710159473625","0.901422991071428"
"data_herg","SVC_RBF_FP","1.0","1000","cdk_fp","MaxMin","10.0","0.6872663848564574","0.592326539703753","0.6464815434370469","0.8229910714285723"
"data_herg","SVC_RBF_FP","1.0E-4","1500","cdk_fp","MaxMin","10.0","0.8548252730822608","0.7954115157589933","0.8834058213449314","0.8856584821428575"
"data_herg","SVC_RBF_FP","0.001","1500","cdk_fp","MaxMin","10.0","0.8609808363181499","0.8102238556632149","0.8844095015055201","0.8883091517857148"
"data_herg","SVC_RBF_FP","0.01","1500","cdk_fp","MaxMin","10.0","0.8459642302128673","0.8013698630136987","0.8579234972677596","0.8785993303571433"
"data_herg","SVC_RBF_FP","0.1","1500","cdk_fp","MaxMin","10.0","0.8487485071392307","0.81456732375543","0.8447641351622617","0.8869140625000002"
"data_herg","SVC_RBF_FP","1.0","1500","cdk_fp","MaxMin","10.0","0.6671324865939373","0.5743679697070941","0.6165384186461469","0.8104910714285708"
"data_herg","SVC_RBF_FP","1.0E-4","2000","cdk_fp","MaxMin","10.0","0.8585820322581138","0.7944648624568443","0.8885915021746403","0.8926897321428567"
"data_herg","SVC_RBF_FP","0.001","2000","cdk_fp","MaxMin","10.0","0.8640506143903641","0.808887403942533","0.8858035017285601","0.8974609374999993"
"data_herg","SVC_RBF_FP","0.01","2000","cdk_fp","MaxMin","10.0","0.8467782597427976","0.793462523666333","0.860655737704918","0.8862165178571423"
"data_herg","SVC_RBF_FP","0.1","2000","cdk_fp","MaxMin","10.0","0.8506397235121731","0.8089987749192563","0.8476078956172634","0.8953124999999998"
"data_herg","SVC_RBF_FP","1.0","2000","cdk_fp","MaxMin","10.0","0.674181936848277","0.5934959349593496","0.6018735362997659","0.8271763392857151"
"data_herg","SVC_RBF_FP","1.0E-4","1000","rdkit_fp","Standard","10.0","0.8495456649718268","0.8126461744069494","0.8603211776513884","0.8756696428571425"
"data_herg","SVC_RBF_FP","0.001","1000","rdkit_fp","Standard","10.0","0.8569013869137261","0.8112540371979072","0.8681275789004125","0.8913225446428584"
"data_herg","SVC_RBF_FP","0.01","1000","rdkit_fp","Standard","10.0","0.7983687935283905","0.7608586702305373","0.8057878889260622","0.8284598214285717"
"data_herg","SVC_RBF_FP","0.1","1000","rdkit_fp","Standard","10.0","0.6250112513552534","0.5666555295689941","0.5973012155681945","0.7110770089285716"
"data_herg","SVC_RBF_FP","1.0","1000","rdkit_fp","Standard","10.0","0.532590469873151","0.5237777035304599","0.538056206088993","0.5359375"
"data_herg","SVC_RBF_FP","1.0E-4","1500","rdkit_fp","Standard","10.0","0.8570010564572123","0.8151798641274086","0.8675978588156574","0.8882254464285706"
"data_herg","SVC_RBF_FP","0.001","1500","rdkit_fp","Standard","10.0","0.8601622665939993","0.8166555295689947","0.8674026987844318","0.8964285714285717"
"data_herg","SVC_RBF_FP","0.01","1500","rdkit_fp","Standard","10.0","0.6674460342220162","0.5691613765452721","0.6052191368350619","0.8279575892857145"
"data_herg","SVC_RBF_FP","0.1","1500","rdkit_fp","Standard","10.0","0.5965759702189932","0.5809945428221406","0.5712891714062674","0.6374441964285714"
"data_herg","SVC_RBF_FP","1.0","1500","rdkit_fp","Standard","10.0","0.532590469873151","0.5237777035304599","0.538056206088993","0.5359375"
"data_herg","SVC_RBF_FP","1.0E-4","2000","rdkit_fp","Standard","10.0","0.849996213550194","0.8041262946876051","0.8676257388201182","0.8782366071428584"
"data_herg","SVC_RBF_FP","0.001","2000","rdkit_fp","Standard","10.0","0.8542418817110926","0.8116438356164387","0.8652838184454109","0.8857979910714284"
"data_herg","SVC_RBF_FP","0.01","2000","rdkit_fp","Standard","10.0","0.6503629521782209","0.5479730482236329","0.5831939333110294","0.8199218750000004"
"data_herg","SVC_RBF_FP","0.1","2000","rdkit_fp","Standard","10.0","0.5706193575715001","0.5659594609644725","0.571205531392885","0.5746930803571428"
"data_herg","SVC_RBF_FP","1.0","2000","rdkit_fp","Standard","10.0","0.532590469873151","0.5237777035304599","0.538056206088993","0.5359375"
"data_herg","SVC_RBF_FP","1.0E-4","1000","cdk_fp","Standard","10.0","0.8436777159666029","0.8022608308274867","0.8500055760008921","0.8787667410714299"
"data_herg","SVC_RBF_FP","0.001","1000","cdk_fp","Standard","10.0","0.8538682271045044","0.8025392582692958","0.8605442176870748","0.8985212053571425"
"data_herg","SVC_RBF_FP","0.01","1000","cdk_fp","Standard","10.0","0.7974090017130084","0.7697961911125951","0.7885580461692874","0.8338727678571427"
"data_herg","SVC_RBF_FP","0.1","1000","cdk_fp","Standard","10.0","0.619370142094942","0.5665998440806325","0.5807404929184788","0.7107700892857146"
"data_herg","SVC_RBF_FP","1.0","1000","cdk_fp","Standard","10.0","0.5348589511215246","0.5237777035304599","0.5413739266198283","0.5394252232142858"
"data_herg","SVC_RBF_FP","1.0E-4","1500","cdk_fp","Standard","10.0","0.8445978807926244","0.7991981289675906","0.8605999776959964","0.8739955357142865"
"data_herg","SVC_RBF_FP","0.001","1500","cdk_fp","Standard","10.0","0.8500677427791038","0.7993094999443151","0.8560276569644251","0.8948660714285714"
"data_herg","SVC_RBF_FP","0.01","1500","cdk_fp","Standard","10.0","0.6658172769685498","0.5530125849203701","0.6177651388424222","0.8266741071428569"
"data_herg","SVC_RBF_FP","0.1","1500","cdk_fp","Standard","10.0","0.587426937670673","0.5660986746853768","0.5654343704694993","0.6307477678571429"
"data_herg","SVC_RBF_FP","1.0","1500","cdk_fp","Standard","10.0","0.5348589511215246","0.5237777035304599","0.5413739266198283","0.5394252232142858"
"data_herg","SVC_RBF_FP","1.0E-4","2000","cdk_fp","Standard","10.0","0.8429561078999462","0.7942421205033969","0.8570313371250139","0.8775948660714276"
"data_herg","SVC_RBF_FP","0.001","2000","cdk_fp","Standard","10.0","0.8483850435030226","0.7993651854326768","0.8531560165049625","0.8926339285714284"
"data_herg","SVC_RBF_FP","0.01","2000","cdk_fp","Standard","10.0","0.6485959276828829","0.5495322418977613","0.5786216125794581","0.8176339285714291"
"data_herg","SVC_RBF_FP","0.1","2000","cdk_fp","Standard","10.0","0.5807211422457194","0.5815792404499385","0.5593844095015056","0.6011997767857143"
"data_herg","SVC_RBF_FP","1.0","2000","cdk_fp","Standard","10.0","0.5348589511215246","0.5237777035304599","0.5413739266198283","0.5394252232142858"
"data_solubility","SVC_RBF_FP","1.0E-4","1000","rdkit_fp","MaxMin","0.001","0.8938563102815577","0.9412532637075717","0.901894851638115","0.8384208154989864"
"data_solubility","SVC_RBF_FP","0.001","1000","rdkit_fp","MaxMin","0.001","0.9051785752759024","0.9520626631853786","0.9044394965238333","0.8590335661184954"
"data_solubility","SVC_RBF_FP","0.01","1000","rdkit_fp","MaxMin","0.001","0.9232267756818092","0.9457963446475196","0.9287499431998909","0.8951340391980175"
"data_solubility","SVC_RBF_FP","0.1","1000","rdkit_fp","MaxMin","0.001","0.9321789307298798","0.9526892950391646","0.9465170173126732","0.8973304798378016"
"data_solubility","SVC_RBF_FP","1.0","1000","rdkit_fp","MaxMin","0.001","0.8694120945963008","0.9002088772845953","0.8918525923569769","0.8161748141473303"
"data_solubility","SVC_RBF_FP","1.0E-4","1500","rdkit_fp","MaxMin","0.001","0.9131896814125448","0.9269451697127936","0.9212068887172262","0.8914169858076144"
"data_solubility","SVC_RBF_FP","0.001","1500","rdkit_fp","MaxMin","0.001","0.9203354587425118","0.9405221932114882","0.9196619257508974","0.90082225726515"
"data_solubility","SVC_RBF_FP","0.01","1500","rdkit_fp","MaxMin","0.001","0.9178673799576783","0.9627676240208877","0.9378834007361294","0.8529511151160174"
"data_solubility","SVC_RBF_FP","0.1","1500","rdkit_fp","MaxMin","0.001","0.9320787183622331","0.9548302872062662","0.9428363702458309","0.8985694976346026"
"data_solubility","SVC_RBF_FP","1.0","1500","rdkit_fp","MaxMin","0.001","0.8714345986364567","0.9067362924281981","0.8721315944926609","0.8354359089885112"
"data_solubility","SVC_RBF_FP","1.0E-4","2000","rdkit_fp","MaxMin","0.001","0.9067281618030097","0.9410966057441251","0.9234334529922298","0.8556544266726742"
"data_solubility","SVC_RBF_FP","0.001","2000","rdkit_fp","MaxMin","0.001","0.9128983470890017","0.9469451697127935","0.9142999954559913","0.8774498760982204"
"data_solubility","SVC_RBF_FP","0.01","2000","rdkit_fp","MaxMin","0.001","0.9335420325108821","0.9652219321148825","0.9483800608897168","0.8870241045280471"
"data_solubility","SVC_RBF_FP","0.1","2000","rdkit_fp","MaxMin","0.001","0.9320535153816119","0.9572845953002611","0.9407006861453174","0.8981752646992569"
"data_solubility","SVC_RBF_FP","1.0","2000","rdkit_fp","MaxMin","0.001","0.8620097714794328","0.9002088772845958","0.85922660971509","0.8265938274386126"
"data_solubility","SVC_RBF_FP","1.0E-4","1000","cdk_fp","MaxMin","0.001","0.9132423610491412","0.9411488250652741","0.9318853092197936","0.8666929488623564"
"data_solubility","SVC_RBF_FP","0.001","1000","cdk_fp","MaxMin","0.001","0.9138232347902813","0.9452219321148824","0.917389921388649","0.8788578508673125"
"data_solubility","SVC_RBF_FP","0.01","1000","cdk_fp","MaxMin","0.001","0.9219886325394085","0.9427154046997389","0.9337483527968373","0.8895021401216491"
"data_solubility","SVC_RBF_FP","0.1","1000","cdk_fp","MaxMin","0.001","0.918651880062663","0.9462663185378591","0.9431090107693006","0.866580310880829"
"data_solubility","SVC_RBF_FP","1.0","1000","cdk_fp","MaxMin","0.001","0.8694298907422335","0.9036553524804178","0.8662698232380601","0.8383644965082228"
"data_solubility","SVC_RBF_FP","1.0E-4","1500","cdk_fp","MaxMin","0.001","0.9051366790097997","0.9471018276762401","0.9061207797518971","0.8621874296012617"
"data_solubility","SVC_RBF_FP","0.001","1500","cdk_fp","MaxMin","0.001","0.8807405036193104","0.9506005221932113","0.9083927841141455","0.7832282045505745"
"data_solubility","SVC_RBF_FP","0.01","1500","cdk_fp","MaxMin","0.001","0.9206451841562769","0.9616710182767623","0.9594220020902441","0.8408425321018248"
"data_solubility","SVC_RBF_FP","0.1","1500","cdk_fp","MaxMin","0.001","0.9306755642077774","0.9493994778067887","0.9553778343254421","0.8872493804911015"
"data_solubility","SVC_RBF_FP","1.0","1500","cdk_fp","MaxMin","0.001","0.8802463031478248","0.89556135770235","0.8641795792247919","0.8809979725163326"
"data_solubility","SVC_RBF_FP","1.0E-4","2000","cdk_fp","MaxMin","0.001","0.9268388220998781","0.9579634464751958","0.9072567819330212","0.9152962378914172"
"data_solubility","SVC_RBF_FP","0.001","2000","cdk_fp","MaxMin","0.001","0.9296519365374939","0.9496605744125327","0.9130731131003771","0.926222122099572"
"data_solubility","SVC_RBF_FP","0.01","2000","cdk_fp","MaxMin","0.001","0.9371662946046291","0.9664229765013055","0.9279774617167265","0.9170984455958552"
"data_solubility","SVC_RBF_FP","0.1","2000","cdk_fp","MaxMin","0.001","0.9324099997405352","0.9508616187989556","0.9449266142590994","0.9014417661635505"
"data_solubility","SVC_RBF_FP","1.0","2000","cdk_fp","MaxMin","0.001","0.8677826334592078","0.889921671018277","0.8696551097378104","0.8437711196215363"
"data_solubility","SVC_RBF_FP","1.0E-4","1000","rdkit_fp","Standard","0.001","0.9105782035355965","0.9449608355091383","0.9372017994274549","0.849571975670196"
"data_solubility","SVC_RBF_FP","0.001","1000","rdkit_fp","Standard","0.001","0.9176144684465771","0.9419321148825066","0.9224792111600855","0.8884320792971393"
"data_solubility","SVC_RBF_FP","0.01","1000","rdkit_fp","Standard","0.001","0.869234782426704","0.8992167101827675","0.8796973690189486","0.8287902680783963"
"data_solubility","SVC_RBF_FP","0.1","1000","rdkit_fp","Standard","0.001","0.6470521524533056","0.6503133159268928","0.6629708729040761","0.627872268528948"
"data_solubility","SVC_RBF_FP","1.0","1000","rdkit_fp","Standard","0.001","0.5142239784794339","0.5097127937336815","0.5187667560321716","0.5141923856724487"
"data_solubility","SVC_RBF_FP","1.0E-4","1500","rdkit_fp","Standard","0.001","0.9034995522269701","0.9475195822454308","0.9086199845503704","0.8543590898851092"
"data_solubility","SVC_RBF_FP","0.001","1500","rdkit_fp","Standard","0.001","0.9040610368214521","0.9141514360313315","0.8979415640478029","0.9000901103852221"
"data_solubility","SVC_RBF_FP","0.01","1500","rdkit_fp","Standard","0.001","0.8628240934706776","0.8952741514360314","0.8705184713954651","0.8226796575805363"
"data_solubility","SVC_RBF_FP","0.1","1500","rdkit_fp","Standard","0.001","0.6041759144542903","0.6109660574412532","0.6218703139910028","0.5796913719306149"
"data_solubility","SVC_RBF_FP","1.0","1500","rdkit_fp","Standard","0.001","0.5120807062957907","0.5045953002610967","0.517426273458445","0.5142205451678306"
"data_solubility","SVC_RBF_FP","1.0E-4","2000","rdkit_fp","Standard","0.001","0.8952404945943311","0.9323759791122715","0.9175716817376289","0.8357738229330931"
"data_solubility","SVC_RBF_FP","0.001","2000","rdkit_fp","Standard","0.001","0.8783691839960026","0.9096605744125325","0.8779024855727722","0.8475444920027033"
"data_solubility","SVC_RBF_FP","0.01","2000","rdkit_fp","Standard","0.001","0.8502091590889239","0.8741514360313312","0.8630890171309127","0.8133870241045281"
"data_solubility","SVC_RBF_FP","0.1","2000","rdkit_fp","Standard","0.001","0.5801689804205603","0.586840731070496","0.6050347616667424","0.5486314485244425"
"data_solubility","SVC_RBF_FP","1.0","2000","rdkit_fp","Standard","0.001","0.5124867943499793","0.5071540469973891","0.5160857908847185","0.5142205451678306"
"data_solubility","SVC_RBF_FP","1.0E-4","1000","cdk_fp","Standard","0.001","0.9004139959125118","0.9205221932114883","0.9206161675830418","0.8601036269430052"
"data_solubility","SVC_RBF_FP","0.001","1000","cdk_fp","Standard","0.001","0.9008979369122398","0.9260052219321148","0.9247512155223336","0.851937373282271"
"data_solubility","SVC_RBF_FP","0.01","1000","cdk_fp","Standard","0.001","0.8765928494365673","0.8880417754569186","0.8702003907847498","0.8715363820680335"
