"NAME [String]","METHOD [String]","degree [Int]","C [Double]","featuresColumn [String]","scalerType [String]","coef0 [Double]","rocAuc [Double]","rocAuc_1 [Double]","rocAuc_2 [Double]","rocAuc_3 [Double]"
"data_lipinski","SVC_POLY_DESC","4","0.01","cdk_desc","MaxMin","6.0","0.7082397135248161","0.6160427807486631","0.7046533713200379","0.8040229885057473"
"data_lipinski","SVC_POLY_DESC","2","0.01","cdk_desc","MaxMin","6.0","0.7086582730035514","0.66951871657754","0.7288698955365621","0.7275862068965518"
"data_lipinski","SVC_POLY_DESC","3","0.01","cdk_desc","MaxMin","6.0","0.701935759880317","0.6310160427807486","0.690883190883191","0.7839080459770116"
"data_lipinski","SVC_POLY_DESC","4","0.01","cdk_desc","MaxMin","6.0","0.7081505869651012","0.6157754010695188","0.7046533713200379","0.8040229885057473"
"data_lipinski","SVC_POLY_DESC","2","0.1","cdk_desc","MaxMin","6.0","0.7188232363801442","0.6449197860962568","0.7046533713200378","0.8068965517241381"
"data_lipinski","SVC_POLY_DESC","3","0.1","cdk_desc","MaxMin","6.0","0.7017175534754981","0.6320855614973262","0.690883190883191","0.7821839080459771"
"data_lipinski","SVC_POLY_DESC","4","0.1","cdk_desc","MaxMin","6.0","0.7082397135248161","0.6160427807486631","0.7046533713200379","0.8040229885057473"
"data_lipinski","SVC_POLY_DESC","2","1.0","cdk_desc","MaxMin","6.0","0.6917973357121431","0.6427807486631015","0.6837606837606837","0.7488505747126437"
"data_lipinski","SVC_POLY_DESC","3","1.0","cdk_desc","MaxMin","6.0","0.701737528658872","0.632620320855615","0.6904083570750238","0.7821839080459771"
"data_lipinski","SVC_POLY_DESC","4","1.0","cdk_desc","MaxMin","6.0","0.7082397135248161","0.6160427807486631","0.7046533713200379","0.8040229885057473"
"data_lipinski","SVC_POLY_DESC","2","1.0E-5","rdkit_desc","Standard","6.0","0.4838088559409271","0.5689839572192513","0.5588793922127255","0.3235632183908046"
"data_lipinski","SVC_POLY_DESC","3","1.0E-5","rdkit_desc","Standard","6.0","0.6423560191759425","0.6272727272727272","0.6348528015194681","0.6649425287356323"
"data_lipinski","SVC_POLY_DESC","4","1.0E-5","rdkit_desc","Standard","6.0","0.6151400653203672","0.6347593582887701","0.607787274453941","0.6028735632183908"
"data_lipinski","SVC_POLY_DESC","2","1.0E-4","rdkit_desc","Standard","6.0","0.4918389672164745","0.6037433155080214","0.5631528964862298","0.3086206896551724"
"data_lipinski","SVC_POLY_DESC","3","1.0E-4","rdkit_desc","Standard","6.0","0.635694584466277","0.6342245989304812","0.6372269705603038","0.635632183908046"
"data_lipinski","SVC_POLY_DESC","4","1.0E-4","rdkit_desc","Standard","6.0","0.6151400653203672","0.6347593582887701","0.607787274453941","0.6028735632183908"
"data_lipinski","SVC_POLY_DESC","2","0.01","rdkit_desc","Standard","6.0","0.5989892364582471","0.5705882352941177","0.6177587844254511","0.6086206896551725"
"data_lipinski","SVC_POLY_DESC","3","0.01","rdkit_desc","Standard","6.0","0.635694584466277","0.6342245989304812","0.6372269705603038","0.635632183908046"
"data_lipinski","SVC_POLY_DESC","4","0.01","rdkit_desc","Standard","6.0","0.6151400653203672","0.6347593582887701","0.607787274453941","0.6028735632183908"
"data_lipinski","SVC_POLY_DESC","2","0.01","rdkit_desc","Standard","6.0","0.5989892364582471","0.5705882352941177","0.6177587844254511","0.6086206896551725"
"data_lipinski","SVC_POLY_DESC","3","0.01","rdkit_desc","Standard","6.0","0.635694584466277","0.6342245989304812","0.6372269705603038","0.635632183908046"
"data_lipinski","SVC_POLY_DESC","4","0.01","rdkit_desc","Standard","6.0","0.6151400653203672","0.6347593582887701","0.607787274453941","0.6028735632183908"
"data_lipinski","SVC_POLY_DESC","2","0.1","rdkit_desc","Standard","6.0","0.5989892364582471","0.5705882352941177","0.6177587844254511","0.6086206896551725"
"data_lipinski","SVC_POLY_DESC","3","0.1","rdkit_desc","Standard","6.0","0.635694584466277","0.6342245989304812","0.6372269705603038","0.635632183908046"
"data_lipinski","SVC_POLY_DESC","4","0.1","rdkit_desc","Standard","6.0","0.6151400653203672","0.6347593582887701","0.607787274453941","0.6028735632183908"
"data_lipinski","SVC_POLY_DESC","2","1.0","rdkit_desc","Standard","6.0","0.5265754433547989","0.5705882352941177","0.6177587844254511","0.39137931034482765"
"data_lipinski","SVC_POLY_DESC","3","1.0","rdkit_desc","Standard","6.0","0.635694584466277","0.6342245989304812","0.6372269705603038","0.635632183908046"
"data_lipinski","SVC_POLY_DESC","4","1.0","rdkit_desc","Standard","6.0","0.6151400653203672","0.6347593582887701","0.607787274453941","0.6028735632183908"
"data_lipinski","SVC_POLY_DESC","2","1.0E-5","cdk_desc","Standard","6.0","0.6507525104550121","0.6176470588235294","0.6851851851851851","0.6494252873563218"
"data_lipinski","SVC_POLY_DESC","3","1.0E-5","cdk_desc","Standard","6.0","0.7084280563883899","0.6732620320855616","0.6543209876543209","0.7977011494252874"
"data_lipinski","SVC_POLY_DESC","4","1.0E-5","cdk_desc","Standard","6.0","0.6833139331223622","0.6727272727272727","0.6875593542260208","0.6896551724137931"
"data_lipinski","SVC_POLY_DESC","2","1.0E-4","cdk_desc","Standard","6.0","0.6677551623911778","0.6181818181818183","0.6747388414055079","0.710344827586207"
"data_lipinski","SVC_POLY_DESC","3","1.0E-4","cdk_desc","Standard","6.0","0.699730533492084","0.6609625668449198","0.6543209876543209","0.7839080459770116"
"data_lipinski","SVC_POLY_DESC","4","1.0E-4","cdk_desc","Standard","6.0","0.6834097185629752","0.6727272727272727","0.6875593542260208","0.6899425287356322"
"data_lipinski","SVC_POLY_DESC","2","0.01","cdk_desc","Standard","6.0","0.7159993221746658","0.6609625668449197","0.6927825261158593","0.7942528735632185"
"data_lipinski","SVC_POLY_DESC","3","0.01","cdk_desc","Standard","6.0","0.699730533492084","0.6609625668449198","0.6543209876543209","0.7839080459770116"
"data_lipinski","SVC_POLY_DESC","4","0.01","cdk_desc","Standard","6.0","0.6833139331223622","0.6727272727272727","0.6875593542260208","0.6896551724137931"
"data_lipinski","SVC_POLY_DESC","2","0.01","cdk_desc","Standard","6.0","0.715920183206638","0.6609625668449197","0.6925451092117758","0.7942528735632185"
"data_lipinski","SVC_POLY_DESC","3","0.01","cdk_desc","Standard","6.0","0.699730533492084","0.6609625668449198","0.6543209876543209","0.7839080459770116"
"data_lipinski","SVC_POLY_DESC","4","0.01","cdk_desc","Standard","6.0","0.6833139331223622","0.6727272727272727","0.6875593542260208","0.6896551724137931"
"data_lipinski","SVC_POLY_DESC","2","0.1","cdk_desc","Standard","6.0","0.7159993221746658","0.6609625668449197","0.6927825261158593","0.7942528735632185"
"data_lipinski","SVC_POLY_DESC","3","0.1","cdk_desc","Standard","6.0","0.699730533492084","0.6609625668449198","0.6543209876543209","0.7839080459770116"
"data_lipinski","SVC_POLY_DESC","4","0.1","cdk_desc","Standard","6.0","0.6834097185629752","0.6727272727272727","0.6875593542260208","0.6899425287356322"
"data_lipinski","SVC_POLY_DESC","2","1.0","cdk_desc","Standard","6.0","0.7159993221746658","0.6609625668449197","0.6927825261158593","0.7942528735632185"
"data_lipinski","SVC_POLY_DESC","3","1.0","cdk_desc","Standard","6.0","0.699730533492084","0.6609625668449198","0.6543209876543209","0.7839080459770116"
"data_lipinski","SVC_POLY_DESC","4","1.0","cdk_desc","Standard","6.0","0.6834097185629752","0.6727272727272727","0.6875593542260208","0.6899425287356322"
"data_lipinski","SVC_POLY_DESC","2","1.0E-5","rdkit_desc","MaxMin","8.0","0.5103984634635975","0.36363636363636365","0.6187084520417853","0.5488505747126436"
"data_lipinski","SVC_POLY_DESC","3","1.0E-5","rdkit_desc","MaxMin","8.0","0.6413585325350031","0.6347593582887701","0.5726495726495726","0.7166666666666667"
"data_lipinski","SVC_POLY_DESC","4","1.0E-5","rdkit_desc","MaxMin","8.0","0.6493420739645667","0.632620320855615","0.590693257359924","0.7247126436781609"
"data_lipinski","SVC_POLY_DESC","2","1.0E-4","rdkit_desc","MaxMin","8.0","0.6486537356832601","0.6262032085561497","0.6191832858499524","0.7005747126436781"
"data_lipinski","SVC_POLY_DESC","3","1.0E-4","rdkit_desc","MaxMin","8.0","0.6627894643107625","0.6438502673796792","0.6025641025641024","0.7419540229885058"
"data_lipinski","SVC_POLY_DESC","4","1.0E-4","rdkit_desc","MaxMin","8.0","0.6814738492335968","0.6919786096256684","0.6277302943969609","0.7247126436781608"
"data_lipinski","SVC_POLY_DESC","2","0.01","rdkit_desc","MaxMin","8.0","0.6721421434515867","0.6609625668449199","0.6106362773029439","0.7448275862068966"
"data_lipinski","SVC_POLY_DESC","3","0.01","rdkit_desc","MaxMin","8.0","0.6424292770810688","0.6149732620320856","0.6381766381766382","0.6741379310344828"
"data_lipinski","SVC_POLY_DESC","4","0.01","rdkit_desc","MaxMin","8.0","0.6313914355496505","0.5919786096256685","0.6452991452991451","0.656896551724138"
"data_lipinski","SVC_POLY_DESC","2","0.01","rdkit_desc","MaxMin","8.0","0.6721421434515867","0.6609625668449199","0.6106362773029439","0.7448275862068966"
"data_lipinski","SVC_POLY_DESC","3","0.01","rdkit_desc","MaxMin","8.0","0.6424292770810688","0.6149732620320856","0.6381766381766382","0.6741379310344828"
"data_lipinski","SVC_POLY_DESC","4","0.01","rdkit_desc","MaxMin","8.0","0.6313914355496505","0.5919786096256685","0.6452991452991451","0.656896551724138"
"data_lipinski","SVC_POLY_DESC","2","0.1","rdkit_desc","MaxMin","8.0","0.682525931985026","0.6684491978609626","0.621082621082621","0.7580459770114942"
"data_lipinski","SVC_POLY_DESC","3","0.1","rdkit_desc","MaxMin","8.0","0.6286192834536309","0.5882352941176471","0.6424501424501423","0.6551724137931035"
"data_lipinski","SVC_POLY_DESC","4","0.1","rdkit_desc","MaxMin","8.0","0.6313914355496505","0.5919786096256685","0.6452991452991451","0.656896551724138"
"data_lipinski","SVC_POLY_DESC","2","1.0","rdkit_desc","MaxMin","8.0","0.6230396111622164","0.5818181818181818","0.6286799620132952","0.6586206896551724"
"data_lipinski","SVC_POLY_DESC","3","1.0","rdkit_desc","MaxMin","8.0","0.6286192834536309","0.5882352941176471","0.6424501424501423","0.6551724137931035"
"data_lipinski","SVC_POLY_DESC","4","1.0","rdkit_desc","MaxMin","8.0","0.6313914355496505","0.5919786096256685","0.6452991452991451","0.656896551724138"
"data_lipinski","SVC_POLY_DESC","2","1.0E-5","cdk_desc","MaxMin","8.0","0.6878759655523234","0.5491978609625668","0.7483380816714149","0.7660919540229884"
"data_lipinski","SVC_POLY_DESC","3","1.0E-5","cdk_desc","MaxMin","8.0","0.7106922889546284","0.6871657754010695","0.7236467236467236","0.7212643678160919"
"data_lipinski","SVC_POLY_DESC","4","1.0E-5","cdk_desc","MaxMin","8.0","0.7099653428817279","0.6497326203208555","0.6899335232668565","0.7902298850574713"
"data_lipinski","SVC_POLY_DESC","2","1.0E-4","cdk_desc","MaxMin","8.0","0.7206929152951239","0.7133689839572193","0.7274453941120607","0.721264367816092"
"data_lipinski","SVC_POLY_DESC","3","1.0E-4","cdk_desc","MaxMin","8.0","0.7152034377862639","0.6786096256684493","0.7279202279202278","0.739080459770115"
"data_lipinski","SVC_POLY_DESC","4","1.0E-4","cdk_desc","MaxMin","8.0","0.718070291047528","0.6256684491978609","0.711301044634378","0.8172413793103449"
"data_lipinski","SVC_POLY_DESC","2","0.01","cdk_desc","MaxMin","8.0","0.7085691464438365","0.6692513368983957","0.728869895536562","0.7275862068965518"
"data_lipinski","SVC_POLY_DESC","3","0.01","cdk_desc","MaxMin","8.0","0.6980474725234699","0.6299465240641712","0.6866096866096866","0.7775862068965519"
"data_lipinski","SVC_POLY_DESC","4","0.01","cdk_desc","MaxMin","8.0","0.7070318832996317","0.6213903743315508","0.7008547008547007","0.7988505747126438"
"data_lipinski","SVC_POLY_DESC","2","0.01","cdk_desc","MaxMin","8.0","0.7084800198841217","0.6689839572192513","0.728869895536562","0.7275862068965518"
"data_lipinski","SVC_POLY_DESC","3","0.01","cdk_desc","MaxMin","8.0","0.6980474725234699","0.6299465240641712","0.6866096866096866","0.7775862068965519"
"data_lipinski","SVC_POLY_DESC","4","0.01","cdk_desc","MaxMin","8.0","0.7070318832996317","0.6213903743315508","0.7008547008547007","0.7988505747126438"
"data_lipinski","SVC_POLY_DESC","2","0.1","cdk_desc","MaxMin","8.0","0.716730800898031","0.6459893048128343","0.7013295346628676","0.802873563218391"
"data_lipinski","SVC_POLY_DESC","3","0.1","cdk_desc","MaxMin","8.0","0.6980474725234699","0.6299465240641712","0.6866096866096866","0.7775862068965519"
"data_lipinski","SVC_POLY_DESC","4","0.1","cdk_desc","MaxMin","8.0","0.7070318832996317","0.6213903743315508","0.7008547008547007","0.7988505747126438"
"data_lipinski","SVC_POLY_DESC","2","1.0","cdk_desc","MaxMin","8.0","0.6897248783320453","0.6417112299465241","0.680911680911681","0.7465517241379311"
"data_lipinski","SVC_POLY_DESC","3","1.0","cdk_desc","MaxMin","8.0","0.6980474725234699","0.6299465240641712","0.6866096866096866","0.7775862068965519"
"data_lipinski","SVC_POLY_DESC","4","1.0","cdk_desc","MaxMin","8.0","0.7070318832996317","0.6213903743315508","0.7008547008547007","0.7988505747126438"
"data_lipinski","SVC_POLY_DESC","2","1.0E-5","rdkit_desc","Standard","8.0","0.4799292982412207","0.5705882352941176","0.5617283950617283","0.3074712643678161"
"data_lipinski","SVC_POLY_DESC","3","1.0E-5","rdkit_desc","Standard","8.0","0.6388493383760456","0.6326203208556149","0.631054131054131","0.6528735632183909"
"data_lipinski","SVC_POLY_DESC","4","1.0E-5","rdkit_desc","Standard","8.0","0.6116697303647946","0.6433155080213904","0.5968660968660968","0.5948275862068966"
"data_lipinski","SVC_POLY_DESC","2","1.0E-4","rdkit_desc","Standard","8.0","0.6232550623693288","0.604812834224599","0.5655270655270654","0.6994252873563219"
"data_lipinski","SVC_POLY_DESC","3","1.0E-4","rdkit_desc","Standard","8.0","0.6322775234765318","0.6379679144385025","0.6272554605887938","0.6316091954022989"
"data_lipinski","SVC_POLY_DESC","4","1.0E-4","rdkit_desc","Standard","8.0","0.6116697303647946","0.6433155080213904","0.5968660968660968","0.5948275862068966"
"data_lipinski","SVC_POLY_DESC","2","0.01","rdkit_desc","Standard","8.0","0.6005269373986977","0.567379679144385","0.6215574548907882","0.6126436781609196"
"data_lipinski","SVC_POLY_DESC","3","0.01","rdkit_desc","Standard","8.0","0.6322775234765318","0.6379679144385025","0.6272554605887938","0.6316091954022989"
"data_lipinski","SVC_POLY_DESC","4","0.01","rdkit_desc","Standard","8.0","0.6116697303647946","0.6433155080213904","0.5968660968660968","0.5948275862068966"
"data_lipinski","SVC_POLY_DESC","2","0.01","rdkit_desc","Standard","8.0","0.6005269373986977","0.567379679144385","0.6215574548907882","0.6126436781609196"
"data_lipinski","SVC_POLY_DESC","3","0.01","rdkit_desc","Standard","8.0","0.6322775234765318","0.6379679144385025","0.6272554605887938","0.6316091954022989"
"data_lipinski","SVC_POLY_DESC","4","0.01","rdkit_desc","Standard","8.0","0.6116697303647946","0.6433155080213904","0.5968660968660968","0.5948275862068966"
"data_lipinski","SVC_POLY_DESC","2","0.1","rdkit_desc","Standard","8.0","0.6005269373986977","0.567379679144385","0.6215574548907882","0.6126436781609196"
"data_lipinski","SVC_POLY_DESC","3","0.1","rdkit_desc","Standard","8.0","0.6322775234765318","0.6379679144385025","0.6272554605887938","0.6316091954022989"
"data_lipinski","SVC_POLY_DESC","4","0.1","rdkit_desc","Standard","8.0","0.6116697303647946","0.6433155080213904","0.5968660968660968","0.5948275862068966"
"data_lipinski","SVC_POLY_DESC","2","1.0","rdkit_desc","Standard","8.0","0.6005269373986977","0.567379679144385","0.6215574548907882","0.6126436781609196"
"data_lipinski","SVC_POLY_DESC","3","1.0","rdkit_desc","Standard","8.0","0.6322775234765318","0.6379679144385025","0.6272554605887938","0.6316091954022989"
"data_lipinski","SVC_POLY_DESC","4","1.0","rdkit_desc","Standard","8.0","0.6116697303647946","0.6433155080213904","0.5968660968660968","0.5948275862068966"
"data_lipinski","SVC_POLY_DESC","2","1.0E-5","cdk_desc","Standard","8.0","0.6557420801053885","0.6229946524064169","0.6913580246913579","0.6528735632183907"
"data_lipinski","SVC_POLY_DESC","3","1.0E-5","cdk_desc","Standard","8.0","0.7078338574338123","0.6748663101604279","0.6471984805318138","0.8014367816091955"
"data_lipinski","SVC_POLY_DESC","4","1.0E-5","cdk_desc","Standard","8.0","0.6857587785297948","0.6754010695187167","0.6913580246913579","0.6905172413793103"
"data_lipinski","SVC_POLY_DESC","2","1.0E-4","cdk_desc","Standard","8.0","0.6761679046668906","0.6208556149732622","0.6794871794871793","0.72816091954023"
"data_lipinski","SVC_POLY_DESC","3","1.0E-4","cdk_desc","Standard","8.0","0.7028770889374901","0.6700534759358289","0.6471984805318138","0.7913793103448276"
"data_lipinski","SVC_POLY_DESC","4","1.0E-4","cdk_desc","Standard","8.0","0.6857587785297948","0.6754010695187167","0.6913580246913579","0.6905172413793103"
"data_lipinski","SVC_POLY_DESC","2","0.01","cdk_desc","Standard","8.0","0.7183232789047529","0.6609625668449198","0.6951566951566951","0.7988505747126439"
"data_lipinski","SVC_POLY_DESC","3","0.01","cdk_desc","Standard","8.0","0.7028770889374901","0.6700534759358289","0.6471984805318138","0.7913793103448276"
"data_lipinski","SVC_POLY_DESC","4","0.01","cdk_desc","Standard","8.0","0.6856629930891819","0.6754010695187167","0.6913580246913579","0.6902298850574712"
"data_lipinski","SVC_POLY_DESC","2","0.01","cdk_desc","Standard","8.0","0.7183232789047529","0.6609625668449198","0.6951566951566951","0.7988505747126439"
"data_lipinski","SVC_POLY_DESC","3","0.01","cdk_desc","Standard","8.0","0.7028770889374901","0.6700534759358289","0.6471984805318138","0.7913793103448276"
"data_lipinski","SVC_POLY_DESC","4","0.01","cdk_desc","Standard","8.0","0.6857587785297948","0.6754010695187167","0.6913580246913579","0.6905172413793103"
"data_lipinski","SVC_POLY_DESC","2","0.1","cdk_desc","Standard","8.0","0.7183232789047529","0.6609625668449198","0.6951566951566951","0.7988505747126439"
"data_lipinski","SVC_POLY_DESC","3","0.1","cdk_desc","Standard","8.0","0.7028770889374901","0.6700534759358289","0.6471984805318138","0.7913793103448276"
"data_lipinski","SVC_POLY_DESC","4","0.1","cdk_desc","Standard","8.0","0.6856629930891819","0.6754010695187167","0.6913580246913579","0.6902298850574712"
"data_lipinski","SVC_POLY_DESC","2","1.0","cdk_desc","Standard","8.0","0.7183232789047529","0.6609625668449198","0.6951566951566951","0.7988505747126439"
"data_lipinski","SVC_POLY_DESC","3","1.0","cdk_desc","Standard","8.0","0.7028770889374901","0.6700534759358289","0.6471984805318138","0.7913793103448276"
"data_lipinski","SVC_POLY_DESC","4","1.0","cdk_desc","Standard","8.0","0.6856629930891819","0.6754010695187167","0.6913580246913579","0.6902298850574712"
"data_solubility","SVC_POLY_DESC","2","1.0E-5","rdkit_desc","MaxMin","2.0","0.9658416612728397","0.9653693931398417","0.9627211024269847","0.9694344882516925"
"data_solubility","SVC_POLY_DESC","3","1.0E-5","rdkit_desc","MaxMin","2.0","0.9684585769771644","0.9712510993843446","0.9682743726861374","0.9658502588610115"
