"NAME [String]","METHOD [String]","lambda [Double]","maxIter [Int]","featuresColumn [String]","scalerType [String]","elasticNetParam [Double]","rmse [Double]","rmse_1 [Double]","rmse_2 [Double]","rmse_3 [Double]"
"Caco2","LR_EL_FP","0.005","10","rdkit_fp","MaxMin","0.75","0.7210700632670518","0.7083711889330968","0.6867235808219181","0.7681154200461405"
"Caco2","LR_EL_FP","1.0","100","rdkit_fp","MaxMin","0.75","0.7771187450016018","0.8091335595737174","0.6851266613255099","0.8370960141055782"
"Caco2","LR_EL_FP","0.1","100","rdkit_fp","MaxMin","0.75","0.6739468881716638","0.6621764787772942","0.65829158917259","0.7013725965651074"
"Caco2","LR_EL_FP","0.05","100","rdkit_fp","MaxMin","0.75","0.6975759012817409","0.6822266106069198","0.7067913693442444","0.7037097238940585"
"Caco2","LR_EL_FP","0.01","100","rdkit_fp","MaxMin","0.75","0.7135476708500091","0.7154387751940353","0.7230389452611311","0.7021652920948611"
"Caco2","LR_EL_FP","0.005","100","rdkit_fp","MaxMin","0.75","0.7313784241584212","0.7137822500729759","0.7284773263133842","0.7518756960889039"
"Caco2","LR_EL_FP","1.0","500","rdkit_fp","MaxMin","0.75","0.7771187450016018","0.8091335595737174","0.6851266613255099","0.8370960141055782"
"Caco2","LR_EL_FP","0.1","500","rdkit_fp","MaxMin","0.75","0.673979975369167","0.6621766106079982","0.6583976289428533","0.7013656865566499"
"Caco2","LR_EL_FP","0.05","500","rdkit_fp","MaxMin","0.75","0.6975091056667493","0.6833476258561123","0.7052742255717402","0.7039054655723955"
"Caco2","LR_EL_FP","0.01","500","rdkit_fp","MaxMin","0.75","0.7464581791813248","0.7265413287786094","0.7547745805070811","0.7580586282582835"
"Caco2","LR_EL_FP","0.005","500","rdkit_fp","MaxMin","0.75","0.7499398463505998","0.7285686680304728","0.7544614952672408","0.7667893757540861"
"Caco2","LR_EL_FP","1.0","10","cdk_fp","MaxMin","0.75","0.7771187450016018","0.8091335595737174","0.6851266613255099","0.8370960141055782"
"Caco2","LR_EL_FP","0.1","10","cdk_fp","MaxMin","0.75","0.6514547184182659","0.5980975505673192","0.6011945014496124","0.755072103237866"
"Caco2","LR_EL_FP","0.05","10","cdk_fp","MaxMin","0.75","0.6720291038012937","0.6173867204718562","0.6326235575291285","0.7660770334028963"
"Caco2","LR_EL_FP","0.01","10","cdk_fp","MaxMin","0.75","0.7182733742422874","0.7174934387845886","0.6781608648455832","0.7591658190966907"
"Caco2","LR_EL_FP","0.005","10","cdk_fp","MaxMin","0.75","0.7216999249203347","0.737496784845218","0.6736633190160001","0.7539396708997864"
"Caco2","LR_EL_FP","1.0","100","cdk_fp","MaxMin","0.75","0.7771187450016018","0.8091335595737174","0.6851266613255099","0.8370960141055782"
"Caco2","LR_EL_FP","0.1","100","cdk_fp","MaxMin","0.75","0.6527161594272406","0.6077756544787631","0.6207194077946645","0.7296534160082941"
"Caco2","LR_EL_FP","0.05","100","cdk_fp","MaxMin","0.75","0.6741602225564357","0.6238288047850928","0.6514325124156016","0.7472193504686124"
"Caco2","LR_EL_FP","0.01","100","cdk_fp","MaxMin","0.75","0.6869322723547452","0.6180789497186009","0.6925245736864385","0.7501932936591963"
"Caco2","LR_EL_FP","0.005","100","cdk_fp","MaxMin","0.75","0.6931538721937075","0.6189772081846299","0.701044033977191","0.7594403744193015"
"Caco2","LR_EL_FP","1.0","500","cdk_fp","MaxMin","0.75","0.7771187450016018","0.8091335595737174","0.6851266613255099","0.8370960141055782"
"Caco2","LR_EL_FP","0.1","500","cdk_fp","MaxMin","0.75","0.6527897193044822","0.6077638298910696","0.6209522434536988","0.7296530845686781"
"Caco2","LR_EL_FP","0.05","500","cdk_fp","MaxMin","0.75","0.6732105554645749","0.6231449791883693","0.6488361125886658","0.7476505746166897"
"Caco2","LR_EL_FP","0.01","500","cdk_fp","MaxMin","0.75","0.6945901679319398","0.6326355944534264","0.6853867747236264","0.7657481346187668"
"Caco2","LR_EL_FP","0.005","500","cdk_fp","MaxMin","0.75","0.7009310256362249","0.6486469952005242","0.6936200523403157","0.7605260293678349"
"Caco2","LR_EL_FP","1.0","10","rdkit_fp","Standard","0.75","0.7771187450016018","0.8091335595737174","0.6851266613255099","0.8370960141055782"
"Caco2","LR_EL_FP","0.1","10","rdkit_fp","Standard","0.75","0.6916988229278166","0.6744785831724587","0.6648733350674444","0.7357445505435469"
"Caco2","LR_EL_FP","0.05","10","rdkit_fp","Standard","0.75","0.6896837555716867","0.6715787152516218","0.6620935412049703","0.735379010258468"
"Caco2","LR_EL_FP","0.01","10","rdkit_fp","Standard","0.75","0.7204545437944878","0.7001425745651847","0.6909242839768008","0.7702967728414782"
"Caco2","LR_EL_FP","0.005","10","rdkit_fp","Standard","0.75","0.7210700632670511","0.7083711889330961","0.6867235808219179","0.7681154200461394"
"Caco2","LR_EL_FP","1.0","100","rdkit_fp","Standard","0.75","0.7771187450016018","0.8091335595737174","0.6851266613255099","0.8370960141055782"
"Caco2","LR_EL_FP","0.1","100","rdkit_fp","Standard","0.75","0.6739468884763605","0.6621764787533074","0.6582915891744383","0.7013725975013362"
"Caco2","LR_EL_FP","0.05","100","rdkit_fp","Standard","0.75","0.6975759011414205","0.6822266106185523","0.7067913689096748","0.7037097238960347"
"Caco2","LR_EL_FP","0.01","100","rdkit_fp","Standard","0.75","0.7135476708940588","0.7154387751949014","0.723038945399141","0.7021652920881342"
"Caco2","LR_EL_FP","0.005","100","rdkit_fp","Standard","0.75","0.7313784241543289","0.7137822500609812","0.7284773263139713","0.7518756960880342"
"Caco2","LR_EL_FP","1.0","500","rdkit_fp","Standard","0.75","0.7771187450016018","0.8091335595737174","0.6851266613255099","0.8370960141055782"
"Caco2","LR_EL_FP","0.1","500","rdkit_fp","Standard","0.75","0.673979882096428","0.6621766105991926","0.6583976297364532","0.7013654059536382"
"Caco2","LR_EL_FP","0.05","500","rdkit_fp","Standard","0.75","0.6975121677205179","0.6833470050996904","0.7052839416748931","0.7039055563869704"
"Caco2","LR_EL_FP","0.01","500","rdkit_fp","Standard","0.75","0.7463913005547068","0.7264985828685486","0.7546777225399312","0.7579975962556402"
"Caco2","LR_EL_FP","0.005","500","rdkit_fp","Standard","0.75","0.7498559329649007","0.7285686372386979","0.7544615446955832","0.7665376169604211"
"Caco2","LR_EL_FP","1.0","10","cdk_fp","Standard","0.75","0.7771187450016018","0.8091335595737174","0.6851266613255099","0.8370960141055782"
"Caco2","LR_EL_FP","0.1","10","cdk_fp","Standard","0.75","0.6514547184182682","0.5980975505673246","0.6011945014496137","0.7550721032378662"
"Caco2","LR_EL_FP","0.05","10","cdk_fp","Standard","0.75","0.6720291038012963","0.6173867204718598","0.6326235575291331","0.766077033402896"
"Caco2","LR_EL_FP","0.01","10","cdk_fp","Standard","0.75","0.7182733742422883","0.7174934387845954","0.6781608648455789","0.7591658190966906"
"Caco2","LR_EL_FP","0.005","10","cdk_fp","Standard","0.75","0.7216999249203381","0.7374967848452263","0.6736633190160018","0.7539396708997859"
"Caco2","LR_EL_FP","1.0","100","cdk_fp","Standard","0.75","0.7771187450016018","0.8091335595737174","0.6851266613255099","0.8370960141055782"
"Caco2","LR_EL_FP","0.1","100","cdk_fp","Standard","0.75","0.6527161594240503","0.6077756544809096","0.6207194077842928","0.7296534160069482"
"Caco2","LR_EL_FP","0.05","100","cdk_fp","Standard","0.75","0.6741602225480117","0.6238288047841207","0.6514325124094088","0.7472193504505056"
"Caco2","LR_EL_FP","0.01","100","cdk_fp","Standard","0.75","0.6869322723538144","0.6180789497170437","0.6925245736855868","0.7501932936588128"
"Caco2","LR_EL_FP","0.005","100","cdk_fp","Standard","0.75","0.693153872406825","0.6189772081957897","0.7010440346051167","0.7594403744195685"
"Caco2","LR_EL_FP","1.0","500","cdk_fp","Standard","0.75","0.7771187450016018","0.8091335595737174","0.6851266613255099","0.8370960141055782"
"Caco2","LR_EL_FP","0.1","500","cdk_fp","Standard","0.75","0.6527897210363155","0.6077639022706852","0.6209521762674017","0.7296530845708593"
"Caco2","LR_EL_FP","0.05","500","cdk_fp","Standard","0.75","0.6732106139584367","0.6231450016622783","0.6488361866754022","0.7476506535376297"
"Caco2","LR_EL_FP","0.01","500","cdk_fp","Standard","0.75","0.6945578743768875","0.6326355922534512","0.6853163918401318","0.7657216390370796"
"Caco2","LR_EL_FP","0.005","500","cdk_fp","Standard","0.75","0.7009049884978663","0.6486838581462586","0.6934627414594592","0.7605683658878811"
"Caco2","LR_EL_FP","1.0","10","rdkit_fp","MaxMin","1.0","0.7771187450016018","0.8091335595737174","0.6851266613255099","0.8370960141055782"
"Caco2","LR_EL_FP","0.1","10","rdkit_fp","MaxMin","1.0","0.6771580421895574","0.6792563833200813","0.6261952268498213","0.7260225163987695"
"Caco2","LR_EL_FP","0.05","10","rdkit_fp","MaxMin","1.0","0.6866077009926711","0.6654946267186279","0.6493627178282765","0.7449657584311092"
"Caco2","LR_EL_FP","0.01","10","rdkit_fp","MaxMin","1.0","0.7146956911663923","0.6883159567611294","0.6877950790844325","0.767976037653615"
"Caco2","LR_EL_FP","0.005","10","rdkit_fp","MaxMin","1.0","0.7216640036092415","0.7064969368834749","0.6883421921133457","0.7701528818309042"
"Caco2","LR_EL_FP","1.0","100","rdkit_fp","MaxMin","1.0","0.7771187450016018","0.8091335595737174","0.6851266613255099","0.8370960141055782"
"Caco2","LR_EL_FP","0.1","100","rdkit_fp","MaxMin","1.0","0.665492920434724","0.6669701906820468","0.636246908655171","0.6932616619669542"
"Caco2","LR_EL_FP","0.05","100","rdkit_fp","MaxMin","1.0","0.6929664621564876","0.6668516225050655","0.7077000569921983","0.7043477069721992"
"Caco2","LR_EL_FP","0.01","100","rdkit_fp","MaxMin","1.0","0.7309156847295059","0.7253016328573024","0.7507702306422719","0.7166751906889431"
"Caco2","LR_EL_FP","0.005","100","rdkit_fp","MaxMin","1.0","0.7389192864544446","0.7165364248566104","0.7565066814107348","0.7437147530959884"
"Caco2","LR_EL_FP","1.0","500","rdkit_fp","MaxMin","1.0","0.7771187450016018","0.8091335595737174","0.6851266613255099","0.8370960141055782"
"Caco2","LR_EL_FP","0.1","500","rdkit_fp","MaxMin","1.0","0.6654933464093707","0.6669701906820468","0.6362485339193622","0.6932613146267035"
"Caco2","LR_EL_FP","0.05","500","rdkit_fp","MaxMin","1.0","0.6936411071037559","0.6668640474115344","0.7094757609397069","0.7045835129600263"
"Caco2","LR_EL_FP","0.01","500","rdkit_fp","MaxMin","1.0","0.7596182351023953","0.7377735722153348","0.7904571775868839","0.7506239555049673"
"Caco2","LR_EL_FP","0.005","500","rdkit_fp","MaxMin","1.0","0.7633162673134453","0.7445050351321068","0.7832869908513591","0.76215677595687"
"Caco2","LR_EL_FP","1.0","10","cdk_fp","MaxMin","1.0","0.7771187450016018","0.8091335595737174","0.6851266613255099","0.8370960141055782"
"Caco2","LR_EL_FP","0.1","10","cdk_fp","MaxMin","1.0","0.6456180006195048","0.5907549356039187","0.5991653398281408","0.7469337264264551"
"Caco2","LR_EL_FP","0.05","10","cdk_fp","MaxMin","1.0","0.6572476330097864","0.6114586707323686","0.617502044395725","0.7427821839012656"
"Caco2","LR_EL_FP","0.01","10","cdk_fp","MaxMin","1.0","0.7129158709667739","0.7030107019096883","0.6695729595398852","0.7661639514507482"
"Caco2","LR_EL_FP","0.005","10","cdk_fp","MaxMin","1.0","0.7201988073507969","0.7311046143242921","0.6734481381945658","0.756043669533533"
"Caco2","LR_EL_FP","1.0","100","cdk_fp","MaxMin","1.0","0.7771187450016018","0.8091335595737174","0.6851266613255099","0.8370960141055782"
"Caco2","LR_EL_FP","0.1","100","cdk_fp","MaxMin","1.0","0.6513429716678851","0.6142025938749538","0.6103951138113038","0.7294312073173976"
"Caco2","LR_EL_FP","0.05","100","cdk_fp","MaxMin","1.0","0.6702378132026543","0.6291774306898575","0.64228263008789","0.7392533788302155"
"Caco2","LR_EL_FP","0.01","100","cdk_fp","MaxMin","1.0","0.6910191060926052","0.6087788070925756","0.6875625753373424","0.7767159358478977"
"Caco2","LR_EL_FP","0.005","100","cdk_fp","MaxMin","1.0","0.6877980616952918","0.6180227360982475","0.6886554494346424","0.7567159995529851"
"Caco2","LR_EL_FP","1.0","500","cdk_fp","MaxMin","1.0","0.7771187450016018","0.8091335595737174","0.6851266613255099","0.8370960141055782"
"Caco2","LR_EL_FP","0.1","500","cdk_fp","MaxMin","1.0","0.6513318314146861","0.6142015200429556","0.610362766883705","0.7294312073173976"
"Caco2","LR_EL_FP","0.05","500","cdk_fp","MaxMin","1.0","0.6695125102251236","0.6299603453519429","0.6394077375616168","0.7391694477618109"
"Caco2","LR_EL_FP","0.01","500","cdk_fp","MaxMin","1.0","0.6989974011560403","0.6419243739583661","0.6842103134380717","0.770857516071683"
"Caco2","LR_EL_FP","0.005","500","cdk_fp","MaxMin","1.0","0.7021402152601569","0.6495176215366845","0.6875408431782968","0.7693621810654898"
"Caco2","LR_EL_FP","1.0","10","rdkit_fp","Standard","1.0","0.7771187450016018","0.8091335595737174","0.6851266613255099","0.8370960141055782"
"Caco2","LR_EL_FP","0.1","10","rdkit_fp","Standard","1.0","0.6771580421895571","0.6792563833200828","0.6261952268498201","0.7260225163987684"
"Caco2","LR_EL_FP","0.05","10","rdkit_fp","Standard","1.0","0.6866077009926693","0.6654946267186239","0.6493627178282773","0.7449657584311068"
"Caco2","LR_EL_FP","0.01","10","rdkit_fp","Standard","1.0","0.7146956911663924","0.6883159567611307","0.6877950790844342","0.7679760376536122"
"Caco2","LR_EL_FP","0.005","10","rdkit_fp","Standard","1.0","0.7216640036092419","0.7064969368834763","0.6883421921133467","0.7701528818309027"
"Caco2","LR_EL_FP","1.0","100","rdkit_fp","Standard","1.0","0.7771187450016018","0.8091335595737174","0.6851266613255099","0.8370960141055782"
"Caco2","LR_EL_FP","0.1","100","rdkit_fp","Standard","1.0","0.6654929204605938","0.666970190682148","0.6362469086761177","0.6932616620235156"
"Caco2","LR_EL_FP","0.05","100","rdkit_fp","Standard","1.0","0.692966461770702","0.6668516225075182","0.7077000568050886","0.7043477059994993"
"Caco2","LR_EL_FP","0.01","100","rdkit_fp","Standard","1.0","0.7309156845744753","0.725301632878744","0.7507702300543244","0.7166751907903575"
"Caco2","LR_EL_FP","0.005","100","rdkit_fp","Standard","1.0","0.7389192865030391","0.7165364248133629","0.7565066815999896","0.7437147530957645"
"Caco2","LR_EL_FP","1.0","500","rdkit_fp","Standard","1.0","0.7771187450016018","0.8091335595737174","0.6851266613255099","0.8370960141055782"
"Caco2","LR_EL_FP","0.1","500","rdkit_fp","Standard","1.0","0.6654933488884059","0.666970190682148","0.6362485414790349","0.6932613145040349"
"Caco2","LR_EL_FP","0.05","500","rdkit_fp","Standard","1.0","0.6936410084323037","0.666864089622253","0.7094755035504502","0.704583432124208"
"Caco2","LR_EL_FP","0.01","500","rdkit_fp","Standard","1.0","0.7594332166962654","0.7377906514505874","0.7898498222459173","0.7506591763922917"
"Caco2","LR_EL_FP","0.005","500","rdkit_fp","Standard","1.0","0.7636549536039858","0.7451511075430649","0.7832537120208809","0.7625600412480116"
"Caco2","LR_EL_FP","1.0","10","cdk_fp","Standard","1.0","0.7771187450016018","0.8091335595737174","0.6851266613255099","0.8370960141055782"
"Caco2","LR_EL_FP","0.1","10","cdk_fp","Standard","1.0","0.645618000619507","0.5907549356039244","0.5991653398281425","0.7469337264264542"
"Caco2","LR_EL_FP","0.05","10","cdk_fp","Standard","1.0","0.6572476330097884","0.6114586707323713","0.6175020443957284","0.7427821839012654"
"Caco2","LR_EL_FP","0.01","10","cdk_fp","Standard","1.0","0.712915870966777","0.7030107019096941","0.6695729595398873","0.7661639514507493"
"Caco2","LR_EL_FP","0.005","10","cdk_fp","Standard","1.0","0.7201988073508004","0.7311046143243014","0.6734481381945676","0.7560436695335325"
"Caco2","LR_EL_FP","1.0","100","cdk_fp","Standard","1.0","0.7771187450016018","0.8091335595737174","0.6851266613255099","0.8370960141055782"
"Caco2","LR_EL_FP","0.1","100","cdk_fp","Standard","1.0","0.651342971655294","0.6142025938759417","0.6103951137793316","0.7294312073106087"
"Caco2","LR_EL_FP","0.05","100","cdk_fp","Standard","1.0","0.6702378131862415","0.6291774306892585","0.6422826300393177","0.7392533788301484"
"Caco2","LR_EL_FP","0.01","100","cdk_fp","Standard","1.0","0.6910191078599848","0.6087788070919394","0.6875625806407435","0.7767159358472714"
"Caco2","LR_EL_FP","0.005","100","cdk_fp","Standard","1.0","0.6877980617889641","0.6180227363750878","0.6886554494396864","0.756715999552118"
"Caco2","LR_EL_FP","1.0","500","cdk_fp","Standard","1.0","0.7771187450016018","0.8091335595737174","0.6851266613255099","0.8370960141055782"
"Caco2","LR_EL_FP","0.1","500","cdk_fp","Standard","1.0","0.651331824431978","0.6142015200479964","0.610362745937329","0.7294312073106087"
"Caco2","LR_EL_FP","0.05","500","cdk_fp","Standard","1.0","0.6695126690971808","0.6299602724697986","0.6394082870683387","0.7391694477534048"
"Caco2","LR_EL_FP","0.01","500","cdk_fp","Standard","1.0","0.6988746723904512","0.6418765428172581","0.6838562778472377","0.7708911965068576"
"Caco2","LR_EL_FP","0.005","500","cdk_fp","Standard","1.0","0.7023153492835928","0.6495281108666953","0.6875174877442174","0.769900449239866"
"LogP","LR_EL_FP","1.0","10","rdkit_fp","MaxMin","0.0","0.8636304588320276","0.8506897658510554","0.8350506036490037","0.9051510069960239"
"LogP","LR_EL_FP","0.1","10","rdkit_fp","MaxMin","0.0","0.814753955541625","0.798884233862276","0.790593296213211","0.8547843365493878"
"LogP","LR_EL_FP","0.05","10","rdkit_fp","MaxMin","0.0","0.8125767952220246","0.7966019391078257","0.7890340421426001","0.8520944044156483"
"LogP","LR_EL_FP","0.01","10","rdkit_fp","MaxMin","0.0","0.8109041047416153","0.794868034893756","0.7878752050640231","0.849969074267067"
"LogP","LR_EL_FP","0.005","10","rdkit_fp","MaxMin","0.0","0.8106996544892034","0.7946574647701315","0.7877362509484038","0.8497052477490754"
"LogP","LR_EL_FP","1.0","100","rdkit_fp","MaxMin","0.0","0.8469180136449688","0.834781567691992","0.8176897715745038","0.8882827016684105"
"LogP","LR_EL_FP","0.1","100","rdkit_fp","MaxMin","0.0","0.7611792520493275","0.7470091194746613","0.7384315770081659","0.7980970596651551"
"LogP","LR_EL_FP","0.05","100","rdkit_fp","MaxMin","0.0","0.7529576744270186","0.7483129753706035","0.726555307532692","0.7840047403777599"
"LogP","LR_EL_FP","0.01","100","rdkit_fp","MaxMin","0.0","0.7479829197867341","0.7696174546325508","0.70486588978883","0.7694654149388215"
"LogP","LR_EL_FP","0.005","100","rdkit_fp","MaxMin","0.0","0.7499415963077718","0.7774373340059394","0.7024376082979956","0.7699498466193802"
"LogP","LR_EL_FP","1.0","500","rdkit_fp","MaxMin","0.0","0.8469180136449688","0.834781567691992","0.8176897715745038","0.8882827016684105"
"LogP","LR_EL_FP","0.1","500","rdkit_fp","MaxMin","0.0","0.7611792520493275","0.7470091194746613","0.7384315770081659","0.7980970596651551"
"LogP","LR_EL_FP","0.05","500","rdkit_fp","MaxMin","0.0","0.7528347262166445","0.7482350706591617","0.7264218837131783","0.7838472242775935"
"LogP","LR_EL_FP","0.01","500","rdkit_fp","MaxMin","0.0","0.7443263488167648","0.7667110532725281","0.6983822478426801","0.7678857453350865"
"LogP","LR_EL_FP","0.005","500","rdkit_fp","MaxMin","0.0","0.7454539223260951","0.7749556018581196","0.6924687500078279","0.7689374151123377"
"LogP","LR_EL_FP","1.0","10","cdk_fp","MaxMin","0.0","0.8720262516469829","0.8497891852682113","0.8637133614026371","0.9025762082701001"
"LogP","LR_EL_FP","0.1","10","cdk_fp","MaxMin","0.0","0.8272206180465038","0.79424056522911","0.8338553921121432","0.8535658967982583"
