"NAME [String]","METHOD [String]","gamma [Double]","foldSize [Int]","featuresColumn [String]","scalerType [String]","C [Double]","rmse [Double]","rmse_1 [Double]","rmse_2 [Double]","rmse_3 [Double]"
"Xanthine-Bostaurus","SVR_RBF_FP","0.001","1500","rdkit_fp","MaxMin","0.001","1.6990530826443877","1.7597874090545502","1.736773236776214","1.6005986021023988"
"Xanthine-Bostaurus","SVR_RBF_FP","0.01","1500","rdkit_fp","MaxMin","0.001","1.6922627201339058","1.7527386548349015","1.7308631716333847","1.5931863339334313"
"Xanthine-Bostaurus","SVR_RBF_FP","0.1","1500","rdkit_fp","MaxMin","0.001","1.6971619792918198","1.7581321422943874","1.7347353968257735","1.5986183987552982"
"Xanthine-Bostaurus","SVR_RBF_FP","1.0","1500","rdkit_fp","MaxMin","0.001","1.6998767206231216","1.7608053153127738","1.7374345960020274","1.6013902505545632"
"Xanthine-Bostaurus","SVR_RBF_FP","1.0E-4","2000","rdkit_fp","MaxMin","0.001","1.6999529238966422","1.7608640695195146","1.7375997587975949","1.6013949433728172"
"Xanthine-Bostaurus","SVR_RBF_FP","0.001","2000","rdkit_fp","MaxMin","0.001","1.6989479138307828","1.7596308875436741","1.736731742284292","1.600481111664382"
"Xanthine-Bostaurus","SVR_RBF_FP","0.01","2000","rdkit_fp","MaxMin","0.001","1.6916779667961388","1.751808648670135","1.7307872677424145","1.5924379839758673"
"Xanthine-Bostaurus","SVR_RBF_FP","0.1","2000","rdkit_fp","MaxMin","0.001","1.6975968363482217","1.7589220118958286","1.7349804293048554","1.5988880678439805"
"Xanthine-Bostaurus","SVR_RBF_FP","1.0","2000","rdkit_fp","MaxMin","0.001","1.6998789599460704","1.7608111956820973","1.7374356901288097","1.601389994027304"
"Xanthine-Bostaurus","SVR_RBF_FP","1.0E-4","1000","cdk_fp","MaxMin","0.001","1.699982653013728","1.760904527125595","1.7376145717850333","1.601428860130556"
"Xanthine-Bostaurus","SVR_RBF_FP","0.001","1000","cdk_fp","MaxMin","0.001","1.6992288493752135","1.7600153571180985","1.7368705126856299","1.6008006783219122"
"Xanthine-Bostaurus","SVR_RBF_FP","0.01","1000","cdk_fp","MaxMin","0.001","1.693532705684376","1.7543165382187225","1.731920176479125","1.5943614023552806"
"Xanthine-Bostaurus","SVR_RBF_FP","0.1","1000","cdk_fp","MaxMin","0.001","1.6964773072890427","1.7578376568569407","1.7344114590993862","1.597182805910801"
"Xanthine-Bostaurus","SVR_RBF_FP","1.0","1000","cdk_fp","MaxMin","0.001","1.699872652916195","1.760813711310291","1.7374255215520569","1.6013787258862369"
"Xanthine-Bostaurus","SVR_RBF_FP","1.0E-4","1500","cdk_fp","MaxMin","0.001","1.6999738171608254","1.7608989618861004","1.7376111529265441","1.6014113366698326"
"Xanthine-Bostaurus","SVR_RBF_FP","0.001","1500","cdk_fp","MaxMin","0.001","1.6991538396426964","1.7599648503108842","1.7368417653333652","1.600654903283839"
"Xanthine-Bostaurus","SVR_RBF_FP","0.01","1500","cdk_fp","MaxMin","0.001","1.693156534398045","1.754457811646162","1.7315907822862955","1.593421009261678"
"Xanthine-Bostaurus","SVR_RBF_FP","0.1","1500","cdk_fp","MaxMin","0.001","1.6969415578823333","1.7585843908897056","1.734785576270706","1.597454706486588"
"Xanthine-Bostaurus","SVR_RBF_FP","1.0","1500","cdk_fp","MaxMin","0.001","1.6998742138877196","1.7608147053281662","1.737427499928904","1.6013804364060886"
"Xanthine-Bostaurus","SVR_RBF_FP","1.0E-4","2000","cdk_fp","MaxMin","0.001","1.699966250578397","1.7608854804560379","1.7376049125202888","1.6014083587588643"
"Xanthine-Bostaurus","SVR_RBF_FP","0.001","2000","cdk_fp","MaxMin","0.001","1.6990765255294262","1.7598400117517272","1.7367814017221765","1.6006081631143754"
"Xanthine-Bostaurus","SVR_RBF_FP","0.01","2000","cdk_fp","MaxMin","0.001","1.6929231594015217","1.754230554293154","1.731092161005442","1.5934467629059696"
"Xanthine-Bostaurus","SVR_RBF_FP","0.1","2000","cdk_fp","MaxMin","0.001","1.6971103194378117","1.758867621799598","1.7347706742907465","1.5976926622230907"
"Xanthine-Bostaurus","SVR_RBF_FP","1.0","2000","cdk_fp","MaxMin","0.001","1.6998754784331325","1.7608165029515563","1.7374277371926448","1.6013821951551965"
"Xanthine-Bostaurus","SVR_RBF_FP","1.0E-4","1000","rdkit_fp","Standard","0.001","1.698168826984986","1.758147644202788","1.7362511400184346","1.6001076967337349"
"Xanthine-Bostaurus","SVR_RBF_FP","0.001","1000","rdkit_fp","Standard","0.001","1.6947012765539888","1.7548079240924392","1.7332238496083407","1.5960720559611858"
"Xanthine-Bostaurus","SVR_RBF_FP","0.01","1000","rdkit_fp","Standard","0.001","1.69976473806297","1.7606017154898417","1.737380827679105","1.601311671019963"
"Xanthine-Bostaurus","SVR_RBF_FP","0.1","1000","rdkit_fp","Standard","0.001","1.6998840069512389","1.7608190570296025","1.737440349156345","1.6013926146677693"
"Xanthine-Bostaurus","SVR_RBF_FP","1.0","1000","rdkit_fp","Standard","0.001","1.6998848577531442","1.7608191561659199","1.7374404672365198","1.6013949498569928"
"Xanthine-Bostaurus","SVR_RBF_FP","1.0E-4","1500","rdkit_fp","Standard","0.001","1.6983892970196557","1.758865821535765","1.7363423293943416","1.5999597401288603"
"Xanthine-Bostaurus","SVR_RBF_FP","0.001","1500","rdkit_fp","Standard","0.001","1.6964823355964402","1.7563481763101596","1.7353002317742225","1.597798598704939"
"Xanthine-Bostaurus","SVR_RBF_FP","0.01","1500","rdkit_fp","Standard","0.001","1.699843572886812","1.760778921300654","1.7374090786409118","1.6013427187188702"
"Xanthine-Bostaurus","SVR_RBF_FP","0.1","1500","rdkit_fp","Standard","0.001","1.6998845964197862","1.7608190345222645","1.7374403471973467","1.601394407539747"
"Xanthine-Bostaurus","SVR_RBF_FP","1.0","1500","rdkit_fp","Standard","0.001","1.699884865187201","1.7608191561659199","1.7374404674863442","1.6013949719093392"
"Xanthine-Bostaurus","SVR_RBF_FP","1.0E-4","2000","rdkit_fp","Standard","0.001","1.6982561776833878","1.7586833163827518","1.7362509907441688","1.5998342259232425"
"Xanthine-Bostaurus","SVR_RBF_FP","0.001","2000","rdkit_fp","Standard","0.001","1.6973884823777459","1.7579047135844676","1.7359415044157813","1.5983192291329884"
"Xanthine-Bostaurus","SVR_RBF_FP","0.01","2000","rdkit_fp","Standard","0.001","1.699854567876449","1.7607886926737368","1.7374177024080015","1.6013573085476076"
"Xanthine-Bostaurus","SVR_RBF_FP","0.1","2000","rdkit_fp","Standard","0.001","1.6998845457534275","1.760819079420078","1.737440355429138","1.6013942024110666"
"Xanthine-Bostaurus","SVR_RBF_FP","1.0","2000","rdkit_fp","Standard","0.001","1.6998848594213969","1.7608191561659199","1.7374404673116142","1.6013949547866566"
"Xanthine-Bostaurus","SVR_RBF_FP","1.0E-4","1000","cdk_fp","Standard","0.001","1.6987198285383986","1.7593838498517835","1.73647460286829","1.600301032895123"
"Xanthine-Bostaurus","SVR_RBF_FP","0.001","1000","cdk_fp","Standard","0.001","1.6956768548434074","1.7554423491951099","1.733432030273966","1.5981561850611465"
"Xanthine-Bostaurus","SVR_RBF_FP","0.01","1000","cdk_fp","Standard","0.001","1.699760050833449","1.7606165168224122","1.737371076417612","1.6012925592603222"
"Xanthine-Bostaurus","SVR_RBF_FP","0.1","1000","cdk_fp","Standard","0.001","1.6998816902172882","1.76082551901453","1.7374312302677126","1.6013883213696214"
"Xanthine-Bostaurus","SVR_RBF_FP","1.0","1000","cdk_fp","Standard","0.001","1.6998825473960657","1.7608256007414305","1.7374324783439927","1.6013895631027735"
"Xanthine-Bostaurus","SVR_RBF_FP","1.0E-4","1500","cdk_fp","Standard","0.001","1.6986244115918983","1.759250317274919","1.7365184361353163","1.6001044813654592"
"Xanthine-Bostaurus","SVR_RBF_FP","0.001","1500","cdk_fp","Standard","0.001","1.6971340613076533","1.7567261982293305","1.7359361177105836","1.5987398679830453"
"Xanthine-Bostaurus","SVR_RBF_FP","0.01","1500","cdk_fp","Standard","0.001","1.6998358710475765","1.7607634139594335","1.7374075557275477","1.6013366434557483"
"Xanthine-Bostaurus","SVR_RBF_FP","0.1","1500","cdk_fp","Standard","0.001","1.6998817172042309","1.7608255596688904","1.7374312171847157","1.601388374759087"
"Xanthine-Bostaurus","SVR_RBF_FP","1.0","1500","cdk_fp","Standard","0.001","1.699882570029456","1.7608256007414305","1.7374324921657185","1.6013896171812185"
"Xanthine-Bostaurus","SVR_RBF_FP","1.0E-4","2000","cdk_fp","Standard","0.001","1.6985734736775864","1.759171031421282","1.7364913111853328","1.6000580784261438"
"Xanthine-Bostaurus","SVR_RBF_FP","0.001","2000","cdk_fp","Standard","0.001","1.6980441786236629","1.7582431829894358","1.7364108432708918","1.5994785096106605"
"Xanthine-Bostaurus","SVR_RBF_FP","0.01","2000","cdk_fp","Standard","0.001","1.6998497169930953","1.760786675871249","1.7374106465302241","1.6013518285778132"
"Xanthine-Bostaurus","SVR_RBF_FP","0.1","2000","cdk_fp","Standard","0.001","1.6998817205781636","1.7608255605128236","1.737431217331322","1.6013883838903447"
"Xanthine-Bostaurus","SVR_RBF_FP","1.0","2000","cdk_fp","Standard","0.001","1.6998825708243759","1.7608256007414305","1.7374324920807287","1.6013896196509685"
"Xanthine-Bostaurus","SVR_RBF_FP","1.0E-4","1000","rdkit_fp","MaxMin","0.01","1.6990982532220942","1.7598291213613213","1.7368432332923667","1.6006224050125943"
"Xanthine-Bostaurus","SVR_RBF_FP","0.001","1000","rdkit_fp","MaxMin","0.01","1.690424690299267","1.7512326824711302","1.7291550891876681","1.590886299239003"
"Xanthine-Bostaurus","SVR_RBF_FP","0.01","1000","rdkit_fp","MaxMin","0.01","1.631514376290112","1.6930897056009315","1.6699703998536353","1.5314830234157697"
"Xanthine-Bostaurus","SVR_RBF_FP","0.1","1000","rdkit_fp","MaxMin","0.01","1.6601712691549402","1.725939498716522","1.6974723788459458","1.5571019299023523"
"Xanthine-Bostaurus","SVR_RBF_FP","1.0","1000","rdkit_fp","MaxMin","0.01","1.6980372052391308","1.7590802397485876","1.7351008300395203","1.5999305459292843"
"Xanthine-Bostaurus","SVR_RBF_FP","1.0E-4","1500","rdkit_fp","MaxMin","0.01","1.6990140342080569","1.759742934332414","1.7367363904835098","1.6005627778082467"
"Xanthine-Bostaurus","SVR_RBF_FP","0.001","1500","rdkit_fp","MaxMin","0.01","1.6895253901672274","1.7508502340847223","1.727702368269344","1.5900235681476156"
"Xanthine-Bostaurus","SVR_RBF_FP","0.01","1500","rdkit_fp","MaxMin","0.01","1.6263708002737955","1.6917944240508176","1.6600111001967228","1.5273068765738467"
"Xanthine-Bostaurus","SVR_RBF_FP","0.1","1500","rdkit_fp","MaxMin","0.01","1.6654047897607454","1.7276545364425102","1.7038529130854796","1.5647069197542465"
"Xanthine-Bostaurus","SVR_RBF_FP","1.0","1500","rdkit_fp","MaxMin","0.01","1.6980472208398005","1.7590864673228133","1.7350959898068647","1.5999592053897231"
"Xanthine-Bostaurus","SVR_RBF_FP","1.0E-4","2000","rdkit_fp","MaxMin","0.01","1.6989018438359766","1.7595747226332337","1.7366938038973752","1.6004370049773213"
"Xanthine-Bostaurus","SVR_RBF_FP","0.001","2000","rdkit_fp","MaxMin","0.01","1.6885121088919075","1.749724862696225","1.727221067562626","1.5885903964168717"
"Xanthine-Bostaurus","SVR_RBF_FP","0.01","2000","rdkit_fp","MaxMin","0.01","1.622568262892643","1.6876515430030345","1.6597568156806732","1.520296429994221"
"Xanthine-Bostaurus","SVR_RBF_FP","0.1","2000","rdkit_fp","MaxMin","0.01","1.6682496547422012","1.728028792884064","1.7085474419871787","1.5681727293553605"
"Xanthine-Bostaurus","SVR_RBF_FP","1.0","2000","rdkit_fp","MaxMin","0.01","1.6980541991901257","1.7590908896991821","1.7351072108644567","1.599964497006738"
"Xanthine-Bostaurus","SVR_RBF_FP","1.0E-4","1000","cdk_fp","MaxMin","0.01","1.6991990603232117","1.7599792366668368","1.7368418324733659","1.6007761118294326"
"Xanthine-Bostaurus","SVR_RBF_FP","0.001","1000","cdk_fp","MaxMin","0.01","1.6913379932519297","1.7529429396224054","1.7293387500730675","1.5917322900603164"
"Xanthine-Bostaurus","SVR_RBF_FP","0.01","1000","cdk_fp","MaxMin","0.01","1.6363705999789382","1.698614757733074","1.6713400803984269","1.5391569618053142"
"Xanthine-Bostaurus","SVR_RBF_FP","0.1","1000","cdk_fp","MaxMin","0.01","1.662506618646827","1.7222927312676553","1.702862732862064","1.5623643918107617"
"Xanthine-Bostaurus","SVR_RBF_FP","1.0","1000","cdk_fp","MaxMin","0.01","1.6979971640763185","1.7591272566855563","1.7350291572654533","1.5998350782779454"
"Xanthine-Bostaurus","SVR_RBF_FP","1.0E-4","1500","cdk_fp","MaxMin","0.01","1.6991128472826829","1.7599236198044204","1.7368076664145224","1.6006072556291058"
"Xanthine-Bostaurus","SVR_RBF_FP","0.001","1500","cdk_fp","MaxMin","0.01","1.6907986180577304","1.753129750250122","1.7292015701577572","1.5900645337653123"
"Xanthine-Bostaurus","SVR_RBF_FP","0.01","1500","cdk_fp","MaxMin","0.01","1.6325785202011314","1.6936737221542684","1.6730596571334502","1.5310021813156758"
"Xanthine-Bostaurus","SVR_RBF_FP","0.1","1500","cdk_fp","MaxMin","0.01","1.6666644153904906","1.7272262135322043","1.7059765288750548","1.566790503764213"
"Xanthine-Bostaurus","SVR_RBF_FP","1.0","1500","cdk_fp","MaxMin","0.01","1.6980032668137535","1.7591233644817268","1.7350161840798686","1.5998702518796655"
"Xanthine-Bostaurus","SVR_RBF_FP","1.0E-4","2000","cdk_fp","MaxMin","0.01","1.6990351170986908","1.759788842132717","1.7367453234305177","1.6005711857328377"
"Xanthine-Bostaurus","SVR_RBF_FP","0.001","2000","cdk_fp","MaxMin","0.01","1.6900787032321432","1.752673789343201","1.7279054983528506","1.5896568220003773"
"Xanthine-Bostaurus","SVR_RBF_FP","0.01","2000","cdk_fp","MaxMin","0.01","1.6290384779739782","1.692851562532825","1.6654776495709236","1.5287862218181858"
"Xanthine-Bostaurus","SVR_RBF_FP","0.1","2000","cdk_fp","MaxMin","0.01","1.668672517113195","1.7290940783115762","1.707813111261036","1.5691103617669735"
"Xanthine-Bostaurus","SVR_RBF_FP","1.0","2000","cdk_fp","MaxMin","0.01","1.6980121877237018","1.7591375975716592","1.7350181900761723","1.5998807755232742"
"Xanthine-Bostaurus","SVR_RBF_FP","1.0E-4","1000","rdkit_fp","Standard","0.01","1.6843491680832023","1.744348780131725","1.7240487547996264","1.5846499693182559"
"Xanthine-Bostaurus","SVR_RBF_FP","0.001","1000","rdkit_fp","Standard","0.01","1.6478027852269828","1.712219785570813","1.6874288582132353","1.5437597118969004"
"Xanthine-Bostaurus","SVR_RBF_FP","0.01","1000","rdkit_fp","Standard","0.01","1.6972125011161436","1.7584795543479437","1.7355774561912811","1.5975804928092059"
"Xanthine-Bostaurus","SVR_RBF_FP","0.1","1000","rdkit_fp","Standard","0.01","1.6976825063348764","1.7591464012048659","1.7339514027533867","1.5999497150463764"
"Xanthine-Bostaurus","SVR_RBF_FP","1.0","1000","rdkit_fp","Standard","0.01","1.6976220794757702","1.7591473854362474","1.7337459239802107","1.599972929010852"
"Xanthine-Bostaurus","SVR_RBF_FP","1.0E-4","1500","rdkit_fp","Standard","0.01","1.6842257267753753","1.7440619860598343","1.72323553937625","1.5853796548900416"
"Xanthine-Bostaurus","SVR_RBF_FP","0.001","1500","rdkit_fp","Standard","0.01","1.6704350249924425","1.7329351590575561","1.710661406132347","1.5677085097874242"
"Xanthine-Bostaurus","SVR_RBF_FP","0.01","1500","rdkit_fp","Standard","0.01","1.6973060254079766","1.7588407432219015","1.7350031621348556","1.5980741708671728"
"Xanthine-Bostaurus","SVR_RBF_FP","0.1","1500","rdkit_fp","Standard","0.01","1.6976516185604125","1.759146177777174","1.7338410449615522","1.599967632942511"
"Xanthine-Bostaurus","SVR_RBF_FP","1.0","1500","rdkit_fp","Standard","0.01","1.6976221530563596","1.7591473854362474","1.733745926482305","1.5999731472505259"
"Xanthine-Bostaurus","SVR_RBF_FP","1.0E-4","2000","rdkit_fp","Standard","0.01","1.6826235614102556","1.7423208886034163","1.7222250730895075","1.583324722537843"
"Xanthine-Bostaurus","SVR_RBF_FP","0.001","2000","rdkit_fp","Standard","0.01","1.67632016292957","1.7387580792772945","1.7156660228200284","1.5745363866913873"
"Xanthine-Bostaurus","SVR_RBF_FP","0.01","2000","rdkit_fp","Standard","0.01","1.697786776365357","1.7588862117805795","1.7349738188565984","1.599500298458893"
"Xanthine-Bostaurus","SVR_RBF_FP","0.1","2000","rdkit_fp","Standard","0.01","1.6976797116376738","1.759146623496422","1.7339268632354865","1.5999656481811126"
"Xanthine-Bostaurus","SVR_RBF_FP","1.0","2000","rdkit_fp","Standard","0.01","1.6976220961949589","1.7591473854362474","1.733745924732233","1.5999729784163959"
"Xanthine-Bostaurus","SVR_RBF_FP","1.0E-4","1000","cdk_fp","Standard","0.01","1.6866691327248435","1.7477035292349996","1.7254101969407183","1.586893671998813"
"Xanthine-Bostaurus","SVR_RBF_FP","0.001","1000","cdk_fp","Standard","0.01","1.6574254815770626","1.7207090208573508","1.6956154147235285","1.5559520091503087"
"Xanthine-Bostaurus","SVR_RBF_FP","0.01","1000","cdk_fp","Standard","0.01","1.6970805537181601","1.7580280938261916","1.7357557599718672","1.597457807356422"
"Xanthine-Bostaurus","SVR_RBF_FP","0.1","1000","cdk_fp","Standard","0.01","1.697676163570207","1.759209297668731","1.7339158050263843","1.5999033880155056"
"Xanthine-Bostaurus","SVR_RBF_FP","1.0","1000","cdk_fp","Standard","0.01","1.697596760035905","1.7592101104402114","1.7336644767609293","1.5999156929065743"
"Xanthine-Bostaurus","SVR_RBF_FP","1.0E-4","1500","cdk_fp","Standard","0.01","1.6855433177637904","1.7463258899626717","1.7247084129857666","1.5855956503429327"
"Xanthine-Bostaurus","SVR_RBF_FP","0.001","1500","cdk_fp","Standard","0.01","1.6708261100477566","1.7344285807309852","1.7112032800143133","1.5668464693979711"
"Xanthine-Bostaurus","SVR_RBF_FP","0.01","1500","cdk_fp","Standard","0.01","1.6973492976363957","1.7588854706684207","1.7349883924362375","1.598174029804529"
"Xanthine-Bostaurus","SVR_RBF_FP","0.1","1500","cdk_fp","Standard","0.01","1.6976454205454423","1.7592097017842692","1.733822638557658","1.599903921294399"
"Xanthine-Bostaurus","SVR_RBF_FP","1.0","1500","cdk_fp","Standard","0.01","1.697596985345559","1.7592101104402114","1.7336646153982005","1.5999162301982652"
"Xanthine-Bostaurus","SVR_RBF_FP","1.0E-4","2000","cdk_fp","Standard","0.01","1.6851859499969777","1.745910881780132","1.7236843218733677","1.5859626463374334"
"Xanthine-Bostaurus","SVR_RBF_FP","0.001","2000","cdk_fp","Standard","0.01","1.6765747120969419","1.7390091774785874","1.7164850532621647","1.5742299055500735"
"Xanthine-Bostaurus","SVR_RBF_FP","0.01","2000","cdk_fp","Standard","0.01","1.6975179654913284","1.758980536192531","1.7349316704254993","1.598641689855955"
"Xanthine-Bostaurus","SVR_RBF_FP","0.1","2000","cdk_fp","Standard","0.01","1.69764511247351","1.7592097101632174","1.733821614878671","1.5999040123786408"
"Xanthine-Bostaurus","SVR_RBF_FP","1.0","2000","cdk_fp","Standard","0.01","1.6975969932421515","1.7592101104402114","1.7336646145456958","1.5999162547405472"
"Xanthine-Bostaurus","SVR_RBF_FP","1.0E-4","1000","rdkit_fp","MaxMin","0.1","1.6901207522862016","1.750922692855316","1.7288686255526058","1.5905709384506834"
"Xanthine-Bostaurus","SVR_RBF_FP","0.001","1000","rdkit_fp","MaxMin","0.1","1.6069317713153042","1.667841787729117","1.6494554924810232","1.503498033735772"
"Xanthine-Bostaurus","SVR_RBF_FP","0.01","1000","rdkit_fp","MaxMin","0.1","1.1603890725293164","1.1987596420475046","1.2306409552104385","1.0517666203300067"
"Xanthine-Bostaurus","SVR_RBF_FP","0.1","1000","rdkit_fp","MaxMin","0.1","1.3686081149580414","1.4465268727844152","1.4174373181063935","1.241860153983315"
"Xanthine-Bostaurus","SVR_RBF_FP","1.0","1000","rdkit_fp","MaxMin","0.1","1.679289308827613","1.7428339745334225","1.7168983912560032","1.5781355606934133"
"Xanthine-Bostaurus","SVR_RBF_FP","1.0E-4","1500","rdkit_fp","MaxMin","0.1","1.689047997163281","1.7504323582419878","1.727082601604682","1.5896290316431732"
