"NAME [String]","METHOD [String]","foldSize [Int]","elasticNetParam [Double]","scalerType [String]","featuresColumn [String]","maxIter [Int]","lambda [Double]","rmse [Double]","rmse_1 [Double]","rmse_2 [Double]","rmse_3 [Double]"
"ADMECaco2","LR_EL_FOLD_FP","1000","0.75","Standard","cdk_fp","100","1.0","0.7842415689921345","0.758317402710888","0.8295484597853163","0.7648588444801993"
"ADMECaco2","LR_EL_FOLD_FP","1500","0.75","Standard","cdk_fp","100","1.0","0.7842415689921345","0.758317402710888","0.8295484597853163","0.7648588444801993"
"ADMECaco2","LR_EL_FOLD_FP","2000","0.75","Standard","cdk_fp","100","1.0","0.7842415689921345","0.758317402710888","0.8295484597853163","0.7648588444801993"
"ADMECaco2","LR_EL_FOLD_FP","500","1.0","Standard","cdk_fp","100","1.0","0.7842415689921345","0.758317402710888","0.8295484597853163","0.7648588444801993"
"ADMECaco2","LR_EL_FOLD_FP","1000","1.0","Standard","cdk_fp","100","1.0","0.7842415689921345","0.758317402710888","0.8295484597853163","0.7648588444801993"
"ADMECaco2","LR_EL_FOLD_FP","1500","1.0","Standard","cdk_fp","100","1.0","0.7842415689921345","0.758317402710888","0.8295484597853163","0.7648588444801993"
"ADMECaco2","LR_EL_FOLD_FP","2000","1.0","Standard","cdk_fp","100","1.0","0.7842415689921345","0.758317402710888","0.8295484597853163","0.7648588444801993"
"ADMECaco2","LR_EL_FOLD_FP","500","0.0","MaxMin","rdkit_fp","500","1.0","0.6286405697191865","0.6089060701401491","0.6717680314657989","0.6052476075516113"
"ADMECaco2","LR_EL_FOLD_FP","1000","0.0","MaxMin","rdkit_fp","500","1.0","0.6255342950039832","0.5852318343952574","0.6947539969877883","0.5966170536289039"
"ADMECaco2","LR_EL_FOLD_FP","1500","0.0","MaxMin","rdkit_fp","500","1.0","0.6352755921583823","0.6145831456806989","0.678860229123023","0.6123834016714247"
"ADMECaco2","LR_EL_FOLD_FP","2000","0.0","MaxMin","rdkit_fp","500","1.0","0.6467027726786171","0.6116186619688471","0.7056803932443403","0.6228092628226638"
"ADMECaco2","LR_EL_FOLD_FP","500","0.25","MaxMin","rdkit_fp","500","1.0","0.771513235447498","0.7454544606467574","0.8264061167751922","0.7426791289205444"
"ADMECaco2","LR_EL_FOLD_FP","1000","0.25","MaxMin","rdkit_fp","500","1.0","0.7620835690121598","0.7333852691334303","0.8132133422839197","0.7396520956191294"
"ADMECaco2","LR_EL_FOLD_FP","1500","0.25","MaxMin","rdkit_fp","500","1.0","0.76153697433517","0.734345124563287","0.8149956560780949","0.7352701423641281"
"ADMECaco2","LR_EL_FOLD_FP","2000","0.25","MaxMin","rdkit_fp","500","1.0","0.7590448962836761","0.7318507019962098","0.8159347162107543","0.7293492706440643"
"ADMECaco2","LR_EL_FOLD_FP","500","0.5","MaxMin","rdkit_fp","500","1.0","0.7842415689921345","0.758317402710888","0.8295484597853163","0.7648588444801993"
"ADMECaco2","LR_EL_FOLD_FP","1000","0.5","MaxMin","rdkit_fp","500","1.0","0.7842415689921345","0.758317402710888","0.8295484597853163","0.7648588444801993"
"ADMECaco2","LR_EL_FOLD_FP","1500","0.5","MaxMin","rdkit_fp","500","1.0","0.7842415689921345","0.758317402710888","0.8295484597853163","0.7648588444801993"
"ADMECaco2","LR_EL_FOLD_FP","2000","0.5","MaxMin","rdkit_fp","500","1.0","0.7842415689921345","0.758317402710888","0.8295484597853163","0.7648588444801993"
"ADMECaco2","LR_EL_FOLD_FP","500","0.75","MaxMin","rdkit_fp","500","1.0","0.7842415689921345","0.758317402710888","0.8295484597853163","0.7648588444801993"
"ADMECaco2","LR_EL_FOLD_FP","1000","0.75","MaxMin","rdkit_fp","500","1.0","0.7842415689921345","0.758317402710888","0.8295484597853163","0.7648588444801993"
"ADMECaco2","LR_EL_FOLD_FP","1500","0.75","MaxMin","rdkit_fp","500","1.0","0.7842415689921345","0.758317402710888","0.8295484597853163","0.7648588444801993"
"ADMECaco2","LR_EL_FOLD_FP","2000","0.75","MaxMin","rdkit_fp","500","1.0","0.7842415689921345","0.758317402710888","0.8295484597853163","0.7648588444801993"
"ADMECaco2","LR_EL_FOLD_FP","500","1.0","MaxMin","rdkit_fp","500","1.0","0.7842415689921345","0.758317402710888","0.8295484597853163","0.7648588444801993"
"ADMECaco2","LR_EL_FOLD_FP","1000","1.0","MaxMin","rdkit_fp","500","1.0","0.7842415689921345","0.758317402710888","0.8295484597853163","0.7648588444801993"
"ADMECaco2","LR_EL_FOLD_FP","1500","1.0","MaxMin","rdkit_fp","500","1.0","0.7842415689921345","0.758317402710888","0.8295484597853163","0.7648588444801993"
"ADMECaco2","LR_EL_FOLD_FP","2000","1.0","MaxMin","rdkit_fp","500","1.0","0.7842415689921345","0.758317402710888","0.8295484597853163","0.7648588444801993"
"ADMECaco2","LR_EL_FOLD_FP","500","0.0","Standard","rdkit_fp","500","1.0","0.6286405697191865","0.6089060701401493","0.6717680314657987","0.6052476075516117"
"ADMECaco2","LR_EL_FOLD_FP","1000","0.0","Standard","rdkit_fp","500","1.0","0.6255342950039834","0.5852318343952577","0.6947539969877886","0.5966170536289039"
"ADMECaco2","LR_EL_FOLD_FP","1500","0.0","Standard","rdkit_fp","500","1.0","0.6352755921583823","0.614583145680699","0.6788602291230231","0.6123834016714247"
"ADMECaco2","LR_EL_FOLD_FP","2000","0.0","Standard","rdkit_fp","500","1.0","0.6467027726786171","0.6116186619688475","0.7056803932443414","0.6228092628226626"
"ADMECaco2","LR_EL_FOLD_FP","500","0.25","Standard","rdkit_fp","500","1.0","0.7715132354474981","0.7454544606467575","0.8264061167751922","0.7426791289205444"
"ADMECaco2","LR_EL_FOLD_FP","1000","0.25","Standard","rdkit_fp","500","1.0","0.7620835690121597","0.7333852691334304","0.8132133422839195","0.7396520956191293"
"ADMECaco2","LR_EL_FOLD_FP","1500","0.25","Standard","rdkit_fp","500","1.0","0.76153697433517","0.7343451245632869","0.8149956560780949","0.7352701423641281"
"ADMECaco2","LR_EL_FOLD_FP","2000","0.25","Standard","rdkit_fp","500","1.0","0.7590448962836761","0.7318507019962098","0.8159347162107543","0.7293492706440642"
"ADMECaco2","LR_EL_FOLD_FP","500","0.5","Standard","rdkit_fp","500","1.0","0.7842415689921345","0.758317402710888","0.8295484597853163","0.7648588444801993"
"ADMECaco2","LR_EL_FOLD_FP","1000","0.5","Standard","rdkit_fp","500","1.0","0.7842415689921345","0.758317402710888","0.8295484597853163","0.7648588444801993"
"ADMECaco2","LR_EL_FOLD_FP","1500","0.5","Standard","rdkit_fp","500","1.0","0.7842415689921345","0.758317402710888","0.8295484597853163","0.7648588444801993"
"ADMECaco2","LR_EL_FOLD_FP","2000","0.5","Standard","rdkit_fp","500","1.0","0.7842415689921345","0.758317402710888","0.8295484597853163","0.7648588444801993"
"ADMECaco2","LR_EL_FOLD_FP","500","0.75","Standard","rdkit_fp","500","1.0","0.7842415689921345","0.758317402710888","0.8295484597853163","0.7648588444801993"
"ADMECaco2","LR_EL_FOLD_FP","1000","0.75","Standard","rdkit_fp","500","1.0","0.7842415689921345","0.758317402710888","0.8295484597853163","0.7648588444801993"
"ADMECaco2","LR_EL_FOLD_FP","1500","0.75","Standard","rdkit_fp","500","1.0","0.7842415689921345","0.758317402710888","0.8295484597853163","0.7648588444801993"
"ADMECaco2","LR_EL_FOLD_FP","2000","0.75","Standard","rdkit_fp","500","1.0","0.7842415689921345","0.758317402710888","0.8295484597853163","0.7648588444801993"
"ADMECaco2","LR_EL_FOLD_FP","500","1.0","Standard","rdkit_fp","500","1.0","0.7842415689921345","0.758317402710888","0.8295484597853163","0.7648588444801993"
"ADMECaco2","LR_EL_FOLD_FP","1000","1.0","Standard","rdkit_fp","500","1.0","0.7842415689921345","0.758317402710888","0.8295484597853163","0.7648588444801993"
"ADMECaco2","LR_EL_FOLD_FP","1500","1.0","Standard","rdkit_fp","500","1.0","0.7842415689921345","0.758317402710888","0.8295484597853163","0.7648588444801993"
"ADMECaco2","LR_EL_FOLD_FP","2000","1.0","Standard","rdkit_fp","500","1.0","0.7842415689921345","0.758317402710888","0.8295484597853163","0.7648588444801993"
"ADMECaco2","LR_EL_FOLD_FP","500","0.0","MaxMin","cdk_fp","500","1.0","0.6285951184953243","0.599849864680135","0.6704256372362494","0.6155098535695889"
"ADMECaco2","LR_EL_FOLD_FP","1000","0.0","MaxMin","cdk_fp","500","1.0","0.6260370425428489","0.6072071382726315","0.6738871992817372","0.5970167900741778"
"ADMECaco2","LR_EL_FOLD_FP","1500","0.0","MaxMin","cdk_fp","500","1.0","0.6362338390504231","0.6106431307724473","0.686300270213166","0.6117581161656558"
"ADMECaco2","LR_EL_FOLD_FP","2000","0.0","MaxMin","cdk_fp","500","1.0","0.6378464871426597","0.6148639873783397","0.695135255260721","0.6035402187889182"
"ADMECaco2","LR_EL_FOLD_FP","500","0.25","MaxMin","cdk_fp","500","1.0","0.7737856237371147","0.7386901742953892","0.8270453260857987","0.7556213708301561"
"ADMECaco2","LR_EL_FOLD_FP","1000","0.25","MaxMin","cdk_fp","500","1.0","0.7678229240901798","0.7319833135768441","0.8266330463378222","0.7448524123558734"
"ADMECaco2","LR_EL_FOLD_FP","1500","0.25","MaxMin","cdk_fp","500","1.0","0.7646906863696653","0.7306798080628342","0.8208972665970016","0.7424949844491601"
"ADMECaco2","LR_EL_FOLD_FP","2000","0.25","MaxMin","cdk_fp","500","1.0","0.7668907346783161","0.7323520587910664","0.8245400213400492","0.7437801239038333"
"ADMECaco2","LR_EL_FOLD_FP","500","0.5","MaxMin","cdk_fp","500","1.0","0.7842415689921345","0.758317402710888","0.8295484597853163","0.7648588444801993"
"ADMECaco2","LR_EL_FOLD_FP","1000","0.5","MaxMin","cdk_fp","500","1.0","0.7842415689921345","0.758317402710888","0.8295484597853163","0.7648588444801993"
"ADMECaco2","LR_EL_FOLD_FP","1500","0.5","MaxMin","cdk_fp","500","1.0","0.7842415689921345","0.758317402710888","0.8295484597853163","0.7648588444801993"
"ADMECaco2","LR_EL_FOLD_FP","2000","0.5","MaxMin","cdk_fp","500","1.0","0.7842415689921345","0.758317402710888","0.8295484597853163","0.7648588444801993"
"ADMECaco2","LR_EL_FOLD_FP","500","0.75","MaxMin","cdk_fp","500","1.0","0.7842415689921345","0.758317402710888","0.8295484597853163","0.7648588444801993"
"ADMECaco2","LR_EL_FOLD_FP","1000","0.75","MaxMin","cdk_fp","500","1.0","0.7842415689921345","0.758317402710888","0.8295484597853163","0.7648588444801993"
"ADMECaco2","LR_EL_FOLD_FP","1500","0.75","MaxMin","cdk_fp","500","1.0","0.7842415689921345","0.758317402710888","0.8295484597853163","0.7648588444801993"
"ADMECaco2","LR_EL_FOLD_FP","2000","0.75","MaxMin","cdk_fp","500","1.0","0.7842415689921345","0.758317402710888","0.8295484597853163","0.7648588444801993"
"ADMECaco2","LR_EL_FOLD_FP","500","1.0","MaxMin","cdk_fp","500","1.0","0.7842415689921345","0.758317402710888","0.8295484597853163","0.7648588444801993"
"ADMECaco2","LR_EL_FOLD_FP","1000","1.0","MaxMin","cdk_fp","500","1.0","0.7842415689921345","0.758317402710888","0.8295484597853163","0.7648588444801993"
"ADMECaco2","LR_EL_FOLD_FP","1500","1.0","MaxMin","cdk_fp","500","1.0","0.7842415689921345","0.758317402710888","0.8295484597853163","0.7648588444801993"
"ADMECaco2","LR_EL_FOLD_FP","2000","1.0","MaxMin","cdk_fp","500","1.0","0.7842415689921345","0.758317402710888","0.8295484597853163","0.7648588444801993"
"ADMECaco2","LR_EL_FOLD_FP","500","0.0","Standard","cdk_fp","500","1.0","0.6285951184953245","0.5998498646801352","0.6704256372362493","0.6155098535695888"
"ADMECaco2","LR_EL_FOLD_FP","1000","0.0","Standard","cdk_fp","500","1.0","0.626037042542849","0.6072071382726312","0.6738871992817377","0.5970167900741781"
"ADMECaco2","LR_EL_FOLD_FP","1500","0.0","Standard","cdk_fp","500","1.0","0.6362338390504231","0.6106431307724476","0.6863002702131658","0.611758116165656"
"ADMECaco2","LR_EL_FOLD_FP","2000","0.0","Standard","cdk_fp","500","1.0","0.6378464871426596","0.6148639873783397","0.6951352552607208","0.6035402187889181"
"ADMECaco2","LR_EL_FOLD_FP","500","0.25","Standard","cdk_fp","500","1.0","0.7737856237371147","0.7386901742953894","0.8270453260857988","0.755621370830156"
"ADMECaco2","LR_EL_FOLD_FP","1000","0.25","Standard","cdk_fp","500","1.0","0.7678229240901798","0.731983313576844","0.8266330463378222","0.7448524123558734"
"ADMECaco2","LR_EL_FOLD_FP","1500","0.25","Standard","cdk_fp","500","1.0","0.7646906863696653","0.7306798080628341","0.8208972665970015","0.7424949844491601"
"ADMECaco2","LR_EL_FOLD_FP","2000","0.25","Standard","cdk_fp","500","1.0","0.7668907346783161","0.7323520587910662","0.8245400213400491","0.7437801239038333"
"ADMECaco2","LR_EL_FOLD_FP","500","0.5","Standard","cdk_fp","500","1.0","0.7842415689921345","0.758317402710888","0.8295484597853163","0.7648588444801993"
"ADMECaco2","LR_EL_FOLD_FP","1000","0.5","Standard","cdk_fp","500","1.0","0.7842415689921345","0.758317402710888","0.8295484597853163","0.7648588444801993"
"ADMECaco2","LR_EL_FOLD_FP","1500","0.5","Standard","cdk_fp","500","1.0","0.7842415689921345","0.758317402710888","0.8295484597853163","0.7648588444801993"
"ADMECaco2","LR_EL_FOLD_FP","2000","0.5","Standard","cdk_fp","500","1.0","0.7842415689921345","0.758317402710888","0.8295484597853163","0.7648588444801993"
"ADMECaco2","LR_EL_FOLD_FP","500","0.75","Standard","cdk_fp","500","1.0","0.7842415689921345","0.758317402710888","0.8295484597853163","0.7648588444801993"
"ADMECaco2","LR_EL_FOLD_FP","1000","0.75","Standard","cdk_fp","500","1.0","0.7842415689921345","0.758317402710888","0.8295484597853163","0.7648588444801993"
"ADMECaco2","LR_EL_FOLD_FP","1500","0.75","Standard","cdk_fp","500","1.0","0.7842415689921345","0.758317402710888","0.8295484597853163","0.7648588444801993"
"ADMECaco2","LR_EL_FOLD_FP","2000","0.75","Standard","cdk_fp","500","1.0","0.7842415689921345","0.758317402710888","0.8295484597853163","0.7648588444801993"
"ADMECaco2","LR_EL_FOLD_FP","500","1.0","Standard","cdk_fp","500","1.0","0.7842415689921345","0.758317402710888","0.8295484597853163","0.7648588444801993"
"ADMECaco2","LR_EL_FOLD_FP","1000","1.0","Standard","cdk_fp","500","1.0","0.7842415689921345","0.758317402710888","0.8295484597853163","0.7648588444801993"
"ADMECaco2","LR_EL_FOLD_FP","1500","1.0","Standard","cdk_fp","500","1.0","0.7842415689921345","0.758317402710888","0.8295484597853163","0.7648588444801993"
"ADMECaco2","LR_EL_FOLD_FP","2000","1.0","Standard","cdk_fp","500","1.0","0.7842415689921345","0.758317402710888","0.8295484597853163","0.7648588444801993"
"ADMECaco2","LR_EL_FOLD_FP","500","0.0","MaxMin","rdkit_fp","10","0.1","0.6352703476111335","0.6231388629756464","0.6588202817288306","0.6238518981289238"
"ADMECaco2","LR_EL_FOLD_FP","1000","0.0","MaxMin","rdkit_fp","10","0.1","0.6198452129363767","0.576977450575059","0.6854862456010132","0.5970719426330581"
"ADMECaco2","LR_EL_FOLD_FP","1500","0.0","MaxMin","rdkit_fp","10","0.1","0.6279736722439732","0.6066608752133552","0.6647088749328","0.6125512665857642"
"ADMECaco2","LR_EL_FOLD_FP","2000","0.0","MaxMin","rdkit_fp","10","0.1","0.6437087598132706","0.6046184520702712","0.7024306562801935","0.6240771710893468"
"ADMECaco2","LR_EL_FOLD_FP","500","0.25","MaxMin","rdkit_fp","10","0.1","0.6464238919551448","0.6509642656248136","0.6683163592908158","0.6199910509498051"
"ADMECaco2","LR_EL_FOLD_FP","1000","0.25","MaxMin","rdkit_fp","10","0.1","0.6265687909008647","0.604593453648269","0.6721346161725869","0.6029783028817381"
"ADMECaco2","LR_EL_FOLD_FP","1500","0.25","MaxMin","rdkit_fp","10","0.1","0.6185259994444338","0.6073266204156178","0.641942388098701","0.6063089898189823"
"ADMECaco2","LR_EL_FOLD_FP","2000","0.25","MaxMin","rdkit_fp","10","0.1","0.6103020119962871","0.5834439147582055","0.6800614749182513","0.5674006463124044"
"ADMECaco2","LR_EL_FOLD_FP","500","0.5","MaxMin","rdkit_fp","10","0.1","0.65559271782794","0.6550709765289093","0.6838740339302566","0.6278331430246541"
"ADMECaco2","LR_EL_FOLD_FP","1000","0.5","MaxMin","rdkit_fp","10","0.1","0.6320673047921846","0.6119818481351215","0.6751207770629177","0.6090992891785147"
"ADMECaco2","LR_EL_FOLD_FP","1500","0.5","MaxMin","rdkit_fp","10","0.1","0.6230976450719141","0.6247387091660381","0.6479021099326672","0.5966521161170371"
"ADMECaco2","LR_EL_FOLD_FP","2000","0.5","MaxMin","rdkit_fp","10","0.1","0.6113468012037298","0.5926293671007336","0.6718417215313803","0.5695693149790754"
"ADMECaco2","LR_EL_FOLD_FP","500","0.75","MaxMin","rdkit_fp","10","0.1","0.663252660622327","0.6593472042149302","0.6963386720264331","0.6340721056256179"
"ADMECaco2","LR_EL_FOLD_FP","1000","0.75","MaxMin","rdkit_fp","10","0.1","0.643871052293986","0.6354107899677771","0.6780344242672791","0.618167942646902"
"ADMECaco2","LR_EL_FOLD_FP","1500","0.75","MaxMin","rdkit_fp","10","0.1","0.6437174886287225","0.6291314288081717","0.6790036229154689","0.6230174141625269"
"ADMECaco2","LR_EL_FOLD_FP","2000","0.75","MaxMin","rdkit_fp","10","0.1","0.6361631033285411","0.6091387672589746","0.7032730466272683","0.5960774960993805"
"ADMECaco2","LR_EL_FOLD_FP","500","1.0","MaxMin","rdkit_fp","10","0.1","0.6811218499551526","0.6701819122540438","0.7296936643597377","0.6434899732516765"
"ADMECaco2","LR_EL_FOLD_FP","1000","1.0","MaxMin","rdkit_fp","10","0.1","0.6524259516013224","0.6480431447884746","0.6813532617269753","0.6278814482885176"
"ADMECaco2","LR_EL_FOLD_FP","1500","1.0","MaxMin","rdkit_fp","10","0.1","0.6522859206541832","0.637673620256119","0.6872894321105841","0.6318947095958466"
"ADMECaco2","LR_EL_FOLD_FP","2000","1.0","MaxMin","rdkit_fp","10","0.1","0.6516382688432193","0.6357230372236727","0.7006879727253813","0.6185037965806038"
"ADMECaco2","LR_EL_FOLD_FP","500","0.0","Standard","rdkit_fp","10","0.1","0.635270347611135","0.6231388629756505","0.6588202817288306","0.623851898128924"
"ADMECaco2","LR_EL_FOLD_FP","1000","0.0","Standard","rdkit_fp","10","0.1","0.6198452129363773","0.5769774505750609","0.6854862456010147","0.5970719426330564"
"ADMECaco2","LR_EL_FOLD_FP","1500","0.0","Standard","rdkit_fp","10","0.1","0.6279736722439746","0.6066608752133574","0.6647088749328021","0.6125512665857645"
"ADMECaco2","LR_EL_FOLD_FP","2000","0.0","Standard","rdkit_fp","10","0.1","0.6437087598132691","0.6046184520702682","0.7024306562801931","0.6240771710893462"
"ADMECaco2","LR_EL_FOLD_FP","500","0.25","Standard","rdkit_fp","10","0.1","0.6464238919551448","0.650964265624813","0.6683163592908162","0.6199910509498053"
"ADMECaco2","LR_EL_FOLD_FP","1000","0.25","Standard","rdkit_fp","10","0.1","0.6265687909008648","0.6045934536482689","0.6721346161725873","0.6029783028817384"
"ADMECaco2","LR_EL_FOLD_FP","1500","0.25","Standard","rdkit_fp","10","0.1","0.6185259994444338","0.6073266204156179","0.6419423880987009","0.6063089898189826"
"ADMECaco2","LR_EL_FOLD_FP","2000","0.25","Standard","rdkit_fp","10","0.1","0.6103020119962893","0.5834439147582059","0.6800614749182573","0.5674006463124048"
"ADMECaco2","LR_EL_FOLD_FP","500","0.5","Standard","rdkit_fp","10","0.1","0.65559271782794","0.6550709765289091","0.6838740339302569","0.627833143024654"
"ADMECaco2","LR_EL_FOLD_FP","1000","0.5","Standard","rdkit_fp","10","0.1","0.6320673047921842","0.611981848135121","0.6751207770629178","0.6090992891785137"
"ADMECaco2","LR_EL_FOLD_FP","1500","0.5","Standard","rdkit_fp","10","0.1","0.6230976450719137","0.624738709166038","0.6479021099326678","0.5966521161170352"
"ADMECaco2","LR_EL_FOLD_FP","2000","0.5","Standard","rdkit_fp","10","0.1","0.6113468012037291","0.5926293671007336","0.6718417215313799","0.5695693149790737"
"ADMECaco2","LR_EL_FOLD_FP","500","0.75","Standard","rdkit_fp","10","0.1","0.6632526606223271","0.6593472042149303","0.6963386720264332","0.634072105625618"
"ADMECaco2","LR_EL_FOLD_FP","1000","0.75","Standard","rdkit_fp","10","0.1","0.643871052293986","0.6354107899677771","0.6780344242672791","0.6181679426469019"
"ADMECaco2","LR_EL_FOLD_FP","1500","0.75","Standard","rdkit_fp","10","0.1","0.6437174886287231","0.629131428808172","0.6790036229154705","0.6230174141625271"
"ADMECaco2","LR_EL_FOLD_FP","2000","0.75","Standard","rdkit_fp","10","0.1","0.6361631033285408","0.6091387672589744","0.7032730466272683","0.5960774960993793"
"ADMECaco2","LR_EL_FOLD_FP","500","1.0","Standard","rdkit_fp","10","0.1","0.6811218499551526","0.6701819122540441","0.7296936643597373","0.6434899732516763"
"ADMECaco2","LR_EL_FOLD_FP","1000","1.0","Standard","rdkit_fp","10","0.1","0.6524259516013223","0.6480431447884742","0.6813532617269754","0.6278814482885173"
"ADMECaco2","LR_EL_FOLD_FP","1500","1.0","Standard","rdkit_fp","10","0.1","0.6522859206541831","0.637673620256119","0.6872894321105849","0.6318947095958456"
"ADMECaco2","LR_EL_FOLD_FP","2000","1.0","Standard","rdkit_fp","10","0.1","0.6516382688432159","0.6357230372236726","0.7006879727253702","0.6185037965806045"
"ADMECaco2","LR_EL_FOLD_FP","500","0.0","MaxMin","cdk_fp","10","0.1","0.6216754507406997","0.6135956072496199","0.6411030568443041","0.6103276881281751"
"ADMECaco2","LR_EL_FOLD_FP","1000","0.0","MaxMin","cdk_fp","10","0.1","0.6226620782998076","0.6081574199054666","0.6636811846594081","0.596147630334548"
"ADMECaco2","LR_EL_FOLD_FP","1500","0.0","MaxMin","cdk_fp","10","0.1","0.6339388273295589","0.6090927866826433","0.6832592513949338","0.6094644439110992"
"ADMECaco2","LR_EL_FOLD_FP","2000","0.0","MaxMin","cdk_fp","10","0.1","0.6318822412203934","0.6092194371334064","0.690073542734486","0.5963537437932878"
"ADMECaco2","LR_EL_FOLD_FP","500","0.25","MaxMin","cdk_fp","10","0.1","0.6252174209206546","0.5969961417956524","0.6498308011696873","0.6288253197966241"
"ADMECaco2","LR_EL_FOLD_FP","1000","0.25","MaxMin","cdk_fp","10","0.1","0.6115026127155366","0.6004857438988673","0.6458138463681014","0.5882082478796413"
"ADMECaco2","LR_EL_FOLD_FP","1500","0.25","MaxMin","cdk_fp","10","0.1","0.6206086549629101","0.598305425792931","0.6485675510103438","0.6149529880854553"
