"NAME [String]","METHOD [String]","C [Double]","offset [Double]","featuresColumn [String]","degree [Int]","rmse [Double]","rmse_1 [Double]","rmse_2 [Double]","rmse_3 [Double]"
"Caco2","SMILE_SVR_TAN","10.0","3.0","rdkit_fp","2","0.6376716457808588","0.6221424060220919","0.6160905656804171","0.6747819656400672"
"Caco2","SMILE_SVR_TAN","0.001","0.0","cdk_fp","2","0.8566071387416497","0.9190087636457658","0.8103543203999485","0.840458332179235"
"Caco2","SMILE_SVR_TAN","0.01","0.0","cdk_fp","2","0.8540820258013246","0.9138200685189651","0.8106499514238592","0.8377760574611496"
"Caco2","SMILE_SVR_TAN","0.1","0.0","cdk_fp","2","0.8134581064767445","0.8640896906285169","0.7623382404778397","0.8139463883238771"
"Caco2","SMILE_SVR_TAN","1.0","0.0","cdk_fp","2","0.6535968587993896","0.6526956446108789","0.6266997088145578","0.6813952229727319"
"Caco2","SMILE_SVR_TAN","10.0","0.0","cdk_fp","2","0.6326976331012859","0.6190782695421457","0.6051411037802422","0.6738735259814699"
"Caco2","SMILE_SVR_TAN","0.001","1.0","cdk_fp","2","0.8561012360875436","0.9178883457260547","0.8106241891343087","0.8397911734022676"
"Caco2","SMILE_SVR_TAN","0.01","1.0","cdk_fp","2","0.8443740004835343","0.8971862546485441","0.7998540989118266","0.8360816478902323"
"Caco2","SMILE_SVR_TAN","0.1","1.0","cdk_fp","2","0.7555830292507473","0.7929580617202823","0.6916386026403385","0.7821524233916212"
"Caco2","SMILE_SVR_TAN","1.0","1.0","cdk_fp","2","0.6160694208719903","0.5916934652538954","0.6073562507015774","0.6491585466604983"
"Caco2","SMILE_SVR_TAN","10.0","1.0","cdk_fp","2","0.6199691228457502","0.5986586922702737","0.6071849899815156","0.6540636862854615"
"Caco2","SMILE_SVR_TAN","0.001","2.0","cdk_fp","2","0.8556034147431016","0.9167698159330951","0.8109020812840517","0.8391383470121582"
"Caco2","SMILE_SVR_TAN","0.01","2.0","cdk_fp","2","0.8359659944184311","0.8828542038632385","0.7941240610417503","0.8309197183503046"
"Caco2","SMILE_SVR_TAN","0.1","2.0","cdk_fp","2","0.7265659279305758","0.749232488060015","0.6769282545769565","0.7535370411547564"
"Caco2","SMILE_SVR_TAN","1.0","2.0","cdk_fp","2","0.6173294192997517","0.596677869111752","0.6094071557199785","0.6459032330675245"
"Caco2","SMILE_SVR_TAN","10.0","2.0","cdk_fp","2","0.6181804311528358","0.5952338905808431","0.6093763400886346","0.6499310627890299"
"Caco2","SMILE_SVR_TAN","0.001","3.0","cdk_fp","2","0.8551841234918253","0.915653181186297","0.8111879886033343","0.8387112006858445"
"Caco2","SMILE_SVR_TAN","0.01","3.0","cdk_fp","2","0.8281745380034581","0.8718252460407904","0.7833908187390107","0.8293075492305734"
"Caco2","SMILE_SVR_TAN","0.1","3.0","cdk_fp","2","0.700996081500452","0.7141535302410159","0.6691324143581135","0.7197022999022265"
"Caco2","SMILE_SVR_TAN","1.0","3.0","cdk_fp","2","0.6179555989352665","0.5946260621472397","0.6102862789865628","0.648954455671997"
"Caco2","SMILE_SVR_TAN","10.0","3.0","cdk_fp","2","0.6174766992645551","0.5938898356562632","0.6103066839124813","0.6482335782249206"
"Caco2","SMILE_SVR_TAN","0.001","0.0","rdkit_fp","3","0.8566654568822537","0.9190846756295721","0.8102875828734388","0.84062411214375"
"Caco2","SMILE_SVR_TAN","0.01","0.0","rdkit_fp","3","0.8545674538160052","0.9146189038428812","0.8099532975693857","0.8391301600357486"
"Caco2","SMILE_SVR_TAN","0.1","0.0","rdkit_fp","3","0.8240025275827761","0.8744826443891969","0.7753817899039555","0.822143148455176"
"Caco2","SMILE_SVR_TAN","1.0","0.0","rdkit_fp","3","0.6829911501765773","0.687647829827676","0.6301209086431533","0.7312047120589024"
"Caco2","SMILE_SVR_TAN","10.0","0.0","rdkit_fp","3","0.6723430162073759","0.6662550430479239","0.6268599562078138","0.7239140493663897"
"Caco2","SMILE_SVR_TAN","0.001","1.0","rdkit_fp","3","0.8554949688736845","0.9161778367720013","0.8106512497008753","0.8396558201481767"
"Caco2","SMILE_SVR_TAN","0.01","1.0","rdkit_fp","3","0.8370744064408754","0.8828435298847064","0.794207420425734","0.8341722690121854"
"Caco2","SMILE_SVR_TAN","0.1","1.0","rdkit_fp","3","0.7067433510889224","0.7290072904695164","0.6595473944574661","0.7316753683397847"
"Caco2","SMILE_SVR_TAN","1.0","1.0","rdkit_fp","3","0.6451028478982841","0.6323205757573732","0.6137718417115862","0.6892161262258929"
"Caco2","SMILE_SVR_TAN","10.0","1.0","rdkit_fp","3","0.6451028478982841","0.6323205757573732","0.6137718417115862","0.6892161262258929"
"Caco2","SMILE_SVR_TAN","0.001","2.0","rdkit_fp","3","0.8541266090310103","0.9095774534579835","0.8118272178022259","0.8409751558328215"
"Caco2","SMILE_SVR_TAN","0.01","2.0","rdkit_fp","3","0.7984492169484604","0.8391080250598483","0.7444392747191803","0.8118003510663527"
"Caco2","SMILE_SVR_TAN","0.1","2.0","rdkit_fp","3","0.6417232745623623","0.630544736620221","0.6130469729292827","0.6815781141375834"
"Caco2","SMILE_SVR_TAN","1.0","2.0","rdkit_fp","3","0.6399739431452933","0.6260659617600001","0.6133477025898132","0.6805081650860667"
"Caco2","SMILE_SVR_TAN","10.0","2.0","rdkit_fp","3","0.6399739431452933","0.6260659617600001","0.6133477025898132","0.6805081650860667"
"Caco2","SMILE_SVR_TAN","0.001","3.0","rdkit_fp","3","0.8476163588318469","0.8986064002099873","0.8041398060454559","0.8401028702400974"
"Caco2","SMILE_SVR_TAN","0.01","3.0","rdkit_fp","3","0.7594061241442421","0.790939607394222","0.7024224432353474","0.7848563218031569"
"Caco2","SMILE_SVR_TAN","0.1","3.0","rdkit_fp","3","0.6359559786713413","0.6195813589460069","0.6142306376712018","0.6740559393968156"
"Caco2","SMILE_SVR_TAN","1.0","3.0","rdkit_fp","3","0.6386230796276601","0.6239366362614466","0.6141684719421098","0.6777641306794241"
"Caco2","SMILE_SVR_TAN","10.0","3.0","rdkit_fp","3","0.6386230796276601","0.6239366362614466","0.6141684719421098","0.6777641306794241"
"Caco2","SMILE_SVR_TAN","0.001","0.0","cdk_fp","3","0.8566178405961965","0.9190928204596492","0.8102327098536214","0.8405279914753189"
"Caco2","SMILE_SVR_TAN","0.01","0.0","cdk_fp","3","0.8540830360028678","0.9146713619053986","0.8093928849166978","0.8381848611865073"
"Caco2","SMILE_SVR_TAN","0.1","0.0","cdk_fp","3","0.8162992332293482","0.8706369819031309","0.7641929246452719","0.8140677931396415"
"Caco2","SMILE_SVR_TAN","1.0","0.0","cdk_fp","3","0.6638300355927834","0.6689186918412099","0.6201250826951313","0.7024463322420093"
"Caco2","SMILE_SVR_TAN","10.0","0.0","cdk_fp","3","0.6564981226179888","0.6539360005141509","0.6141475297079535","0.701410837631862"
"Caco2","SMILE_SVR_TAN","0.001","1.0","cdk_fp","3","0.8550020155809203","0.9157170753269137","0.8107358215113566","0.8385531499044901"
"Caco2","SMILE_SVR_TAN","0.01","1.0","cdk_fp","3","0.828032834691117","0.8743260273073218","0.7831652717597962","0.826607205006233"
"Caco2","SMILE_SVR_TAN","0.1","1.0","cdk_fp","3","0.6903431305359152","0.7083359745131591","0.6547283628336766","0.7079650542609095"
"Caco2","SMILE_SVR_TAN","1.0","1.0","cdk_fp","3","0.6270864514592901","0.61015008589214","0.6045238301805627","0.6665854383051675"
"Caco2","SMILE_SVR_TAN","10.0","1.0","cdk_fp","3","0.6270864514592901","0.61015008589214","0.6045238301805627","0.6665854383051675"
"Caco2","SMILE_SVR_TAN","0.001","2.0","cdk_fp","3","0.8509078009115383","0.9062731917823125","0.8085314855059684","0.837918725446334"
"Caco2","SMILE_SVR_TAN","0.01","2.0","cdk_fp","3","0.7821577122169856","0.8267831738415463","0.7230383598380927","0.7966516029713177"
"Caco2","SMILE_SVR_TAN","0.1","2.0","cdk_fp","3","0.6241766057596851","0.6079405415249539","0.6103037448607472","0.6542855308933542"
"Caco2","SMILE_SVR_TAN","1.0","2.0","cdk_fp","3","0.6211950671871455","0.6009317832050101","0.6062553338803847","0.6563980844760419"
"Caco2","SMILE_SVR_TAN","10.0","2.0","cdk_fp","3","0.6211950671871455","0.6009317832050101","0.6062553338803847","0.6563980844760419"
"Caco2","SMILE_SVR_TAN","0.001","3.0","cdk_fp","3","0.8411150881032196","0.8920620196277875","0.7972849618372373","0.8339982828446338"
"Caco2","SMILE_SVR_TAN","0.01","3.0","cdk_fp","3","0.7438762208593528","0.7742359586961738","0.6835392296947866","0.773853474187098"
"Caco2","SMILE_SVR_TAN","0.1","3.0","cdk_fp","3","0.6161485821498327","0.5924316464759025","0.6079505727443907","0.6480635272292047"
"Caco2","SMILE_SVR_TAN","1.0","3.0","cdk_fp","3","0.6193265490394492","0.5975892096208936","0.6076233286826256","0.6527671088148284"
"Caco2","SMILE_SVR_TAN","10.0","3.0","cdk_fp","3","0.6193265490394492","0.5975892096208936","0.6076233286826256","0.6527671088148284"
"Caco2","SMILE_SVR_TAN","0.001","0.0","rdkit_fp","4","0.8566740795788368","0.9191387166542465","0.810226114630729","0.8406574074515347"
"Caco2","SMILE_SVR_TAN","0.01","0.0","rdkit_fp","4","0.8546248919428567","0.9151705063530745","0.8092538414609344","0.8394503280145611"
"Caco2","SMILE_SVR_TAN","0.1","0.0","rdkit_fp","4","0.825975534980184","0.8789898012963462","0.7770572681835817","0.8218795354606239"
"Caco2","SMILE_SVR_TAN","1.0","0.0","rdkit_fp","4","0.6979059350614177","0.7075204970226914","0.6380394491934257","0.7481578589681359"
"Caco2","SMILE_SVR_TAN","10.0","0.0","rdkit_fp","4","0.6915080144452203","0.6919070015479271","0.6364013397650063","0.7462157020227271"
"Caco2","SMILE_SVR_TAN","0.001","1.0","rdkit_fp","4","0.8541854377330841","0.9120498907137069","0.8108066258955994","0.839699796589946"
"Caco2","SMILE_SVR_TAN","0.01","1.0","rdkit_fp","4","0.8086983295153995","0.8539933867048426","0.7579480683699125","0.8141535334714435"
"Caco2","SMILE_SVR_TAN","0.1","1.0","rdkit_fp","4","0.657065710955835","0.6483172749789936","0.6173648884044642","0.7055149694840472"
"Caco2","SMILE_SVR_TAN","1.0","1.0","rdkit_fp","4","0.6533118144890772","0.642429852357128","0.6165055527866456","0.7010000383234578"
"Caco2","SMILE_SVR_TAN","10.0","1.0","rdkit_fp","4","0.6533118144890772","0.642429852357128","0.6165055527866456","0.7010000383234578"
"Caco2","SMILE_SVR_TAN","0.001","2.0","rdkit_fp","4","0.8388597970701893","0.8850151483298242","0.7967083999379598","0.8348558429427843"
"Caco2","SMILE_SVR_TAN","0.01","2.0","rdkit_fp","4","0.7139503791021483","0.7381160075705016","0.6649001883964741","0.7388349413394694"
"Caco2","SMILE_SVR_TAN","0.1","2.0","rdkit_fp","4","0.6438949218528696","0.6309304637245657","0.613396184499021","0.6873581173350217"
"Caco2","SMILE_SVR_TAN","1.0","2.0","rdkit_fp","4","0.6438949218528696","0.6309304637245657","0.613396184499021","0.6873581173350217"
"Caco2","SMILE_SVR_TAN","10.0","2.0","rdkit_fp","4","0.6438949218528696","0.6309304637245657","0.613396184499021","0.6873581173350217"
"Caco2","SMILE_SVR_TAN","0.001","3.0","rdkit_fp","4","0.8028224407893437","0.8444036122723864","0.7497631889712163","0.8143005211244286"
"Caco2","SMILE_SVR_TAN","0.01","3.0","rdkit_fp","4","0.6443391033332254","0.6338551961775696","0.6138840851270055","0.6852780286951009"
"Caco2","SMILE_SVR_TAN","0.1","3.0","rdkit_fp","4","0.640499833144592","0.626717081824716","0.6132229637925735","0.6815594538164869"
"Caco2","SMILE_SVR_TAN","1.0","3.0","rdkit_fp","4","0.640499833144592","0.626717081824716","0.6132229637925735","0.6815594538164869"
"Caco2","SMILE_SVR_TAN","10.0","3.0","rdkit_fp","4","0.640499833144592","0.626717081824716","0.6132229637925735","0.6815594538164869"
"Caco2","SMILE_SVR_TAN","0.001","0.0","cdk_fp","4","0.8566331728793847","0.9191594018536328","0.8101450162728868","0.8405951005116344"
"Caco2","SMILE_SVR_TAN","0.01","0.0","cdk_fp","4","0.8542088622430022","0.915348332999412","0.8084361747747084","0.8388420789548864"
"Caco2","SMILE_SVR_TAN","0.1","0.0","cdk_fp","4","0.8197755921829678","0.8771011343289995","0.7664694795628934","0.8157561626570103"
"Caco2","SMILE_SVR_TAN","1.0","0.0","cdk_fp","4","0.6799731961152146","0.6920130285172001","0.6238090226823995","0.7240975371460441"
"Caco2","SMILE_SVR_TAN","10.0","0.0","cdk_fp","4","0.6762687924966052","0.6805061194840701","0.6221797834742672","0.7261204745314784"
"Caco2","SMILE_SVR_TAN","0.001","1.0","cdk_fp","4","0.8528922619506224","0.9106040020816969","0.8106080020988379","0.8374647816713328"
"Caco2","SMILE_SVR_TAN","0.01","1.0","cdk_fp","4","0.795719041460098","0.8464600486476273","0.7396148543660234","0.8010822213666431"
"Caco2","SMILE_SVR_TAN","0.1","1.0","cdk_fp","4","0.6384278935313137","0.6305821540018417","0.6070877574980793","0.67761376909402"
"Caco2","SMILE_SVR_TAN","1.0","1.0","cdk_fp","4","0.6358224607425272","0.6231501006930747","0.6048813792977294","0.6794359022367774"
"Caco2","SMILE_SVR_TAN","10.0","1.0","cdk_fp","4","0.6358224607425272","0.6231501006930747","0.6048813792977294","0.6794359022367774"
"Caco2","SMILE_SVR_TAN","0.001","2.0","cdk_fp","4","0.8300985730034771","0.8762678870795576","0.7864053887768112","0.8276224431540624"
"Caco2","SMILE_SVR_TAN","0.01","2.0","cdk_fp","4","0.6999253633296089","0.7216474789309002","0.6604255553160898","0.7177030557418367"
"Caco2","SMILE_SVR_TAN","0.1","2.0","cdk_fp","4","0.6258562050427846","0.6081384661618982","0.6046738918343686","0.664756257132087"
"Caco2","SMILE_SVR_TAN","1.0","2.0","cdk_fp","4","0.6258562050427846","0.6081384661618982","0.6046738918343686","0.664756257132087"
"Caco2","SMILE_SVR_TAN","10.0","2.0","cdk_fp","4","0.6258562050427846","0.6081384661618982","0.6046738918343686","0.664756257132087"
"Caco2","SMILE_SVR_TAN","0.001","3.0","cdk_fp","4","0.7867131389291712","0.8332313775063558","0.7273187617367135","0.7995892775444443"
"Caco2","SMILE_SVR_TAN","0.01","3.0","cdk_fp","4","0.6268281780179068","0.6107795937068841","0.6121890967457618","0.6575158436010743"
"Caco2","SMILE_SVR_TAN","0.1","3.0","cdk_fp","4","0.621865374806798","0.6021068492503584","0.6058876913804766","0.6576015837895589"
"Caco2","SMILE_SVR_TAN","1.0","3.0","cdk_fp","4","0.621865374806798","0.6021068492503584","0.6058876913804766","0.6576015837895589"
"Caco2","SMILE_SVR_TAN","10.0","3.0","cdk_fp","4","0.621865374806798","0.6021068492503584","0.6058876913804766","0.6576015837895589"
"Caco2","SMILE_SVR_TAN","0.001","0.0","rdkit_fp","5","0.8566844365576336","0.9191831661230518","0.8101773794240011","0.8406927641258478"
"Caco2","SMILE_SVR_TAN","0.01","0.0","rdkit_fp","5","0.8547151055439693","0.915636037432849","0.8087094546262672","0.8397998245727922"
"Caco2","SMILE_SVR_TAN","0.1","0.0","rdkit_fp","5","0.8292343878050326","0.8832359124656671","0.7813695410811979","0.8230977098682325"
"Caco2","SMILE_SVR_TAN","1.0","0.0","rdkit_fp","5","0.7110031244417261","0.725681056676891","0.6436548300563856","0.7636734865919018"
"Caco2","SMILE_SVR_TAN","10.0","0.0","rdkit_fp","5","0.7062000882650222","0.7126627467421307","0.6426794162216634","0.7632581018312723"
"Caco2","SMILE_SVR_TAN","0.001","1.0","rdkit_fp","5","0.8490084698897977","0.9039947375371975","0.8046713686903604","0.8383593034418352"
"Caco2","SMILE_SVR_TAN","0.01","1.0","rdkit_fp","5","0.7657635688443069","0.8047477886295705","0.7103580408445995","0.7821848770587503"
"Caco2","SMILE_SVR_TAN","0.1","1.0","rdkit_fp","5","0.6624497248189387","0.6533505831210319","0.6199992350539676","0.7139993562818167"
"Caco2","SMILE_SVR_TAN","1.0","1.0","rdkit_fp","5","0.6619666098196889","0.6533505831210319","0.6199992350539676","0.7125500112840673"
"Caco2","SMILE_SVR_TAN","10.0","1.0","rdkit_fp","5","0.6619666098196889","0.6533505831210319","0.6199992350539676","0.7125500112840673"
"Caco2","SMILE_SVR_TAN","0.001","2.0","rdkit_fp","5","0.7919148232305183","0.8338194601622986","0.7385487668607962","0.8033762426684604"
"Caco2","SMILE_SVR_TAN","0.01","2.0","rdkit_fp","5","0.6473184037790082","0.633163429654014","0.614705316561814","0.6940864651211966"
"Caco2","SMILE_SVR_TAN","0.1","2.0","rdkit_fp","5","0.648803871330968","0.636949990058185","0.6147369279862306","0.6947246959484883"
"Caco2","SMILE_SVR_TAN","1.0","2.0","rdkit_fp","5","0.648803871330968","0.636949990058185","0.6147369279862306","0.6947246959484883"
"Caco2","SMILE_SVR_TAN","10.0","2.0","rdkit_fp","5","0.648803871330968","0.636949990058185","0.6147369279862306","0.6947246959484883"
"Caco2","SMILE_SVR_TAN","0.001","3.0","rdkit_fp","5","0.6979737565632488","0.7176162279438569","0.6541942359615798","0.7221108057843099"
"Caco2","SMILE_SVR_TAN","0.01","3.0","rdkit_fp","5","0.6433486397869523","0.6302879824340136","0.6132688215533906","0.6864891153734529"
"Caco2","SMILE_SVR_TAN","0.1","3.0","rdkit_fp","5","0.6433486397869523","0.6302879824340136","0.6132688215533906","0.6864891153734529"
"Caco2","SMILE_SVR_TAN","1.0","3.0","rdkit_fp","5","0.6433486397869523","0.6302879824340136","0.6132688215533906","0.6864891153734529"
"Caco2","SMILE_SVR_TAN","10.0","3.0","rdkit_fp","5","0.6433486397869523","0.6302879824340136","0.6132688215533906","0.6864891153734529"
"Caco2","SMILE_SVR_TAN","0.001","0.0","cdk_fp","5","0.8566468341605162","0.9192018269718174","0.8100894295552186","0.8406492459545125"
"Caco2","SMILE_SVR_TAN","0.01","0.0","cdk_fp","5","0.8543307036497104","0.9157909262835682","0.8078246007045734","0.8393765839609897"
"Caco2","SMILE_SVR_TAN","0.1","0.0","cdk_fp","5","0.8236601813810713","0.8821661781732889","0.7707192719278301","0.8180950940420949"
"Caco2","SMILE_SVR_TAN","1.0","0.0","cdk_fp","5","0.6938377089784873","0.7100426153607228","0.6289519734576298","0.7425185381171094"
"Caco2","SMILE_SVR_TAN","10.0","0.0","cdk_fp","5","0.6908888243752234","0.6995626674262829","0.6281242685440532","0.7449795371553337"
"Caco2","SMILE_SVR_TAN","0.001","1.0","cdk_fp","5","0.8449024202607283","0.9012780076782854","0.8000364029260648","0.8333928501778347"
"Caco2","SMILE_SVR_TAN","0.01","1.0","cdk_fp","5","0.750585981664824","0.7966218377291102","0.6886215195357427","0.7665145877296192"
"Caco2","SMILE_SVR_TAN","0.1","1.0","cdk_fp","5","0.6461086819985332","0.6378972102197256","0.6091736476147442","0.6912551881611301"
"Caco2","SMILE_SVR_TAN","1.0","1.0","cdk_fp","5","0.6458040501831513","0.6365864320374716","0.6091736476147442","0.6916520708972381"
"Caco2","SMILE_SVR_TAN","10.0","1.0","cdk_fp","5","0.6458040501831513","0.6365864320374716","0.6091736476147442","0.6916520708972381"
"Caco2","SMILE_SVR_TAN","0.001","2.0","cdk_fp","5","0.7763520633731508","0.821169234471582","0.718492823507355","0.7893941321405151"
"Caco2","SMILE_SVR_TAN","0.01","2.0","cdk_fp","5","0.6299854450602658","0.6155325398397605","0.6046833064065765","0.6697404889344603"
"Caco2","SMILE_SVR_TAN","0.1","2.0","cdk_fp","5","0.6311537881100819","0.615985757429128","0.6043958185845925","0.6730797883165253"
"Caco2","SMILE_SVR_TAN","1.0","2.0","cdk_fp","5","0.6311537881100819","0.615985757429128","0.6043958185845925","0.6730797883165253"
"Caco2","SMILE_SVR_TAN","10.0","2.0","cdk_fp","5","0.6311537881100819","0.615985757429128","0.6043958185845925","0.6730797883165253"
"Caco2","SMILE_SVR_TAN","0.001","3.0","cdk_fp","5","0.6801689449501849","0.6918048359057737","0.6514573835572316","0.6972446153875496"
"Caco2","SMILE_SVR_TAN","0.01","3.0","cdk_fp","5","0.6253436485204942","0.6073473080539852","0.6047534811700404","0.6639301563374568"
"Caco2","SMILE_SVR_TAN","0.1","3.0","cdk_fp","5","0.6253436485204942","0.6073473080539852","0.6047534811700404","0.6639301563374568"
"Caco2","SMILE_SVR_TAN","1.0","3.0","cdk_fp","5","0.6253436485204942","0.6073473080539852","0.6047534811700404","0.6639301563374568"
"Caco2","SMILE_SVR_TAN","10.0","3.0","cdk_fp","5","0.6253436485204942","0.6073473080539852","0.6047534811700404","0.6639301563374568"
"Xanthine-Bostaurus","SMILE_SVR_TAN","0.001","0.0","rdkit_fp","2","1.6878762308562365","1.7478856847118782","1.7265715381255677","1.5891714697312636"
"Xanthine-Bostaurus","SMILE_SVR_TAN","0.01","0.0","rdkit_fp","2","1.5748839535484136","1.635709139910405","1.614941550008431","1.474001170726405"
"Xanthine-Bostaurus","SMILE_SVR_TAN","0.1","0.0","rdkit_fp","2","0.9401253891937472","0.9754355383880522","1.0203095443920234","0.8246310848011664"
"Xanthine-Bostaurus","SMILE_SVR_TAN","1.0","0.0","rdkit_fp","2","0.6850168891584069","0.7299854212900441","0.7700885372131343","0.554976708972042"
"Xanthine-Bostaurus","SMILE_SVR_TAN","10.0","0.0","rdkit_fp","2","0.5963890794412849","0.6767560621700406","0.6111228936932559","0.5012882824605581"
"Xanthine-Bostaurus","SMILE_SVR_TAN","0.001","1.0","rdkit_fp","2","1.6686845930717322","1.7278015435558374","1.7085158108548986","1.5697364248044607"
"Xanthine-Bostaurus","SMILE_SVR_TAN","0.01","1.0","rdkit_fp","2","1.419322776234675","1.4826987440973567","1.461564069933592","1.3137055146730765"
