"NAME [String]","METHOD [String]","numTrees [Int]","featuresColumn [String]","foldSize [Int]","maxDepth [Int]","rmse [Double]","rmse_1 [Double]","rmse_2 [Double]","rmse_3 [Double]"
"TB_SRI","WEKA_FOLD_RFR","30","cdk_fp","1000","30","0.6327806893579758","0.6400819318759993","0.6308077893895718","0.627452346808356"
"TB_SRI","WEKA_FOLD_RFR","40","cdk_fp","1000","30","0.6318425008233183","0.6364238411850749","0.6294049483716646","0.6296987129132152"
"TB_SRI","WEKA_FOLD_RFR","50","cdk_fp","1000","30","0.6310400755499924","0.6363844625267359","0.6274026221226398","0.6293331420006013"
"TB_SRI","WEKA_FOLD_RFR","60","cdk_fp","1000","30","0.6284645265782232","0.6342681761603625","0.6229106864963299","0.628214717077977"
"TB_SRI","WEKA_FOLD_RFR","70","cdk_fp","1000","30","0.6273022669256078","0.6341818430794545","0.621623003308674","0.6261019543886951"
"TB_SRI","WEKA_FOLD_RFR","30","rdkit_fp","2000","30","0.623010393804035","0.6336529381157653","0.6163589860901062","0.6190192572062335"
"TB_SRI","WEKA_FOLD_RFR","40","rdkit_fp","2000","30","0.6237259769297337","0.6314715603855723","0.6178812088070332","0.6218251615965956"
"TB_SRI","WEKA_FOLD_RFR","50","rdkit_fp","2000","30","0.6238541484278336","0.630588313834585","0.619006732892779","0.6219673985561369"
"TB_SRI","WEKA_FOLD_RFR","60","rdkit_fp","2000","30","0.6230657544814012","0.6292229823389109","0.6176110076055688","0.6223632734997236"
"TB_SRI","WEKA_FOLD_RFR","70","rdkit_fp","2000","30","0.6222837565401664","0.6284579126376958","0.616409665846263","0.6219836911365406"
"TB_SRI","WEKA_FOLD_RFR","30","cdk_fp","2000","30","0.6287840266032125","0.6328691878533647","0.6249972528192067","0.6284856391370665"
"TB_SRI","WEKA_FOLD_RFR","40","cdk_fp","2000","30","0.628131985609225","0.6325366345527597","0.6250470917226798","0.6268122305522353"
"TB_SRI","WEKA_FOLD_RFR","50","cdk_fp","2000","30","0.6275450204654649","0.6314034416837891","0.6234781186399524","0.6277535010726532"
"TB_SRI","WEKA_FOLD_RFR","60","cdk_fp","2000","30","0.628429832785745","0.6324005794170567","0.6242571831686772","0.6286317357715014"
"TB_SRI","WEKA_FOLD_RFR","70","cdk_fp","2000","30","0.6266480711825363","0.630166302786749","0.6231263011581966","0.6266516096026634"
"TB_SRI","WEKA_FOLD_RFR","30","rdkit_fp","500","40","0.6305430952859574","0.6341206441566929","0.6264959565849697","0.6310126851162097"
"TB_SRI","WEKA_FOLD_RFR","40","rdkit_fp","500","40","0.6275070073495336","0.6336643082966348","0.621673994603769","0.6271827191481969"
"TB_SRI","WEKA_FOLD_RFR","50","rdkit_fp","500","40","0.6253797739454661","0.6312517994580057","0.6195462720690804","0.6253412503093122"
"TB_SRI","WEKA_FOLD_RFR","60","rdkit_fp","500","40","0.6238932159392152","0.6304834389105756","0.6163909555663593","0.6248052533407108"
"TB_SRI","WEKA_FOLD_RFR","70","rdkit_fp","500","40","0.6217765761536379","0.6280941932742166","0.6150483379906885","0.6221871971960086"
"TB_SRI","WEKA_FOLD_RFR","30","cdk_fp","500","40","0.6330143765892234","0.634980992244038","0.6315810710080094","0.6324810665156227"
"TB_SRI","WEKA_FOLD_RFR","40","cdk_fp","500","40","0.629896997080624","0.6341314029550109","0.6273854673035743","0.6281741209832871"
"TB_SRI","WEKA_FOLD_RFR","50","cdk_fp","500","40","0.6293721887624297","0.635681843022023","0.6255880994519657","0.6268466238133007"
"TB_SRI","WEKA_FOLD_RFR","60","cdk_fp","500","40","0.6276906250080416","0.6333639493273022","0.6239753586462494","0.6257325670505735"
"TB_SRI","WEKA_FOLD_RFR","70","cdk_fp","500","40","0.627139105439227","0.6321758759649004","0.6224650071030947","0.6267764332496859"
"TB_SRI","WEKA_FOLD_RFR","30","rdkit_fp","1000","40","0.6236417056978273","0.630182127822287","0.6211593337078786","0.6195836555633163"
"TB_SRI","WEKA_FOLD_RFR","40","rdkit_fp","1000","40","0.6230553584775902","0.6277304643606536","0.6219174099708771","0.6195182011012399"
"TB_SRI","WEKA_FOLD_RFR","50","rdkit_fp","1000","40","0.6223000799249999","0.6267183231237227","0.6189044897980154","0.6212774268532618"
"TB_SRI","WEKA_FOLD_RFR","60","rdkit_fp","1000","40","0.620376520595659","0.6240482006566028","0.61674692009696","0.6203344410334143"
"TB_SRI","WEKA_FOLD_RFR","70","rdkit_fp","1000","40","0.6201193343502688","0.6232624016004077","0.617684350167189","0.6194112512832095"
"TB_SRI","WEKA_FOLD_RFR","30","cdk_fp","1000","40","0.6272485044980992","0.6372955559127723","0.6193956892686848","0.6250542683128407"
"TB_SRI","WEKA_FOLD_RFR","40","cdk_fp","1000","40","0.6261461912595391","0.6374159622925052","0.6179156027181385","0.6231070087679738"
"TB_SRI","WEKA_FOLD_RFR","50","cdk_fp","1000","40","0.6250326031611755","0.6367169004113413","0.6172077730409864","0.6211731360311987"
"TB_SRI","WEKA_FOLD_RFR","60","cdk_fp","1000","40","0.6249106631137956","0.6347630489340428","0.6174245674647839","0.62254437294256"
"TB_SRI","WEKA_FOLD_RFR","70","cdk_fp","1000","40","0.6230988844413595","0.6328286173893889","0.6153321322325594","0.6211359037021303"
"TB_SRI","WEKA_FOLD_RFR","30","rdkit_fp","2000","40","0.620296852578366","0.6180665127628853","0.6207010476295108","0.6221229973427019"
"TB_SRI","WEKA_FOLD_RFR","40","rdkit_fp","2000","40","0.6208878106801664","0.6212079331397068","0.620043463610333","0.6214120352904595"
"TB_SRI","WEKA_FOLD_RFR","50","rdkit_fp","2000","40","0.621278743803115","0.6224453489946772","0.6196758723434892","0.6217150100711786"
"TB_SRI","WEKA_FOLD_RFR","60","rdkit_fp","2000","40","0.6203155560207064","0.6225615697360184","0.6168612609913071","0.621523837334794"
"TB_SRI","WEKA_FOLD_RFR","70","rdkit_fp","2000","40","0.6196068693867125","0.6230611058291416","0.6160378227276603","0.6197216796033356"
"TB_SRI","WEKA_FOLD_RFR","30","cdk_fp","2000","40","0.6299011308561416","0.6362829422805237","0.628810945273276","0.6246095050146254"
"TB_SRI","WEKA_FOLD_RFR","40","cdk_fp","2000","40","0.6285265141490074","0.6366133941771093","0.6255850730782103","0.6233810751917029"
"TB_SRI","WEKA_FOLD_RFR","50","cdk_fp","2000","40","0.628399732303076","0.6356125682500858","0.623882879947275","0.6257037487118671"
"TB_SRI","WEKA_FOLD_RFR","60","cdk_fp","2000","40","0.6281189416937296","0.6336060295837062","0.6239009024968056","0.6268498930006772"
"TB_SRI","WEKA_FOLD_RFR","70","cdk_fp","2000","40","0.626446867180479","0.6315619640252296","0.6223691689791644","0.6254094685370432"
"TB_SRI","WEKA_FOLD_RFR","30","rdkit_fp","500","50","0.6281494983885704","0.6311974617360794","0.6200015052315049","0.6332495281981266"
"TB_SRI","WEKA_FOLD_RFR","40","rdkit_fp","500","50","0.6256565956514278","0.6289353693024204","0.6177028528374174","0.6303315648144456"
"TB_SRI","WEKA_FOLD_RFR","50","rdkit_fp","500","50","0.6233403719781377","0.6263110645469637","0.6161078376077221","0.6276022137797272"
"TB_SRI","WEKA_FOLD_RFR","60","rdkit_fp","500","50","0.6214059576056954","0.625196744621314","0.6135798878934213","0.6254412403023507"
"TB_SRI","WEKA_FOLD_RFR","70","rdkit_fp","500","50","0.6207971029155871","0.6236467933740864","0.6142309324018459","0.6245135829708288"
"TB_SRI","WEKA_FOLD_RFR","30","cdk_fp","500","50","0.6340016232063012","0.6399741304091267","0.6280064705120806","0.6340242686976965"
"TB_SRI","WEKA_FOLD_RFR","40","cdk_fp","500","50","0.6327604261915449","0.6367895449285511","0.6267686147308479","0.6347231189152357"
"TB_SRI","WEKA_FOLD_RFR","50","cdk_fp","500","50","0.6297392186227756","0.6347871681560389","0.6220551041503375","0.6323753835619506"
"TB_SRI","WEKA_FOLD_RFR","60","cdk_fp","500","50","0.6266842132092263","0.6324900013764713","0.6187325215717875","0.6288301166794202"
"TB_SRI","WEKA_FOLD_RFR","70","cdk_fp","500","50","0.624920459576991","0.6294895311641713","0.6169760983666576","0.6282957492001442"
"TB_SRI","WEKA_FOLD_RFR","30","rdkit_fp","1000","50","0.6237995371204781","0.6277087417221422","0.6173739906254054","0.6263158790138867"
"TB_SRI","WEKA_FOLD_RFR","40","rdkit_fp","1000","50","0.6224158918653925","0.6283885073194223","0.6154349165569054","0.6234242517198497"
"TB_SRI","WEKA_FOLD_RFR","50","rdkit_fp","1000","50","0.6223705627890141","0.6280443539971774","0.6143902073578448","0.6246771270120203"
"TB_SRI","WEKA_FOLD_RFR","60","rdkit_fp","1000","50","0.620829304862576","0.6272167306996005","0.6130943699064648","0.6221768139816625"
"TB_SRI","WEKA_FOLD_RFR","70","rdkit_fp","1000","50","0.6205530410333923","0.6257867464151661","0.6137442741623742","0.6221281025226365"
"TB_SRI","WEKA_FOLD_RFR","30","cdk_fp","1000","50","0.6276146592173794","0.6393360632687463","0.6229820134311438","0.6205259009522481"
"TB_SRI","WEKA_FOLD_RFR","40","cdk_fp","1000","50","0.6259735778464076","0.6373030634933792","0.6213893811078326","0.619228288938011"
"TB_SRI","WEKA_FOLD_RFR","50","cdk_fp","1000","50","0.626265824096126","0.6365762982747903","0.6209237923577733","0.6212973816558143"
"TB_SRI","WEKA_FOLD_RFR","60","cdk_fp","1000","50","0.6250561714669404","0.6359940111986272","0.6181634617911558","0.6210110414110378"
"TB_SRI","WEKA_FOLD_RFR","70","cdk_fp","1000","50","0.6232507961473398","0.6333766127280133","0.6158662203674894","0.620509555346517"
"TB_SRI","WEKA_FOLD_RFR","30","rdkit_fp","2000","50","0.6198803860443995","0.6209871218912978","0.6186876556390506","0.6199663806028501"
"TB_SRI","WEKA_FOLD_RFR","40","rdkit_fp","2000","50","0.6206008419053445","0.6225662569619019","0.6193045400326744","0.619931728721457"
"TB_SRI","WEKA_FOLD_RFR","50","rdkit_fp","2000","50","0.6207633852500593","0.6214722541971334","0.6204545885646996","0.6203633129883449"
"TB_SRI","WEKA_FOLD_RFR","60","rdkit_fp","2000","50","0.6200215498356036","0.6213555745702161","0.617619728295984","0.6210893466406109"
"TB_SRI","WEKA_FOLD_RFR","70","rdkit_fp","2000","50","0.6186271868674227","0.6216755010647064","0.6157245180767275","0.6184815414608342"
"TB_SRI","WEKA_FOLD_RFR","30","cdk_fp","2000","50","0.6270153201339513","0.6253671909005447","0.6266963065240567","0.6289824629772524"
"TB_SRI","WEKA_FOLD_RFR","40","cdk_fp","2000","50","0.6247666130364955","0.6271098485471183","0.6222151162602283","0.6249748743021398"
"TB_SRI","WEKA_FOLD_RFR","50","cdk_fp","2000","50","0.6241303668624277","0.6262182659241561","0.6212677922483697","0.6249050424147574"
"TB_SRI","WEKA_FOLD_RFR","60","cdk_fp","2000","50","0.6237637647953013","0.6249810463053195","0.6224209047905207","0.6238893432900636"
"TB_SRI","WEKA_FOLD_RFR","70","cdk_fp","2000","50","0.6228423924996761","0.6245840395398465","0.6206297303246672","0.6233134076345148"
"MalariaNovartis","WEKA_FOLD_RFR","30","rdkit_fp","500","15","0.552373626059544","0.5514267988067846","0.5520366108596234","0.553657468512224"
"MalariaNovartis","WEKA_FOLD_RFR","40","rdkit_fp","500","15","0.5522673112356545","0.5523867785420188","0.5511107785669657","0.553304376597979"
"MalariaNovartis","WEKA_FOLD_RFR","50","rdkit_fp","500","15","0.551925832738907","0.551856802597269","0.5508130989981236","0.5531075966213286"
"MalariaNovartis","WEKA_FOLD_RFR","60","rdkit_fp","500","15","0.5513249093682225","0.5500726434535892","0.5505946593239687","0.5533074253271096"
"MalariaNovartis","WEKA_FOLD_RFR","70","rdkit_fp","500","15","0.5514230410454907","0.550631648591721","0.550938553372129","0.5526989211726219"
"MalariaNovartis","WEKA_FOLD_RFR","30","cdk_fp","500","15","0.5538968193674383","0.55478310703624","0.5533590967161767","0.5535482543498981"
"MalariaNovartis","WEKA_FOLD_RFR","40","cdk_fp","500","15","0.5526881628003872","0.5530932979578936","0.551993035089898","0.55297815535337"
"MalariaNovartis","WEKA_FOLD_RFR","50","cdk_fp","500","15","0.5525409240135543","0.5524260478677057","0.5526482324437594","0.552548491729198"
"MalariaNovartis","WEKA_FOLD_RFR","60","cdk_fp","500","15","0.5526427295182295","0.5523216992459673","0.5522953200134506","0.5533111692952705"
"MalariaNovartis","WEKA_FOLD_RFR","70","cdk_fp","500","15","0.5521989765713692","0.5518220273789093","0.5520972579067989","0.5526776444283993"
"MalariaNovartis","WEKA_FOLD_RFR","30","rdkit_fp","1000","15","0.5588610722089631","0.5551114725066988","0.5616439172772258","0.5598278268429645"
"MalariaNovartis","WEKA_FOLD_RFR","40","rdkit_fp","1000","15","0.5587289800879641","0.5552540352543905","0.5612177739183021","0.5597151310911999"
"MalariaNovartis","WEKA_FOLD_RFR","50","rdkit_fp","1000","15","0.558801748009298","0.5560180990602395","0.5610012325015499","0.5593859124661047"
"MalariaNovartis","WEKA_FOLD_RFR","60","rdkit_fp","1000","15","0.5587587223809288","0.5566838038484374","0.5602485294219104","0.5593438338724388"
"MalariaNovartis","WEKA_FOLD_RFR","70","rdkit_fp","1000","15","0.5587673654028383","0.5566633794365009","0.5601822281976312","0.5594564885743832"
"MalariaNovartis","WEKA_FOLD_RFR","30","cdk_fp","1000","15","0.5595113399221471","0.5564237784219918","0.5630239868992758","0.5590862544451738"
"MalariaNovartis","WEKA_FOLD_RFR","40","cdk_fp","1000","15","0.5597103678954104","0.5567433973210555","0.5635714766014308","0.5588162297637449"
"MalariaNovartis","WEKA_FOLD_RFR","50","cdk_fp","1000","15","0.5598088379278786","0.5573768380482732","0.563457383858579","0.5585922918767835"
"MalariaNovartis","WEKA_FOLD_RFR","60","cdk_fp","1000","15","0.5594848115030333","0.5572359538788643","0.5628230100382787","0.5583954705919569"
"MalariaNovartis","WEKA_FOLD_RFR","70","cdk_fp","1000","15","0.5596779586786843","0.5579517259178082","0.5618789521651731","0.5592031979530718"
"MalariaNovartis","WEKA_FOLD_RFR","30","rdkit_fp","2000","15","0.5706419208447465","0.572445755400011","0.5697336690716688","0.5697463380625601"
"MalariaNovartis","WEKA_FOLD_RFR","40","rdkit_fp","2000","15","0.5710518804699042","0.5737116664612417","0.5696121685295356","0.5698318064189353"
"MalariaNovartis","WEKA_FOLD_RFR","50","rdkit_fp","2000","15","0.5702823800897686","0.571909939902795","0.5697587578764355","0.5691784424900752"
"MalariaNovartis","WEKA_FOLD_RFR","60","rdkit_fp","2000","15","0.5698265427145799","0.5707145816367162","0.5694935239902548","0.5692715225167687"
"MalariaNovartis","WEKA_FOLD_RFR","70","rdkit_fp","2000","15","0.569355494777026","0.5698286950095487","0.56961727942968","0.5686205098918492"
"MalariaNovartis","WEKA_FOLD_RFR","30","cdk_fp","2000","15","0.5723420191176753","0.5745401821267684","0.5706513398539353","0.5718345353723224"
"MalariaNovartis","WEKA_FOLD_RFR","40","cdk_fp","2000","15","0.5709669954639697","0.5721057364439264","0.570520845171095","0.5702744047768877"
"MalariaNovartis","WEKA_FOLD_RFR","50","cdk_fp","2000","15","0.5704018514663973","0.5714879348284035","0.5696786400318572","0.5700389795389311"
"MalariaNovartis","WEKA_FOLD_RFR","60","cdk_fp","2000","15","0.5700340761727644","0.5702253750990376","0.570074732457016","0.5698021209622396"
"MalariaNovartis","WEKA_FOLD_RFR","70","cdk_fp","2000","15","0.569640313539126","0.5702564761450037","0.5691334066200309","0.5695310578523435"
"MalariaNovartis","WEKA_FOLD_RFR","30","rdkit_fp","500","20","0.5448713033429686","0.5442264176319321","0.543769068093675","0.5466184243032989"
"MalariaNovartis","WEKA_FOLD_RFR","40","rdkit_fp","500","20","0.5441286235299833","0.5435145308400819","0.5427884218423523","0.5460829179075155"
"MalariaNovartis","WEKA_FOLD_RFR","50","rdkit_fp","500","20","0.5432424489806582","0.5429831770224188","0.5423476300434406","0.5443965398761152"
"MalariaNovartis","WEKA_FOLD_RFR","60","rdkit_fp","500","20","0.5424997420183749","0.542008593368161","0.5419645170117567","0.5435261156752069"
"MalariaNovartis","WEKA_FOLD_RFR","70","rdkit_fp","500","20","0.5421670629869922","0.5419194024910478","0.5413387507134222","0.5432430357565069"
"MalariaNovartis","WEKA_FOLD_RFR","30","cdk_fp","500","20","0.5469153854568286","0.542290549985761","0.5501801596021312","0.5482754467825938"
"MalariaNovartis","WEKA_FOLD_RFR","40","cdk_fp","500","20","0.5454310279372812","0.5415033386314657","0.5469797859047473","0.5478099592756305"
"MalariaNovartis","WEKA_FOLD_RFR","50","cdk_fp","500","20","0.5447524205898794","0.54092474330827","0.5465481012628925","0.5467844171984758"
"MalariaNovartis","WEKA_FOLD_RFR","60","cdk_fp","500","20","0.543864897556808","0.5401539359713674","0.5449297247227249","0.5465110319763316"
"MalariaNovartis","WEKA_FOLD_RFR","70","cdk_fp","500","20","0.5430119248182445","0.5390218708292072","0.5435948522236699","0.5464190514018565"
"MalariaNovartis","WEKA_FOLD_RFR","30","rdkit_fp","1000","20","0.5493418027261515","0.5470720746839896","0.5508790770666623","0.5500742564278027"
"MalariaNovartis","WEKA_FOLD_RFR","40","rdkit_fp","1000","20","0.5493745841007197","0.546260970240536","0.5508722124638483","0.5509905695977749"
"MalariaNovartis","WEKA_FOLD_RFR","50","rdkit_fp","1000","20","0.5492399125829716","0.5461210071495962","0.5507813901419085","0.55081734045741"
"MalariaNovartis","WEKA_FOLD_RFR","60","rdkit_fp","1000","20","0.5486397666787066","0.5459393370470702","0.5497783963979285","0.5502015665911213"
"MalariaNovartis","WEKA_FOLD_RFR","70","rdkit_fp","1000","20","0.5483737838575967","0.5452692461483762","0.5494004174560828","0.5504516879683311"
"MalariaNovartis","WEKA_FOLD_RFR","30","cdk_fp","1000","20","0.5510689477572017","0.5441547399863144","0.5541935531474661","0.5548585501378247"
"MalariaNovartis","WEKA_FOLD_RFR","40","cdk_fp","1000","20","0.5504818547215024","0.54422106859881","0.5537706508042043","0.5534538447614925"
"MalariaNovartis","WEKA_FOLD_RFR","50","cdk_fp","1000","20","0.5498710292995885","0.5450230238705462","0.5525455066310179","0.5520445573972014"
"MalariaNovartis","WEKA_FOLD_RFR","60","cdk_fp","1000","20","0.5494248565912988","0.5442271508890368","0.5517745887564455","0.552272830128414"
"MalariaNovartis","WEKA_FOLD_RFR","70","cdk_fp","1000","20","0.5490312508246876","0.5445552564841172","0.5504142900809031","0.5521242059090425"
"MalariaNovartis","WEKA_FOLD_RFR","30","rdkit_fp","2000","20","0.5605484337580066","0.561854228144798","0.5600374518028288","0.5597536213263927"
"MalariaNovartis","WEKA_FOLD_RFR","40","rdkit_fp","2000","20","0.560044352972011","0.5609380789950597","0.5599367649447224","0.5592582149762511"
"MalariaNovartis","WEKA_FOLD_RFR","50","rdkit_fp","2000","20","0.5597915859777428","0.5611714120394211","0.5599994258804852","0.5582039200133221"
"MalariaNovartis","WEKA_FOLD_RFR","60","rdkit_fp","2000","20","0.5589862738967661","0.559831392838847","0.5589445067068647","0.5581829221445868"
"MalariaNovartis","WEKA_FOLD_RFR","70","rdkit_fp","2000","20","0.558480771744314","0.5593404631017337","0.5587057498947384","0.5573961022364698"
"MalariaNovartis","WEKA_FOLD_RFR","30","cdk_fp","2000","20","0.56201055891678","0.5616791145317053","0.5624854236034186","0.5618671386152161"
"MalariaNovartis","WEKA_FOLD_RFR","40","cdk_fp","2000","20","0.5608023606049188","0.5594809557873034","0.5621497929393614","0.5607763330880917"
"MalariaNovartis","WEKA_FOLD_RFR","50","cdk_fp","2000","20","0.560096029874284","0.5585276204957929","0.5614262282540925","0.5603342408729666"
"MalariaNovartis","WEKA_FOLD_RFR","60","cdk_fp","2000","20","0.5596134032261122","0.5577346014151837","0.5611778691803937","0.559927739082759"
"MalariaNovartis","WEKA_FOLD_RFR","70","cdk_fp","2000","20","0.5593157814357872","0.5581161866929815","0.5602514918584607","0.5595796657559193"
"MalariaNovartis","WEKA_FOLD_RFR","30","rdkit_fp","500","30","0.5397419926893466","0.5389477263627761","0.5384042422486697","0.541874009456594"
"MalariaNovartis","WEKA_FOLD_RFR","40","rdkit_fp","500","30","0.5385560128987247","0.5367902520408081","0.5389311073969436","0.5399466792584223"
"MalariaNovartis","WEKA_FOLD_RFR","50","rdkit_fp","500","30","0.5376037728633538","0.5351978799235639","0.5385113347426859","0.5391021039238117"
"MalariaNovartis","WEKA_FOLD_RFR","60","rdkit_fp","500","30","0.5371832915129207","0.5340972411186946","0.5386424845836938","0.5388101488363738"
"MalariaNovartis","WEKA_FOLD_RFR","70","rdkit_fp","500","30","0.5359483979305462","0.5327236813136109","0.5372382766037019","0.5378832358743257"
"MalariaNovartis","WEKA_FOLD_RFR","30","cdk_fp","500","30","0.5414307186171531","0.535921297281625","0.5428005910715129","0.5455702674983212"
"MalariaNovartis","WEKA_FOLD_RFR","40","cdk_fp","500","30","0.5399967856030056","0.5364973749078428","0.5399334748139755","0.5435595070871986"
"MalariaNovartis","WEKA_FOLD_RFR","50","cdk_fp","500","30","0.5396390933109106","0.535792486247063","0.5394688810662359","0.5436559126194331"
"MalariaNovartis","WEKA_FOLD_RFR","60","cdk_fp","500","30","0.5393489427449983","0.5363652801195694","0.5390373953196905","0.5426441527957351"
"MalariaNovartis","WEKA_FOLD_RFR","70","cdk_fp","500","30","0.5385962981517524","0.5357041248964038","0.5387178598699544","0.5413669096888987"
"MalariaNovartis","WEKA_FOLD_RFR","30","rdkit_fp","1000","30","0.5411064247172336","0.5352709816472463","0.544342933306599","0.5437053591978556"
"MalariaNovartis","WEKA_FOLD_RFR","40","rdkit_fp","1000","30","0.5404937215972501","0.535711370826786","0.5431138808382647","0.5426559131266996"
"MalariaNovartis","WEKA_FOLD_RFR","50","rdkit_fp","1000","30","0.5390454810711184","0.5345523752361554","0.5420963045254358","0.5404877634517643"
"MalariaNovartis","WEKA_FOLD_RFR","60","rdkit_fp","1000","30","0.5385398255803967","0.5346822101672511","0.5420057037329759","0.5389315628409631"
"MalariaNovartis","WEKA_FOLD_RFR","70","rdkit_fp","1000","30","0.5379118217403264","0.5338415409248533","0.5415742002293387","0.5383197240667874"
"MalariaNovartis","WEKA_FOLD_RFR","30","cdk_fp","1000","30","0.5422869724428923","0.5385957305377566","0.5442080379481756","0.5440571488427446"
"MalariaNovartis","WEKA_FOLD_RFR","40","cdk_fp","1000","30","0.5418777314588582","0.5383428049075183","0.5441382138373204","0.5431521756317359"
"MalariaNovartis","WEKA_FOLD_RFR","50","cdk_fp","1000","30","0.5413061206731944","0.5373408894568522","0.5437511326034469","0.5428263399592841"
"MalariaNovartis","WEKA_FOLD_RFR","60","cdk_fp","1000","30","0.5404921275296314","0.5360561294881181","0.5427370544569307","0.5426831986438455"
"MalariaNovartis","WEKA_FOLD_RFR","70","cdk_fp","1000","30","0.5397884234921677","0.5360761138635869","0.541520024233527","0.5417691323793893"
"MalariaNovartis","WEKA_FOLD_RFR","30","rdkit_fp","2000","30","0.5485939116464299","0.545397579658197","0.5502744314434602","0.5501097238376325"
"MalariaNovartis","WEKA_FOLD_RFR","40","rdkit_fp","2000","30","0.5478460239066257","0.5448804183818905","0.5488332667692568","0.5498243865687299"
"MalariaNovartis","WEKA_FOLD_RFR","50","rdkit_fp","2000","30","0.546915512654695","0.5444831169150743","0.5477887742793192","0.5484746467696912"
"MalariaNovartis","WEKA_FOLD_RFR","60","rdkit_fp","2000","30","0.5461864495755034","0.5440288276651427","0.5468413723267995","0.5476891487345679"
"MalariaNovartis","WEKA_FOLD_RFR","70","rdkit_fp","2000","30","0.5459714874739593","0.5434574851397425","0.5471183613040537","0.5473386159780816"
"MalariaNovartis","WEKA_FOLD_RFR","30","cdk_fp","2000","30","0.5483721518614052","0.5467475916287649","0.546689715849582","0.5516791481058684"
"MalariaNovartis","WEKA_FOLD_RFR","40","cdk_fp","2000","30","0.547245057428973","0.5446892935509564","0.5464959381649613","0.5505499405710014"
"MalariaNovartis","WEKA_FOLD_RFR","50","cdk_fp","2000","30","0.546632698111232","0.5441316910534556","0.5470567004514021","0.5487097028288382"
"MalariaNovartis","WEKA_FOLD_RFR","60","cdk_fp","2000","30","0.5458900028197682","0.5435633687570017","0.5461489855850091","0.5479576541172937"
"MalariaNovartis","WEKA_FOLD_RFR","70","cdk_fp","2000","30","0.5451980440977042","0.5430310131618348","0.5449955167342417","0.5475676023970362"
"MalariaNovartis","WEKA_FOLD_RFR","30","rdkit_fp","500","40","0.5411920671817351","0.5355258691187597","0.5444097739570756","0.5436405584693703"
"MalariaNovartis","WEKA_FOLD_RFR","40","rdkit_fp","500","40","0.5397038866622486","0.5354294006504939","0.5397253709704096","0.5439568883658421"
"MalariaNovartis","WEKA_FOLD_RFR","50","rdkit_fp","500","40","0.5380271487038736","0.5342862140175616","0.5384497013014081","0.5413455307926509"
"MalariaNovartis","WEKA_FOLD_RFR","60","rdkit_fp","500","40","0.5372343685371879","0.5332609139328737","0.537131677391239","0.5413105142874508"
"MalariaNovartis","WEKA_FOLD_RFR","70","rdkit_fp","500","40","0.5362441323360457","0.5324565975148566","0.5353690433591751","0.5409067561341054"
"MalariaNovartis","WEKA_FOLD_RFR","30","cdk_fp","500","40","0.5400035989184485","0.5383726805033381","0.5416862654581915","0.5399518507938159"
"MalariaNovartis","WEKA_FOLD_RFR","40","cdk_fp","500","40","0.5383629477516719","0.5368237411905308","0.5402335636193426","0.5380315384451426"
"MalariaNovartis","WEKA_FOLD_RFR","50","cdk_fp","500","40","0.5376940183749128","0.5348976894448415","0.5390286051850472","0.5391557604948499"
"MalariaNovartis","WEKA_FOLD_RFR","60","cdk_fp","500","40","0.537285728363624","0.5344647516380145","0.5385953645979645","0.538797068854893"
"MalariaNovartis","WEKA_FOLD_RFR","70","cdk_fp","500","40","0.5369058067754496","0.5337413347417298","0.5389875181847457","0.5379885673998738"
"MalariaNovartis","WEKA_FOLD_RFR","30","rdkit_fp","1000","40","0.5388038303807064","0.5385237627304065","0.536840356496764","0.5410473719149489"
"MalariaNovartis","WEKA_FOLD_RFR","40","rdkit_fp","1000","40","0.5375352876818381","0.5358780346552113","0.5364167765847","0.5403110518056029"
"MalariaNovartis","WEKA_FOLD_RFR","50","rdkit_fp","1000","40","0.5367675157331186","0.5353137836303805","0.5359769013129632","0.5390118622560124"
"MalariaNovartis","WEKA_FOLD_RFR","60","rdkit_fp","1000","40","0.5363034118963145","0.5335401517701238","0.5360346106490329","0.5393354732697868"
"MalariaNovartis","WEKA_FOLD_RFR","70","rdkit_fp","1000","40","0.5350831900496562","0.5323130297221061","0.535306870272945","0.5376296701539177"
"MalariaNovartis","WEKA_FOLD_RFR","30","cdk_fp","1000","40","0.539715916751245","0.5325485636916844","0.5420106726349238","0.544588513927127"
"MalariaNovartis","WEKA_FOLD_RFR","40","cdk_fp","1000","40","0.538340223974059","0.5334196897225584","0.5400367688410674","0.541564213358551"
"MalariaNovartis","WEKA_FOLD_RFR","50","cdk_fp","1000","40","0.5370092388455411","0.532229283616227","0.5388493544654661","0.5399490784549302"
"MalariaNovartis","WEKA_FOLD_RFR","60","cdk_fp","1000","40","0.5362799489272797","0.531775768340652","0.5377496760491765","0.5393144023920105"
"MalariaNovartis","WEKA_FOLD_RFR","70","cdk_fp","1000","40","0.5357386053871284","0.5315373276114442","0.5367216354967687","0.5389568530531724"
"MalariaNovartis","WEKA_FOLD_RFR","30","rdkit_fp","2000","40","0.5439559268238708","0.5403065789424082","0.5470644731480343","0.5444967283811698"
"MalariaNovartis","WEKA_FOLD_RFR","40","rdkit_fp","2000","40","0.5418830537704951","0.5390204663532137","0.54432341661088","0.5423052783473915"
"MalariaNovartis","WEKA_FOLD_RFR","50","rdkit_fp","2000","40","0.5406101887207301","0.5385048680407549","0.5430043046277435","0.5403213934936919"
